N	2gram	Bakhtin_Pr_2	Problemy
1	чужое слово	3	45
2	и в	45	43
3	и не	42	29
4	может быть	18	23
5	как бы	15	22
6	не может	24	18
7	в пределах	4	16
8	у достоевского	14	14
9	но и	15	14
10	как и	14	14
11	точки зрения	19	13
12	в этом	20	13
13	что он	7	13
14	слова в	4	12
15	в нем	20	12
16	в одном	6	12
17	в каждом	4	11
18	не в	8	11
19	по себе	8	11
20	не только	16	11
21	прежде всего	11	10
22	и на	7	10
23	но в	6	10
24	в его	22	10
25	как мы	8	10
26	никогда не	17	9
27	в большинстве	2	9
28	еще не	9	9
29	в сущности	7	9
30	он не	9	9
31	слово и	2	9
32	с самим	2	8
33	для него	9	8
34	лишь в	2	8
35	большинстве случаев	2	8
36	то же	5	8
37	авантюрный сюжет	9	8
38	с точки	9	8
39	и его	8	8
40	или в	2	8
41	слово в	3	8
42	перед нами	4	7
43	о себе	3	7
44	до сих	2	7
45	и сам	3	7
46	в самом	13	7
47	в то	5	7
48	то что	5	7
49	сих пор	2	7
50	что же	4	7
51	а не	10	7
52	в этих	4	6
53	в том	8	6
54	при этом	2	6
55	в котором	7	6
56	у него	6	6
57	не как	6	6
58	о нем	6	6
59	здесь не	2	6
60	так сказать	7	6
61	на то	2	5
62	так что	2	5
63	же время	3	5
64	чужих слов	2	5
65	хотя и	2	5
66	у меня	3	5
67	к нему	11	5
68	все это	5	5
69	по отношению	8	5
70	таким образом	11	5
71	все эти	4	5
72	а в	3	5
73	рядом с	3	5
74	и с	7	5
75	но ведь	3	5
76	бы в	5	5
77	а что	2	5
78	вовсе не	7	5
79	о том	3	5
80	но не	6	5
81	было бы	4	5
82	и что	2	5
83	отношению к	8	5
84	авантюрного сюжета	3	5
85	в той	3	5
86	самом деле	4	5
87	и он	3	5
88	в себе	5	5
89	героя и	7	5
90	я не	6	4
91	сама по	5	4
92	что в	6	4
93	в своем	5	4
94	слово о	6	4
95	в самой	3	4
96	до конца	7	4
97	но это	2	4
98	друг с	2	4
99	ни одного	3	4
100	сюжет не	3	4
101	в словах	2	4
102	среди них	3	4
103	должно быть	4	4
104	в результате	3	4
105	их в	7	4
106	человека в	5	4
107	в произведении	5	4
108	так как	5	4
109	так чтобы	2	4
110	то есть	50	4
111	а как	4	4
112	с его	8	4
113	в чужом	2	4
114	в них	4	4
115	из одного	2	4
116	точек зрения	3	4
117	как его	2	4
118	более того	5	4
119	в своей	6	4
120	и до	4	4
121	достоевского в	4	4
122	героев достоевского	4	4
123	во всех	4	4
124	не на	4	4
125	достоевский в	5	4
126	там где	6	4
127	между ними	4	4
128	как раз	6	4
129	этот вопрос	4	4
130	с другом	2	4
131	только в	9	4
132	может стать	2	4
133	далеко не	4	4
134	произведениях достоевского	4	4
135	не менее	2	3
136	от автора	4	3
137	в человеке	10	3
138	что если	3	3
139	должна быть	3	3
140	себя и	2	3
141	это не	3	3
142	в одной	5	3
143	есть и	3	3
144	язвительный голос	3	3
145	он сам	6	3
146	достоевского не	8	3
147	себе самом	3	3
148	переходим к	2	3
149	или иной	3	3
150	есть в	8	3
151	за всеми	2	3
152	не должна	3	3
153	и следовательно	7	3
154	той или	3	3
155	в виду	2	3
156	здесь нет	2	3
157	и со	2	3
158	уже говорили	2	3
159	и их	6	3
160	в их	4	3
161	не за	3	3
162	и даже	3	3
163	героя в	5	3
164	он и	4	3
165	для достоевского	4	3
166	и здесь	2	3
167	самосознания и	2	3
168	в диалоге	3	3
169	его в	3	3
170	в художественном	3	3
171	постановляется на	2	3
172	а за	2	3
173	с ним	8	3
174	в жизни	3	3
175	в романах	8	3
176	сознания и	6	3
177	если бы	2	3
178	не знает	4	3
179	его художественного	4	3
180	и к	2	3
181	герой и	3	3
182	в романе	3	3
183	глубины души	2	3
184	достоевского это	2	3
185	здесь в	2	3
186	она не	5	3
187	тот же	2	3
188	кажется что	2	3
189	мы уже	3	3
190	за пределы	5	3
191	биографического романа	4	3
192	в произведениях	3	3
193	даже в	6	3
194	что и	5	3
195	все же	4	3
196	себя в	2	3
197	не укладывается	2	3
198	на него	2	3
199	так и	3	3
200	по своим	2	3
201	достоевского но	3	3
202	авторским словом	2	3
203	души человеческой	2	3
204	уже не	6	3
205	героя с	2	3
206	и для	2	3
207	своим убеждениям	3	3
208	можно было	2	3
209	ничего не	3	3
210	в рассказе	3	3
211	убеждениям и	3	3
212	тем что	2	3
213	могут быть	4	3
214	и ее	7	3
215	авантюрным героем	2	3
216	а лишь	3	2
217	уже в	4	2
218	не был	2	2
219	сюжетом и	2	2
220	но на	2	2
221	в сторону	2	2
222	со христом	2	2
223	его и	3	2
224	все сознало	2	2
225	материал в	2	2
226	романах достоевского	6	2
227	что у	4	2
228	мире достоевского	6	2
229	и душа	2	2
230	бульварного романа	2	2
231	в конце	4	2
232	мысли и	3	2
233	переходит в	2	2
234	человека и	2	2
235	в образе	3	2
236	была бы	3	2
237	слова героя	2	2
238	для понимания	2	2
239	как человек	2	2
240	от них	2	2
241	романе достоевского	3	2
242	и среди	2	2
243	человеческих установок	3	2
244	как же	2	2
245	ни в	2	2
246	сливается с	4	2
247	и как	2	2
248	своей жизни	3	2
249	но все	4	2
250	мы и	3	2
251	записной книжке	2	2
252	изображенный мир	2	2
253	на пьедестал	2	2
254	художественного замысла	2	2
255	него не	3	2
256	аристократ бульварного	2	2
257	для построения	2	2
258	и выходит	2	2
259	например в	2	2
260	из подполья	4	2
261	одного куска	2	2
262	европейского романа	3	2
263	они могут	3	2
264	ведь он	2	2
265	и др	4	2
266	и категории	2	2
267	романа но	2	2
268	в целом	5	2
269	друг от	2	2
270	отношение к	8	2
271	в форме	2	2
272	одной плоскости	4	2
273	для этого	3	2
274	одного сознания	6	2
275	отношения к	2	2
276	пьедестал будущий	2	2
277	достоевского и	2	2
278	подбором того	2	2
279	образ человека	2	2
280	как слово	5	2
281	того что	3	2
282	не верность	2	2
283	и герой	2	2
284	и сюжетом	2	2
285	так же	5	2
286	всего этого	3	2
287	не входит	2	2
288	может очутиться	2	2
289	с ними	4	2
290	опирается на	2	2
291	в своих	4	2
292	сказать что	5	2
293	авторского слова	2	2
294	его творчества	5	2
295	герой достоевского	5	2
296	чем пойдет	2	2
297	из них	9	2
298	перед ним	2	2
299	как он	4	2
300	герой не	2	2
301	внесюжетных связей	2	2
302	лишь на	2	2
303	авторской речи	2	2
304	я и	3	2
305	произведений достоевского	3	2
306	с ошибкой	2	2
307	могут существенно	2	2
308	с гротеском	2	2
309	и князю	2	2
310	друг к	3	2
311	превращается в	4	2
312	и сознание	2	2
313	лежит в	2	2
314	этом смысле	5	2
315	автор как	2	2
316	ни идеологический	2	2
317	быть в	2	2
318	конечно в	2	2
319	и вы	2	2
320	об этом	3	2
321	есть у	2	2
322	его жизни	2	2
323	сознании и	2	2
324	положение в	2	2
325	у нас	2	2
326	авантюрный роман	2	2
327	в монологическом	8	2
328	мы сказали	3	2
329	пойдет рассказ	2	2
330	одна из	3	2
331	достоевский не	3	2
332	беспрерывно постановляется	2	2
333	с их	4	2
334	слышится мне	3	2
335	ивана карамазова	4	2
336	бы он	2	2
337	от друга	2	2
338	конечно не	6	2
339	он говорит	2	2
340	и о	2	2
341	которую он	3	2
342	конце концов	3	2
343	этого слова	2	2
344	для автора	4	2
345	на материале	3	2
346	на почве	4	2
347	не предопределен	2	2
348	для себя	3	2
349	и особенно	2	2
350	не есть	2	2
351	через лабиринт	2	2
352	в точке	5	2
353	и пр	2	2
354	себя на	2	2
355	среди других	2	2
356	к другу	3	2
357	в процессе	2	2
358	ее в	2	2
359	формулы и	2	2
360	бы и	3	2
361	мое я	2	2
362	как в	4	2
363	это вовсе	2	2
364	что идея	2	2
365	всем этим	2	2
366	им в	4	2
367	входит в	9	2
368	будущий человек	2	2
369	перед достоевским	2	2
370	нами в	4	2
371	а с	3	2
372	в голове	2	2
373	романа приключений	2	2
374	поступать по	2	2
375	он есть	2	2
376	том что	7	2
377	что не	5	2
378	владычествующая идея	2	2
379	и эта	3	2
380	их мирами	3	2
381	хотя бы	5	2
382	авантюрного романа	3	2
383	и всегда	2	2
384	в таком	3	2
385	значение для	3	2
386	нашей работы	2	2
387	мы можем	4	2
388	автора и	2	2
389	а вера	2	2
390	достоевского как	5	2
391	сознание и	4	2
392	собственного сознания	2	2
393	сделаны из	2	2
394	опорою для	2	2
395	бы не	3	2
396	и самое	2	2
397	тело и	2	2
398	того как	3	2
399	все его	3	2
