N	2gram	Vygotskiy__7	Istorich
1	и в	26	22
2	в этом	29	17
3	что в	12	15
4	не только	24	14
5	мы видели	3	13
6	но и	11	12
7	и не	18	12
8	может быть	7	11
9	в этих	2	11
10	или в	2	11
11	еще не	4	10
12	таким образом	23	10
13	но в	4	10
14	что он	8	9
15	в нем	2	9
16	что и	3	9
17	вместе с	12	9
18	в том	18	9
19	что они	10	8
20	с этим	2	8
21	том что	17	8
22	мы видим	3	8
23	как мы	14	8
24	с другой	4	7
25	к этому	2	7
26	но не	3	7
27	то что	24	7
28	и здесь	2	7
29	мы должны	6	7
30	так как	14	7
31	связи с	4	6
32	это не	3	6
33	мы уже	3	6
34	с ней	2	6
35	то и	4	6
36	а в	2	6
37	то же	8	6
38	а не	6	6
39	друг друга	4	6
40	мы можем	3	6
41	во время	2	6
42	ничего не	2	6
43	если бы	5	6
44	не менее	4	5
45	показывает что	2	5
46	тем не	3	5
47	так что	4	5
48	до сих	3	5
49	один из	2	5
50	все же	6	5
51	этом случае	14	5
52	что она	8	5
53	в свете	4	5
54	он не	3	5
55	того что	14	5
56	сих пор	3	5
57	к нему	3	5
58	могут быть	2	5
59	в этой	3	5
60	как это	5	4
61	у нас	2	4
62	не в	4	4
63	только в	8	4
64	в свою	2	4
65	она не	5	4
66	одним из	2	4
67	к ней	2	4
68	что на	2	4
69	отношение к	2	4
70	для нас	2	4
71	его и	2	4
72	находится в	2	4
73	и его	12	4
74	в данном	5	4
75	не может	11	4
76	но он	2	4
77	тем что	9	4
78	все эти	6	4
79	и с	5	4
80	должны были	2	3
81	связана с	3	3
82	я не	3	3
83	состоит в	3	3
84	что у	4	3
85	целый ряд	4	3
86	в одной	3	3
87	и от	4	3
88	представление о	7	3
89	прежде всего	7	3
90	стороны и	4	3
91	к тому	7	3
92	и к	7	3
93	а затем	2	3
94	как и	15	3
95	но это	3	3
96	представляет собой	19	3
97	все что	6	3
98	было бы	6	3
99	на его	2	3
100	можно ли	2	3
101	в его	4	3
102	никогда не	4	3
103	и она	2	3
104	в целом	5	3
105	ее в	8	3
106	данном случае	5	3
107	так же	14	3
108	этому же	2	3
109	сказать что	8	3
110	потому что	16	3
111	и ее	2	3
112	из этих	3	3
113	о том	4	3
114	его в	2	3
115	в чем	3	3
116	с тем	5	2
117	только не	11	2
118	и есть	2	2
119	друг другу	3	2
120	что было	2	2
121	точно так	2	2
122	вовсе не	2	2
123	вопрос о	6	2
124	можно сказать	5	2
125	во всяком	2	2
126	мы знаем	2	2
127	ни в	2	2
128	в силу	5	2
129	такой же	3	2
130	с одной	5	2
131	как в	4	2
132	в качестве	5	2
133	то время	2	2
134	себе в	5	2
135	одной стороны	5	2
136	у нее	5	2
137	совершенно не	2	2
138	одного из	2	2
139	чем перейти	2	2
140	не мог	2	2
141	и о	3	2
142	же как	8	2
143	в ней	3	2
144	напоминает о	2	2
145	и потому	3	2
146	относится к	2	2
147	но этот	2	2
148	и он	2	2
149	в этот	3	2
150	в котором	4	2
151	для нее	3	2
152	даже в	2	2
153	не имеет	2	2
154	отношению к	5	2
155	должно было	2	2
156	так и	3	2
157	только на	3	2
158	где они	2	2
159	по отношению	6	2
160	за счет	2	2
161	не могла	2	2
162	никто не	2	2
163	не раз	2	2
164	той же	8	2
165	на самом	3	2
166	из того	3	2
167	перейти к	4	2
168	образом в	2	2
169	и что	6	2
170	что не	2	2
171	есть только	2	2
172	и для	5	2
173	это делается	3	2
174	время как	2	2
175	в которых	2	2
176	и то	7	2
177	точки зрения	28	2
178	в то	3	2
179	ту же	2	2
180	большинстве случаев	2	2
181	что по	2	2
182	в наших	4	2
183	случае в	3	2
184	с собой	3	2
