N	2gram	Vygotskiy__3	Myshleni
1	то что	35	26
2	что он	11	25
3	в этом	13	25
4	потому что	14	21
5	таким образом	12	19
6	в том	25	18
7	не может	7	18
8	точки зрения	16	18
9	того чтобы	9	17
10	что в	20	16
11	и в	38	16
12	того что	4	16
13	так как	6	16
14	не только	12	16
15	так же	2	15
16	том что	14	15
17	для того	8	14
18	в сущности	10	13
19	сказать что	4	13
20	между собой	2	13
21	и не	10	12
22	и что	18	12
23	развития и	2	11
24	в его	5	11
25	было бы	12	10
26	как мы	7	10
27	а не	7	10
28	в силу	2	10
29	только в	4	10
30	может быть	19	9
31	с точки	9	9
32	о том	6	8
33	как это	6	8
34	в основе	3	8
35	если бы	14	8
36	как и	8	8
37	он не	6	8
38	то же	10	8
39	мы могли	4	7
40	в нем	4	7
41	но он	2	7
42	того же	3	7
43	представляет собой	2	7
44	если мы	6	7
45	в какой	5	6
46	что все	3	6
47	не в	12	6
48	в этой	13	6
49	и следовательно	2	6
50	но если	4	6
51	но и	5	6
52	что оно	2	6
53	и на	6	6
54	могли бы	5	6
55	но в	3	6
56	у него	4	6
57	состоит в	3	6
58	к тому	6	6
59	в той	5	6
60	мы можем	7	6
61	в другом	5	6
62	самого начала	6	5
63	должна быть	5	5
64	никогда не	4	5
65	тому что	6	5
66	в своем	5	5
67	в такой	3	5
68	показывает что	2	5
69	что они	4	5
70	что с	4	5
71	для него	2	5
72	как бы	14	5
73	но мы	2	5
74	хотя бы	2	5
75	заключается в	7	5
76	в то	3	5
77	с ним	2	5
78	из нее	2	5
79	тот же	3	5
80	как в	4	5
81	только что	2	5
82	же мере	2	5
83	того как	3	5
84	с самого	6	5
85	говорит что	8	5
86	тем что	3	5
87	в которой	5	5
88	ничего не	2	5
89	не могут	2	4
90	что если	4	4
91	казалось бы	5	4
92	все эти	4	4
93	с другой	7	4
94	с этой	2	4
95	то время	2	4
96	так что	8	4
97	это есть	2	4
98	в свою	4	4
99	при этом	4	4
100	в самом	25	4
101	в целом	4	4
102	оба эти	3	4
103	сущности говоря	7	4
104	и другое	4	4
105	не имеет	6	4
106	и по	2	4
107	время как	4	4
108	же самое	10	4
109	бы в	3	4
110	мысль что	4	4
111	мы видим	12	4
112	в качестве	2	4
113	лучшем случае	2	4
114	вместе с	5	4
115	так точно	2	4
116	той же	2	4
117	и то	8	4
118	не то	4	4
119	такой же	2	4
120	и как	8	3
121	но это	3	3
122	самом деле	21	3
123	свою очередь	2	3
124	одной стороны	5	3
125	но как	2	3
126	но что	2	3
127	до конца	2	3
128	и тем	3	3
129	мы видели	6	3
130	то как	2	3
131	еще и	2	3
132	с одной	6	3
133	они не	2	3
134	как на	3	3
135	а в	7	3
136	больше чем	4	3
137	к его	2	3
138	в этих	2	3
139	к этой	2	3
140	между тем	7	3
141	мы не	5	3
142	и более	2	3
143	с тем	8	3
144	с этим	8	3
145	в одном	8	3
146	к этому	3	3
147	он может	2	3
148	все же	8	3
149	по существу	2	3
150	по своему	4	3
151	и может	2	3
152	же самого	2	3
153	никак не	7	3
154	что и	4	3
155	говорит о	2	3
156	сих пор	5	3
157	ее в	4	3
158	вытекает из	2	3
159	на примере	2	3
160	показать что	7	3
161	на этом	5	3
162	из которых	4	3
163	и его	6	3
164	в лучшем	2	3
165	он в	2	3
166	что эта	4	3
167	до сих	6	3
168	только для	3	2
169	я не	5	2
170	к совершенно	2	2
171	и другие	2	2
172	не иначе	2	2
173	друг другу	2	2
174	что у	7	2
175	столь же	2	2
176	на всю	2	2
177	находятся в	2	2
178	очевидно что	2	2
179	не имеют	2	2
180	имеет место	2	2
181	совпадает с	2	2
182	в ней	15	2
183	в виду	4	2
184	совершенно не	5	2
185	в котором	6	2
186	в своей	5	2
187	из них	6	2
188	представляют собой	2	2
189	что она	16	2
190	мы говорили	3	2
191	все это	3	2
192	другой стороны	5	2
193	то и	3	2
194	отношения к	2	2
195	в совершенно	2	2
196	которую мы	4	2
197	совершенно в	2	2
198	но только	8	2
199	иначе как	2	2
200	совершенно ясно	13	2
201	что только	2	2
202	и даже	4	2
203	который мы	3	2
204	и другими	2	2
205	к ним	3	2
206	в своих	4	2
207	или не	2	2
208	говорит он	2	2
209	и здесь	6	2
210	в истории	2	2
211	эта фраза	2	2
212	что эти	4	2
213	и между	4	2
214	их в	2	2
215	это будет	2	2
216	том как	2	2
217	но они	2	2
218	к которым	5	2
219	на их	2	2
220	в них	3	2
221	к самой	2	2
222	мы нашли	2	2
223	лежит в	2	2
224	если он	4	2
225	вовсе не	8	2
226	его в	3	2
227	то это	2	2
228	и к	3	2
229	видим что	8	2
230	и эти	2	2
231	же в	2	2
232	не совпадает	2	2
233	у нас	2	2
234	без всяких	3	2
235	указывает на	6	2
236	слов и	2	2
237	со всеми	2	2
238	в первой	2	2
239	когда он	4	2
240	обратиться к	4	2
241	благодаря этому	2	2
242	именно это	3	2
243	во всех	4	2
244	нами в	2	2
245	а с	2	2
246	должны были	2	2
247	такое же	3	2
248	стоит только	3	2
249	во всяком	2	2
250	из области	3	2
251	как будто	4	2
252	из этого	8	2
253	этими двумя	2	2
254	же самый	2	2
