N	2gram	Bakhtin_Fr_1	slovoVRo
1	и в	65	41
2	в нем	13	30
3	то есть	45	26
4	в романе	2	21
5	могут быть	2	19
6	во всех	9	17
7	но и	10	16
8	и не	22	16
9	точки зрения	7	16
10	не только	10	16
11	может быть	6	14
12	и др	24	14
13	не может	3	14
14	и его	10	14
15	и на	11	14
16	в сущности	16	13
17	в его	9	13
18	до конца	2	12
19	как бы	22	12
20	в этом	15	12
21	так и	10	11
22	в большинстве	2	10
23	в узком	4	10
24	узком смысле	2	10
25	в той	5	10
26	или иной	5	9
27	той или	5	9
28	все эти	10	9
29	прежде всего	11	8
30	на его	2	8
31	в особенности	2	8
32	но в	14	8
33	как в	5	8
34	как мы	6	8
35	с точки	3	8
36	или в	2	8
37	не в	4	7
38	отношение к	4	7
39	с ним	3	7
40	на фоне	3	7
41	вовсе не	18	7
42	всех его	2	7
43	в своей	5	7
44	все же	6	7
45	в отношении	6	6
46	это не	3	6
47	при этом	6	6
48	и даже	8	6
49	большинстве случаев	2	6
50	в них	5	6
51	только в	7	6
52	с другой	3	5
53	почти вовсе	5	5
54	в самом	4	5
55	все это	9	5
56	в основе	8	5
57	и к	4	5
58	еще более	5	5
59	к нему	3	5
60	далеко не	3	5
61	так сказать	4	5
62	преимущественно в	3	4
63	и от	2	4
64	или меньшей	4	4
65	большей или	4	4
66	кроме того	2	4
67	одной стороны	2	4
68	и часто	2	4
69	меньшей степени	5	4
70	одним из	2	4
71	в ней	6	4
72	у стерна	3	4
73	в их	4	4
74	за пределы	8	4
75	с одной	2	4
76	и наконец	2	4
77	рядом с	5	4
78	и с	3	4
79	и все	5	4
80	с его	5	4
81	всех этих	8	4
82	как и	5	4
83	здесь в	8	4
84	еще не	6	4
85	и потому	10	4
86	о нем	3	4
87	в процессе	2	4
88	входит в	4	4
89	и для	2	4
90	на мир	5	4
91	ничего не	3	4
92	не могут	3	3
93	никогда не	6	3
94	или к	2	3
95	формы и	7	3
96	из этих	2	3
97	нем в	2	3
98	на всю	4	3
99	к тому	2	3
100	мы найдем	2	3
101	в том	16	3
102	для него	5	3
103	в большей	5	3
104	из них	4	3
105	в своем	8	3
106	и других	3	3
107	форм и	9	3
108	того что	2	3
109	друг друга	3	3
110	в других	3	3
111	а иногда	2	3
112	образом в	2	3
113	выходит за	4	3
114	и здесь	3	3
115	о том	2	3
116	его в	7	3
117	так как	6	3
118	поэтому и	4	3
119	и во	3	3
120	бы ни	2	3
121	в себе	3	3
122	и чисто	2	3
123	не были	3	3
124	он не	2	3
125	в основном	2	3
126	в свое	2	3
127	у рабле	10	3
128	и этим	2	3
129	более того	2	3
130	и почти	2	3
131	связана с	5	2
132	в частности	5	2
133	и одновременно	5	2
134	или даже	2	2
135	на все	2	2
136	можно сказать	2	2
137	исторического развития	2	2
138	для нас	4	2
139	в известной	3	2
140	знает только	2	2
141	разной степени	2	2
142	они были	6	2
143	мы и	3	2
144	от чисто	2	2
145	они в	2	2
146	например в	2	2
147	хотя и	2	2
148	слов о	2	2
149	между ними	4	2
150	и по	2	2
151	в целом	2	2
152	в этих	2	2
153	где они	3	2
154	xviii века	2	2
155	уже не	3	2
156	одновременно и	2	2
157	конечно и	3	2
158	сказать что	6	2
159	потому что	5	2
160	от всякого	2	2
161	стерна и	3	2
162	между тем	5	2
163	в чисто	2	2
164	не является	3	2
165	перестает быть	3	2
166	всегда в	3	2
167	в одном	5	2
168	в духе	8	2
169	связь с	5	2
170	в условиях	13	2
171	интерес к	2	2
172	том что	6	2
173	мы видим	2	2
174	но не	2	2
175	по своему	8	2
176	при всех	2	2
177	до сих	4	2
178	мы уже	12	2
179	века в	5	2
180	совершенно не	4	2
181	уже сказали	3	2
182	даже в	3	2
183	сих пор	4	2
184	не укладывается	2	2
185	в ее	3	2
186	как раз	3	2
187	на самом	6	2
188	только на	2	2
189	и у	6	2
190	и эта	3	2
191	роль в	2	2
192	различные формы	2	2
193	различия между	2	2
194	быть только	2	2
195	на протяжении	5	2
196	связи с	4	2
197	и вообще	3	2
198	жизни но	2	2
