N	2gram	Vygotskiy__1	Problemy
1	и в	23	46
2	и не	9	27
3	может быть	14	23
4	как бы	11	19
5	не может	12	19
6	в этом	17	16
7	не только	16	14
8	перед нами	5	12
9	но и	14	12
10	как и	14	12
11	на пороге	2	12
12	как мы	5	12
13	и на	8	11
14	точки зрения	26	11
15	в одном	4	11
16	а не	3	11
17	не в	4	10
18	между ними	2	10
19	прежде всего	10	9
20	в том	24	9
21	в самом	7	9
22	и все	5	9
23	вовсе не	3	9
24	и к	4	9
25	в его	14	9
26	с точки	18	9
27	до сих	4	8
28	сих пор	4	8
29	и с	9	7
30	по себе	5	7
31	в сущности	6	7
32	как раз	4	7
33	в себе	6	7
34	слова и	5	7
35	никогда не	2	6
36	ни в	4	6
37	хотя и	2	6
38	но в	5	6
39	что он	7	6
40	то же	8	6
41	все это	6	6
42	и его	6	6
43	только в	6	6
44	же время	2	5
45	при этом	4	5
46	друг с	4	5
47	в котором	4	5
48	жизни и	2	5
49	по отношению	7	5
50	мы находим	3	5
51	в то	7	5
52	так как	7	5
53	с его	4	5
54	за пределы	2	5
55	о том	6	5
56	отношению к	7	5
57	во всех	3	5
58	если мы	2	5
59	речи и	28	5
60	с другом	4	5
61	уже в	3	4
62	что в	14	4
63	в этих	2	4
64	можно сказать	5	4
65	по мере	4	4
66	в словах	2	4
67	в их	3	4
68	таким образом	26	4
69	все эти	4	4
70	и других	3	4
71	и наконец	2	4
72	должно быть	2	4
73	потому что	6	4
74	во всем	3	4
75	мы не	7	4
76	мы можем	6	4
77	превращается в	3	4
78	как в	4	4
79	этих двух	3	4
80	том что	21	4
81	но не	4	4
82	том же	2	4
83	он не	5	4
84	все же	3	4
85	то что	17	4
86	в процессе	8	4
87	так и	5	4
88	приводит к	4	4
89	уже не	2	4
90	самом деле	3	4
91	направлено на	2	3
92	в отношении	10	3
93	с другой	10	3
94	из этих	3	3
95	человека и	3	3
96	на то	5	3
97	словом и	2	3
98	мы и	3	3
99	такой же	3	3
100	в своем	3	3
101	на этом	2	3
102	себе и	2	3
103	не к	2	3
104	и до	2	3
105	образом и	3	3
106	другой стороны	9	3
107	так же	16	3
108	с помощью	13	3
109	между этими	6	3
110	и даже	2	3
111	но этот	2	3
112	в конце	2	3
113	как он	3	3
114	их в	4	3
115	бы в	5	3
116	если бы	5	3
117	с собой	2	3
118	по существу	4	3
119	и при	2	3
120	по своей	5	3
121	и что	5	3
122	она не	3	3
123	было бы	4	3
124	в своей	4	3
125	на него	2	3
126	в речи	2	3
127	той же	2	3
128	в слове	2	3
129	почти всегда	2	3
130	слова как	2	3
131	сам по	3	3
132	между двумя	2	3
133	тем что	6	3
134	в этой	7	3
135	и т.д	5	3
136	и это	3	3
137	дело в	2	3
138	для этого	5	2
139	в одной	3	2
140	мысли и	6	2
141	и речь	4	2
142	на все	3	2
143	вопрос о	7	2
144	от них	2	2
145	к тому	4	2
146	все время	6	2
147	как если	2	2
148	в известной	2	2
149	и как	5	2
150	но все	2	2
151	же как	6	2
152	и должны	2	2
153	смысле слова	3	2
154	для него	2	2
155	в общем	3	2
156	и следовательно	3	2
157	и тем	6	2
158	к слову	6	2
159	и мысли	2	2
160	значение в	3	2
161	целый ряд	4	2
162	то и	3	2
163	отношения к	3	2
164	лишь в	6	2
165	речь и	2	2
166	а в	2	2
167	в которых	3	2
168	в результате	4	2
169	сказать что	11	2
170	о котором	2	2
171	что мы	5	2
172	слову и	2	2
173	он как	2	2
174	между тем	9	2
175	сознания и	3	2
176	с этим	6	2
177	указывает на	2	2
178	всего его	3	2
179	своей природе	2	2
180	слов с	2	2
181	об этом	3	2
182	этого слова	4	2
183	не могло	3	2
184	и пр	2	2
185	когда он	2	2
186	вместе с	9	2
187	бы и	2	2
188	связи между	3	2
189	речи как	8	2
190	к годам	3	2
191	на этот	3	2
192	хотя бы	4	2
193	речь в	2	2
194	можно было	3	2
195	ничего не	3	2
196	в данном	2	2
197	этот вопрос	3	2
198	во всяком	3	2
199	от этого	2	2
200	могут быть	3	2
201	в другом	7	2
202	там где	2	2
203	не могли	2	2
204	того как	2	2
205	одном из	2	2
