N	2gram	Losev_Prob_4	Myslijsy
1	потому что	15	49
2	для нас	6	31
3	то есть	27	30
4	и в	20	24
5	может быть	9	23
6	в сознании	3	23
7	то что	15	20
8	и не	28	19
9	а не	7	18
10	в том	20	18
11	что в	3	16
12	по себе	11	15
13	не только	24	15
14	того же	2	14
15	при этом	6	13
16	было бы	14	13
17	не в	13	13
18	но не	5	12
19	не может	5	12
20	то же	7	12
21	мы можем	3	12
22	если бы	8	11
23	что мы	3	11
24	что и	3	11
25	вместе с	5	11
26	мы не	7	11
27	только в	23	11
28	таким образом	8	11
29	для него	3	10
30	в себе	12	10
31	так что	6	10
32	как в	5	10
33	так как	5	10
34	независимо от	3	9
35	точно так	3	9
36	вовсе не	21	9
37	в нем	5	9
38	как бы	4	9
39	но и	14	9
40	то и	5	9
41	а только	6	8
42	а в	4	8
43	том что	12	8
44	более или	2	8
45	или менее	2	8
46	в одно	6	8
47	и на	3	8
48	в этом	9	8
49	прежде всего	11	7
50	во всяком	8	7
51	всяком случае	4	7
52	сами по	2	7
53	во всех	4	7
54	как и	6	7
55	между собою	2	7
56	тем что	3	7
57	с этим	4	7
58	в чем	2	7
59	связи с	3	6
60	с другой	7	6
61	в одном	4	6
62	не есть	12	6
63	и как	3	6
64	тем не	10	6
65	и т	4	6
66	не было	3	6
67	не имеет	4	6
68	есть только	2	6
69	в то	4	6
70	и только	4	6
71	уже в	4	5
72	не менее	10	5
73	столь же	2	5
74	по крайней	6	5
75	с ним	4	5
76	есть не	6	5
77	крайней мере	6	5
78	же в	4	5
79	что они	2	5
80	тот же	2	5
81	что не	4	5
82	о том	5	5
83	так и	10	5
84	в них	5	5
85	для того	3	5
86	с другими	3	5
87	из них	3	5
88	только для	3	5
89	все же	2	5
90	в которой	2	5
91	сам по	6	4
92	что он	8	4
93	уже не	5	4
94	и другое	3	4
95	еще не	7	4
96	и если	5	4
97	в самом	2	4
98	между прочим	3	4
99	время как	2	4
100	в котором	2	4
101	только один	2	4
102	нам кажется	2	4
103	если не	3	4
104	и что	2	4
105	тем самым	4	4
106	в таком	6	4
107	а вместе	2	4
108	том смысле	2	4
109	то время	2	4
110	с тем	4	4
111	в других	2	4
112	но в	8	4
113	что это	2	3
114	но даже	4	3
115	это не	7	3
116	и от	6	3
117	и все	8	3
118	на все	2	3
119	хотя и	5	3
120	то это	3	3
121	о которых	2	3
122	ни было	2	3
123	и может	2	3
124	кажется что	2	3
125	но это	6	3
126	относится к	2	3
127	в самой	4	3
128	в ней	7	3
129	и во	4	3
130	его в	2	3
131	но она	3	3
132	и тем	7	3
133	себе в	3	3
134	что она	4	3
135	есть нечто	9	3
136	и тогда	2	3
137	только что	2	3
138	что его	4	3
139	т д	3	3
140	и притом	2	3
141	человека в	3	3
142	если мы	5	3
143	что без	2	3
144	не так	3	3
145	и для	4	3
146	бы быть	2	3
147	с ними	2	3
148	и то	2	3
149	в каком	6	3
150	и вообще	6	3
151	далеко не	2	3
152	в этих	5	3
153	это будет	2	3
154	том как	2	3
155	этого не	2	2
156	и весь	3	2
157	всех этих	6	2
158	этом смысле	3	2
159	и есть	4	2
160	перестает быть	2	2
161	а то	2	2
162	из себя	2	2
163	в нашем	12	2
164	и его	10	2
165	что во	2	2
166	может обойтись	2	2
167	в какой	4	2
168	хотя бы	7	2
169	и это	2	2
170	в жизни	3	2
171	с его	2	2
172	слова но	3	2
173	и образ	4	2
174	остановимся на	2	2
175	у нас	14	2
176	за пределы	2	2
177	но все	3	2
178	в сравнении	2	2
179	все эти	16	2
180	есть в	7	2
181	так же	5	2
182	общего с	2	2
183	сама по	2	2
184	к ней	2	2
185	но если	6	2
186	в его	3	2
187	и потому	7	2
188	как именно	2	2
189	ни с	4	2
190	можно назвать	2	2
191	указывает на	4	2
192	все это	9	2
193	другой стороны	6	2
194	в связи	3	2
195	теперь уже	2	2
196	на самом	5	2
197	мы находим	2	2
198	но только	2	2
199	если и	3	2
200	самом деле	3	2
201	того чтобы	2	2
202	к другой	2	2
203	и по	2	2
204	друг друга	2	2
205	как это	3	2
206	сравнении с	2	2
207	или в	5	2
208	с такою	2	2
209	сказать что	7	2
210	то мы	2	2
211	даже и	13	2
212	не то	2	2
213	в другом	3	2
214	во всем	2	2
215	во все	2	2
216	смысле как	2	2
217	или по	2	2
218	мы должны	3	2
219	а это	3	2
220	когда мы	5	2
221	это было	2	2
