N	2gram	Vygotskiy__7	Literetu
1	и не	18	22
2	и в	26	16
3	не только	24	14
4	но и	11	14
5	в этом	29	14
6	а не	6	12
7	то что	24	12
8	может быть	7	12
9	в том	18	12
10	не в	4	10
11	то же	8	9
12	так и	3	9
13	того что	14	9
14	в то	3	9
15	том что	17	8
16	не может	11	8
17	в этой	3	8
18	как бы	6	8
19	в своей	3	7
20	тем самым	8	7
21	точки зрения	28	7
22	только в	8	7
23	состоит в	3	6
24	с другой	4	6
25	к тому	7	6
26	еще не	4	6
27	в его	4	6
28	и его	12	6
29	в себе	9	6
30	о том	4	6
31	в качестве	5	5
32	это не	3	5
33	что он	8	5
34	в ее	6	5
35	как и	15	5
36	лишь в	2	5
37	в целом	5	5
38	вместе с	12	5
39	как в	4	5
40	в отличие	2	5
41	а в	2	5
42	этом отношении	3	5
43	именно в	6	5
44	в основе	3	5
45	отличие от	2	5
46	но не	3	4
47	никогда не	4	4
48	даже в	2	4
49	до конца	5	4
50	одной стороны	5	4
51	в начале	5	4
52	и для	5	4
53	одним из	2	4
54	отношению к	5	4
55	данном случае	5	4
56	по отношению	6	4
57	входит в	2	4
58	с одной	5	4
59	должно быть	2	4
60	в данном	5	4
61	одно из	5	4
62	прежде всего	7	3
63	а затем	2	3
64	то в	2	3
65	о чем	4	3
66	совершенно не	2	3
67	и к	7	3
68	на его	2	3
69	в самом	9	3
70	наконец в	2	3
71	в слове	11	3
72	и тем	6	3
73	с ее	2	3
74	самом деле	6	3
75	и наконец	4	3
76	с точки	21	3
77	как на	6	3
78	той же	8	3
79	потому что	16	3
80	самим собой	2	3
81	по своей	10	3
82	едва ли	4	3
83	как это	5	3
84	отношения к	2	3
85	в области	4	3
86	но в	4	3
87	что в	12	2
88	не менее	4	2
89	если бы	5	2
90	в случае	2	2
91	что у	4	2
92	с этой	5	2
93	в конце	4	2
94	и другого	2	2
95	одного из	2	2
96	я не	3	2
97	к этому	2	2
98	вопрос о	6	2
99	по себе	3	2
100	и вместе	2	2
101	стороны и	4	2
102	на то	4	2
103	в нем	2	2
104	и ее	2	2
105	а по	2	2
106	раз в	2	2
107	у нас	2	2
108	и при	2	2
109	связи с	4	2
110	в ситуации	7	2
111	что ему	3	2
112	во втором	3	2
113	в свою	2	2
114	для него	3	2
115	можно сказать	5	2
116	было бы	6	2
117	со всеми	2	2
118	что не	2	2
119	в первой	3	2
120	несмотря на	2	2
121	во всех	6	2
122	нас к	6	2
123	поэзии и	2	2
124	себя и	2	2
125	для себя	24	2
126	один из	2	2
127	что и	3	2
128	не удивительно	2	2
129	все же	6	2
130	отношение к	2	2
131	во второй	5	2
132	никем не	2	2
133	время в	2	2
134	с ней	2	2
135	как мы	14	2
136	во всей	2	2
137	внимание на	2	2
138	так же	14	2
139	как раз	3	2
140	и только	4	2
141	о природе	7	2
142	но с	2	2
143	из того	3	2
144	не означает	3	2
145	того чтобы	19	2
146	для того	18	2
147	действительности в	2	2
148	в своих	2	2
149	мы и	2	2
150	и с	5	2
151	тем что	9	2
152	в живом	3	2
153	которой она	2	2
154	представляет собой	19	2
155	же самое	5	2
156	могли бы	5	2
157	его в	2	2
158	в первом	3	2
159	и потому	3	2
160	здесь как	2	2
161	ее в	8	2
