N	2gram	Propp_Isto_1	KulturaY
1	и т	25	54
2	т е	10	32
3	и в	28	23
4	в том	9	22
5	не только	12	17
6	было бы	7	16
7	в этом	8	16
8	в области	2	14
9	может быть	25	14
10	что в	12	13
11	не менее	6	12
12	потому что	4	12
13	вопрос о	5	11
14	том что	7	11
15	а не	15	11
16	того что	4	11
17	в его	5	11
18	можно было	5	11
19	и не	9	10
20	прежде всего	10	9
21	тем не	6	9
22	еще не	7	9
23	хотя бы	4	9
24	таким образом	8	9
25	так как	6	9
26	если бы	8	8
27	зависимости от	2	8
28	до сих	5	8
29	сих пор	5	8
30	т д	22	8
31	уже не	3	8
32	с другой	6	7
33	если мы	3	7
34	в зависимости	2	7
35	и что	10	7
36	должно быть	2	7
37	сказать что	5	7
38	все эти	4	7
39	как это	3	7
40	того как	3	7
41	с тем	4	6
42	для этого	3	6
43	по себе	3	6
44	что и	6	6
45	что он	10	6
46	в силу	5	6
47	тот же	2	6
48	при этом	3	6
49	и тем	2	6
50	так и	9	6
51	в их	3	6
52	не может	15	6
53	то же	12	6
54	могут быть	4	6
55	связи с	4	6
56	только в	11	6
57	о том	9	6
58	ничего не	2	6
59	что же	3	5
60	в рамках	2	5
61	я не	3	5
62	не могут	2	5
63	вовсе не	2	5
64	как и	4	5
65	не в	9	5
66	здесь можно	2	5
67	что она	5	5
68	как бы	2	5
69	всякого рода	2	5
70	все же	10	5
71	не будем	5	5
72	в связи	4	5
73	как мы	3	5
74	а в	7	5
75	но это	4	5
76	также и	3	5
77	тем что	3	5
78	и должно	3	5
79	были бы	2	4
80	ясно что	2	4
81	один из	4	4
82	для нас	13	4
83	в целом	2	4
84	одной стороны	4	4
85	столь же	2	4
86	том чтобы	2	4
87	в ее	2	4
88	точка зрения	2	4
89	то что	9	4
90	как в	2	4
91	как раз	2	4
92	в своем	5	4
93	с одной	4	4
94	что не	2	4
95	что такое	2	4
96	между тем	2	4
97	которые в	2	4
98	тогда когда	2	4
99	на вопрос	2	3
100	что это	8	3
101	то мы	4	3
102	как о	2	3
103	это не	7	3
104	должна быть	5	3
105	именно в	3	3
106	xix века	2	3
107	к тому	6	3
108	по существу	5	3
109	мы видели	2	3
110	но не	5	3
111	в данной	2	3
112	в какой	3	3
113	он не	2	3
114	но если	2	3
115	был бы	2	3
116	то это	3	3
117	не есть	2	3
118	но и	10	3
119	на него	4	3
120	а именно	4	3
121	по отношению	3	3
122	связь между	3	3
123	другой стороны	5	3
124	а с	2	3
125	и вот	2	3
126	мы не	10	3
127	они не	4	3
128	не по	2	3
129	в ней	7	3
130	и пр	4	3
131	не так	2	3
132	и с	4	3
133	нас в	2	3
134	этот вопрос	7	3
135	то он	2	3
136	в то	3	3
137	и только	2	3
138	мы должны	13	3
139	там где	4	3
140	когда мы	2	3
141	только для	2	2
142	все это	4	2
143	вопрос в	2	2
144	случаи когда	3	2
145	но все	4	2
146	в частности	2	2
147	точку зрения	3	2
148	не означает	2	2
149	может оказаться	3	2
150	не как	3	2
151	раз и	3	2
152	в одном	5	2
153	не более	2	2
154	не дает	2	2
155	в тех	2	2
156	и здесь	7	2
157	и как	2	2
158	в дальнейшем	5	2
159	которые можно	2	2
160	что они	5	2
161	более или	5	2
162	и тот	2	2
163	связи и	2	2
164	и если	2	2
165	в качестве	5	2
166	конечно не	2	2
167	что если	2	2
168	увидим что	5	2
169	в таких	2	2
170	чем это	4	2
171	в котором	3	2
172	однако в	2	2
173	его в	6	2
174	не все	4	2
175	но мы	2	2
176	не с	3	2
177	отношению к	3	2
178	в пределах	4	2
179	когда он	6	2
180	в некоторых	2	2
181	вместе с	6	2
182	подчеркнуть что	2	2
183	дело не	5	2
184	или менее	5	2
185	в свете	2	2
186	так в	4	2
187	то и	2	2
188	в отличие	2	2
189	в особенности	2	2
190	не просто	3	2
191	это так	4	2
192	чтобы не	3	2
193	именно так	2	2
194	именно на	2	2
195	на этот	2	2
196	так же	7	2
197	то здесь	2	2
198	не знает	5	2
199	очень много	3	2
200	можно видеть	2	2
201	он в	2	2
202	что мы	7	2
203	один и	2	2
204	на этом	3	2
205	еще и	2	2
206	как он	2	2
207	в этих	7	2
208	здесь не	4	2
209	не то	4	2
210	относится к	2	2
211	отличие от	2	2
212	это конечно	3	2
213	мы имеем	13	2
214	но в	8	2
