N	2gram	Bakhtin_Fr_7	Literetu
1	и не	7	22
2	и в	41	16
3	в мире	3	16
4	при этом	3	15
5	не только	5	14
6	но и	9	14
7	в этом	15	14
8	а не	2	12
9	то что	8	12
10	может быть	4	12
11	в том	11	12
12	не в	9	10
13	своего рода	2	10
14	то же	13	9
15	так и	10	9
16	того что	2	9
17	в то	10	9
18	том что	4	8
19	не может	3	8
20	в этой	13	8
21	как бы	7	8
22	в своей	3	7
23	же время	9	7
24	тем самым	3	7
25	точки зрения	5	7
26	только в	6	7
27	с его	2	6
28	к тому	2	6
29	еще не	2	6
30	в его	12	6
31	и т.п	9	6
32	и его	9	6
33	в себе	11	6
34	о том	6	6
35	в качестве	9	5
36	это не	6	5
37	в году	5	5
38	что он	3	5
39	как и	14	5
40	вместе с	5	5
41	как в	5	5
42	а в	5	5
43	этом отношении	2	5
44	именно в	2	5
45	то есть	20	5
46	место в	4	4
47	никогда не	2	4
48	по существу	8	4
49	до конца	2	4
50	и для	5	4
51	хотя и	4	4
52	отношению к	2	4
53	из них	3	4
54	по отношению	2	4
55	а также	2	4
56	должно быть	4	4
57	в данном	2	4
58	в одном	3	4
59	том числе	4	3
60	все время	2	3
61	прежде всего	11	3
62	душа моя	2	3
63	в романе	7	3
64	и как	2	3
65	мира в	4	3
66	например в	3	3
67	и к	5	3
68	с ее	3	3
69	жизни и	3	3
70	в словах	2	3
71	уже не	2	3
72	и наконец	4	3
73	с точки	3	3
74	те кто	2	3
75	той же	3	3
76	потому что	5	3
77	в области	2	3
78	но в	8	3
79	ни было	2	2
80	что в	9	2
81	все они	6	2
82	что у	3	2
83	в лице	2	2
84	как о	3	2
85	оно не	2	2
86	в конце	8	2
87	с образом	3	2
88	одного из	2	2
89	я не	3	2
90	к этому	5	2
91	в нем	7	2
92	и ее	2	2
93	же в	2	2
94	а на	2	2
95	числе и	2	2
96	того же	3	2
97	в свою	3	2
98	для него	6	2
99	было бы	4	2
100	со всеми	2	2
101	в первой	2	2
102	несмотря на	3	2
103	во всех	3	2
104	о нем	3	2
105	к жизни	4	2
106	что и	5	2
107	отношение к	2	2
108	во второй	2	2
109	время в	2	2
110	в самый	2	2
111	как мы	11	2
112	во всей	2	2
113	так же	5	2
114	человека в	2	2
115	и вот	2	2
116	но без	2	2
117	с ними	3	2
118	и на	4	2
119	и с	4	2
120	тем что	3	2
121	далеко не	2	2
122	не знает	3	2
123	его в	3	2
124	и потому	3	2
125	здесь как	2	2
126	мира и	4	2
127	в каждой	2	2
128	одном из	4	2
