N	2gram	Medvedev_F_1	Problemy
1	и в	24	46
2	и не	20	27
3	может быть	14	23
4	как бы	6	19
5	не может	16	19
6	в нем	14	17
7	в этом	15	16
8	не только	7	14
9	но и	7	12
10	как и	11	12
11	как мы	5	12
12	и на	8	11
13	точки зрения	16	11
14	в одном	2	11
15	а не	10	11
16	не в	8	10
17	в пределах	6	10
18	между ними	3	10
19	прежде всего	22	9
20	в том	6	9
21	в большинстве	3	9
22	в самом	5	9
23	и все	6	9
24	вовсе не	10	9
25	и к	4	9
26	в его	23	9
27	с точки	13	9
28	большинстве случаев	2	8
29	до сих	6	8
30	конечно не	4	8
31	сих пор	6	8
32	и с	8	7
33	по себе	5	7
34	еще не	6	7
35	как раз	2	7
36	в себе	3	7
37	никогда не	4	6
38	в каждом	3	6
39	ни в	2	6
40	но это	3	6
41	в него	2	6
42	друг друга	4	6
43	но в	5	6
44	на фоне	3	6
45	что он	3	6
46	мы увидим	4	6
47	то же	10	6
48	все это	9	6
49	и его	10	6
50	только в	2	6
51	это не	2	5
52	же время	8	5
53	при этом	5	5
54	жизни и	7	5
55	по отношению	4	5
56	в самой	2	5
57	особенно в	3	5
58	в то	9	5
59	в жизни	3	5
60	с его	4	5
61	за пределы	2	5
62	если же	2	5
63	отношению к	4	5
64	во всех	5	5
65	если мы	2	5
66	так сказать	3	5
67	что в	4	4
68	до конца	7	4
69	у тургенева	2	4
70	в их	11	4
71	таким образом	13	4
72	все эти	6	4
73	и других	3	4
74	и наконец	3	4
75	должно быть	11	4
76	и здесь	6	4
77	во всем	2	4
78	мы не	3	4
79	в чужом	2	4
80	как в	8	4
81	раз и	2	4
82	но не	3	4
83	он не	3	4
84	все же	3	4
85	то что	8	4
86	в процессе	9	4
87	так и	18	4
88	приводит к	2	4
89	уже не	2	4
90	самом деле	6	4
91	здесь не	3	4
92	в отношении	3	3
93	с другой	5	3
94	в мире	4	3
95	в своем	11	3
96	более или	6	3
97	в формах	4	3
98	но для	3	3
99	отношение к	3	3
100	и их	10	3
101	и до	5	3
102	так же	4	3
103	с помощью	3	3
104	и даже	3	3
105	бы в	3	3
106	если бы	4	3
107	в единстве	7	3
108	не как	4	3
109	в различных	2	3
110	с ее	7	3
111	по существу	2	3
112	более того	3	3
113	и что	2	3
114	она не	6	3
115	было бы	6	3
116	в своей	11	3
117	что и	2	3
118	войти в	2	3
119	на него	2	3
120	или менее	6	3
121	только на	5	3
122	отличается от	3	3
123	жизнь и	3	3
124	значение для	2	3
125	в этой	6	3
126	и это	2	3
127	жизни не	2	2
128	не менее	11	2
129	сама по	2	2
130	должна быть	7	2
131	отчасти и	4	2
132	только и	4	2
133	для этого	4	2
134	на все	3	2
135	самый предмет	2	2
136	вопрос о	2	2
137	к тому	3	2
138	все время	2	2
139	все в	2	2
140	его как	3	2
141	как если	2	2
142	в строгом	2	2
143	следовательно и	2	2
144	и как	3	2
145	но все	2	2
146	лишь как	5	2
147	же как	2	2
148	в конкретном	3	2
149	не дает	2	2
150	для него	3	2
151	в общем	3	2
152	к другим	2	2
153	и является	2	2
154	значение в	3	2
155	целый ряд	3	2
156	влияние на	3	2
157	отношения к	6	2
158	не было	3	2
159	они не	3	2
160	лишь в	8	2
161	в системе	2	2
162	а в	6	2
163	в результате	2	2
164	именно как	12	2
165	положения в	2	2
166	в художественном	3	2
167	в произведении	2	2
168	с ним	2	2
169	почти не	2	2
170	могло бы	2	2
171	между тем	2	2
172	а как	2	2
173	и всякое	3	2
174	с этим	2	2
175	стороны и	4	2
176	бы ни	5	2
177	у нас	5	2
178	строгом смысле	2	2
179	одна из	2	2
180	здесь в	2	2
181	к ней	2	2
182	но ведь	2	2
183	этого слова	3	2
184	на почве	13	2
185	оно должно	3	2
186	нет и	2	2
187	сами по	2	2
188	не могло	5	2
189	и пр	17	2
190	когда он	3	2
191	вместе с	2	2
192	что такое	2	2
193	хотя бы	5	2
194	ничего не	2	2
195	во всяком	4	2
196	от этого	2	2
197	отношении к	2	2
