N	2gram	Bakhtin_Fr_1	Myslijsy
1	потому что	5	52
2	то есть	45	42
3	и в	65	39
4	может быть	6	27
5	в том	16	26
6	только в	7	25
7	что в	3	22
8	не может	3	22
9	так как	6	21
10	не только	10	21
11	в нем	13	20
12	но и	10	20
13	и не	22	18
14	том что	6	16
15	не в	4	15
16	в этом	15	15
17	так и	10	13
18	в себе	3	13
19	есть только	2	11
20	что не	2	10
21	то что	3	10
22	как в	5	10
23	речи и	2	10
24	могут быть	2	9
25	для нас	4	9
26	как и	5	9
27	мысли и	4	9
28	но в	14	9
29	в одном	5	8
30	но не	2	8
31	того что	2	8
32	точки зрения	7	8
33	с другой	3	7
34	в ней	6	7
35	по его	3	7
36	это не	3	7
37	в этих	2	7
38	еще не	6	6
39	как бы	22	6
40	все же	6	6
41	при этом	6	6
42	и по	2	6
43	вовсе не	18	5
44	несмотря на	2	5
45	но это	3	5
46	и потому	10	5
47	в его	9	5
48	во всех	9	5
49	и для	2	5
50	друг друга	3	5
51	и его	10	5
52	в таком	2	5
53	между тем	5	5
54	быть только	2	5
55	не могут	3	4
56	никогда не	6	4
57	при таком	2	4
58	прежде всего	11	4
59	бы ни	2	4
60	мы видим	2	4
61	от него	2	4
62	для него	5	4
63	к тому	2	4
64	от того	2	4
65	в своих	5	4
66	бы быть	2	4
67	и других	3	4
68	и даже	8	4
69	в более	3	4
70	из этих	2	4
71	во всем	2	4
72	что мы	2	4
73	в самой	3	3
74	в них	5	3
75	а его	2	3
76	и во	3	3
77	и от	2	3
78	и это	2	3
79	в жизни	4	3
80	так например	2	3
81	в этой	4	3
82	в своем	8	3
83	одной стороны	2	3
84	только на	2	3
85	в своей	5	3
86	и их	3	3
87	в состоянии	3	3
88	связи с	4	3
89	в самом	4	3
90	на него	2	3
91	и без	2	3
92	с одной	2	3
93	но при	2	3
94	или даже	2	3
95	с ним	3	3
96	сказать что	6	3
97	хотя и	2	3
98	одно из	6	3
99	он не	2	3
100	и вообще	3	3
101	с точки	3	3
102	и все	5	3
103	и с	3	3
104	но как	3	3
105	мы будем	3	2
106	но на	3	2
107	людьми и	2	2
108	но с	2	2
109	эти формы	3	2
110	в применении	3	2
111	стремление к	2	2
112	на все	2	2
113	связь с	5	2
114	значение и	2	2
115	как мы	6	2
116	же в	2	2
117	жизни и	7	2
118	уже не	3	2
119	но все	3	2
120	не были	3	2
121	в сущности	16	2
122	значительной степени	2	2
123	между прочим	2	2
124	за пределы	8	2
125	одним из	2	2
126	на что	2	2
127	в виду	3	2
128	в целом	2	2
129	в их	4	2
130	времени и	6	2
131	из основных	2	2
132	еще более	5	2
133	этот вопрос	2	2
134	применении к	3	2
135	на этот	2	2
136	или в	2	2
137	во многих	2	2
138	в таких	2	2
139	даже и	3	2
140	влияние на	7	2
141	его к	2	2
142	его на	2	2
143	о том	2	2
144	дело в	2	2
145	нет ничего	3	2
146	есть в	5	2
147	видеть в	2	2
148	так сказать	4	2
149	в других	3	2
150	еще только	2	2
