N	2gram	Vygotskiy__5	Istorich
1	и в	16	28
2	может быть	9	25
3	не может	18	15
4	а не	10	15
5	никогда не	5	14
6	мы должны	8	13
7	что в	16	12
8	то же	8	12
9	не только	16	12
10	мы видим	4	11
11	только в	10	11
12	что он	25	10
13	все же	3	10
14	прежде всего	3	10
15	но и	6	10
16	мы не	3	10
17	и что	12	10
18	видим что	2	9
19	в том	18	9
20	о том	8	9
21	то что	26	9
22	и не	12	9
23	не в	6	9
24	так и	7	9
25	если бы	8	8
26	таким образом	19	8
27	в этом	25	8
28	но в	6	8
29	в этих	3	7
30	это не	4	7
31	том что	15	7
32	еще не	4	7
33	было бы	10	7
34	в ней	2	7
35	а в	3	7
36	этот вопрос	6	7
37	так же	15	7
38	и здесь	2	7
39	что мы	4	7
40	с другой	4	6
41	не менее	3	6
42	к тому	6	6
43	вслед за	2	6
44	что и	3	6
45	когда он	2	6
46	в этой	6	6
47	его в	2	6
48	представляют собой	2	6
49	так как	16	6
50	вместе с	4	6
51	мы будем	2	5
52	должна быть	5	5
53	не знает	5	5
54	в одном	3	5
55	вопрос о	12	5
56	по существу	3	5
57	в силу	10	5
58	что они	5	5
59	но не	10	5
60	до сих	3	5
61	в качестве	4	5
62	что она	2	5
63	ее в	3	5
64	сих пор	3	5
65	другой стороны	2	5
66	в своем	5	5
67	можно было	5	5
68	на основе	2	5
69	их в	2	5
70	сказать что	13	5
71	в его	11	5
72	к которому	4	5
73	все это	2	4
74	с тем	3	4
75	связи с	3	4
76	и другие	2	4
77	между собой	13	4
78	раньше чем	3	4
79	в пределах	4	4
80	так что	4	4
81	но все	2	4
82	но это	3	4
83	представляет собой	7	4
84	одной стороны	3	4
85	друг с	7	4
86	установить что	2	4
87	с этим	3	4
88	с одной	3	4
89	как и	8	4
90	того что	16	4
91	должны быть	2	4
92	и даже	2	4
93	хотя бы	5	4
94	и с	3	4
95	и на	6	4
96	к ним	2	4
97	потому что	21	4
98	в основе	8	4
99	могут быть	4	4
100	находится в	2	4
101	они не	3	4
102	как будто	2	4
103	все эти	4	4
104	не то	4	4
105	мы знаем	3	4
106	я не	2	3
107	в какой	6	3
108	представления о	2	3
109	по себе	7	3
110	показывает что	5	3
111	не с	2	3
112	и эти	2	3
113	именно в	4	3
114	на этом	3	3
115	при этом	4	3
116	то время	4	3
117	этого вопроса	3	3
118	и их	4	3
119	в котором	2	3
120	и по	4	3
121	то это	2	3
122	отношению к	12	3
123	исходит из	2	3
124	из них	2	3
125	того как	5	3
126	в их	3	3
127	и его	3	3
128	если мы	7	3
129	как мы	10	3
130	из которых	3	3
131	же самое	4	3
132	как это	8	3
133	время как	4	3
134	по отношению	12	3
135	тем что	5	3
136	в другом	6	3
137	во всем	2	3
138	в то	5	3
139	с другом	7	3
140	могли бы	6	3
141	на вопрос	5	2
142	только для	2	2
143	но они	2	2
144	а с	2	2
145	не могут	4	2
146	зависит от	4	2
147	самого начала	5	2
148	отличие от	2	2
149	по мере	2	2
150	в частности	3	2
151	к этому	3	2
152	его и	3	2
153	не означает	4	2
154	столь же	2	2
155	он должен	5	2
156	и от	2	2
157	мы нашли	2	2
158	и потому	2	2
159	вовсе не	2	2
160	в такой	5	2
161	как уже	3	2
162	но мы	5	2
163	как процесс	3	2
164	с несомненностью	2	2
165	мы видели	3	2
166	с самого	5	2
167	в зависимости	2	2
168	и как	3	2
169	вывод что	2	2
170	зависимости от	2	2
171	по своей	3	2
172	поэтому он	2	2
173	само по	2	2
174	связанные с	6	2
175	не дает	2	2
176	для него	5	2
177	тот же	5	2
178	и тот	3	2
179	в действительности	3	2
180	для объяснения	4	2
181	одной из	3	2
182	именно это	2	2
183	никто не	2	2
184	с ним	5	2
185	же как	7	2
186	но если	6	2
187	как бы	5	2
188	еще в	3	2
189	связи и	2	2
190	точка зрения	8	2
191	и тем	3	2
192	в нем	7	2
193	момент когда	2	2
194	не есть	4	2
195	говорит о	3	2
196	в целом	4	2
197	во всех	2	2
198	указывает на	2	2
199	сделать это	2	2
200	как в	5	2
201	то и	2	2
202	не на	3	2
203	в отличие	2	2
204	отношения к	2	2
205	он не	8	2
206	должны были	2	2
207	еще и	3	2
208	приводит к	7	2
209	и другое	4	2
210	нашли что	2	2
211	а только	4	2
212	на этот	4	2
213	одним из	2	2
214	должно быть	8	2
215	самое что	2	2
216	ничего не	5	2
217	между тем	3	2
218	он в	3	2
219	бы в	4	2
220	один и	3	2
221	что если	4	2
222	как он	6	2
223	из этого	2	2
224	в свете	4	2
225	и между	2	2
226	ответ на	3	2
227	это происходит	2	2
228	на нее	2	2
229	мы постараемся	2	2
230	связаны между	3	2
231	в области	12	2
232	тогда когда	5	2
233	том как	2	2
