N	2gram	Propp_Isto_2	FransuaR
1	и в	15	45
2	и не	11	15
3	не только	18	14
4	в этом	11	14
5	но в	6	14
6	в его	6	13
7	во всех	2	13
8	и его	3	13
9	как бы	6	12
10	во время	2	12
11	что в	12	12
12	то же	10	11
13	прежде всего	5	10
14	в том	6	10
15	в нем	7	10
16	но и	14	10
17	как и	2	10
18	право на	3	10
19	и с	4	10
20	в ней	4	8
21	и др	4	8
22	таким образом	7	8
23	так же	13	8
24	он был	3	7
25	том что	7	7
26	не в	7	7
27	что и	6	7
28	мы видели	2	7
29	все это	3	7
30	потому что	9	7
31	всех этих	3	6
32	что он	24	6
33	в этой	4	6
34	он не	8	6
35	здесь не	2	6
36	так и	5	6
37	того чтобы	2	6
38	связи с	8	6
39	так как	14	6
40	есть и	2	5
41	одной из	4	5
42	мы видим	8	5
43	но это	4	5
44	например в	2	5
45	с ее	2	5
46	и их	2	5
47	не может	5	5
48	в связи	5	5
49	все эти	4	5
50	на самом	2	5
51	в себя	3	5
52	самом деле	2	5
53	и на	4	5
54	его в	10	5
55	перед нами	2	4
56	же как	5	4
57	об этом	11	4
58	очень часто	4	4
59	мы не	3	4
60	у него	4	4
61	и здесь	9	4
62	тому же	2	4
63	такой же	2	4
64	но не	2	4
65	здесь в	2	4
66	ничего не	7	4
67	кроме того	2	4
68	в сущности	2	4
69	мы уже	6	4
70	а также	2	4
71	в их	3	4
72	не мог	3	4
73	эта связь	3	4
74	а не	5	4
75	его не	2	4
76	а в	12	4
77	той же	2	4
78	можно было	5	4
79	сказать что	2	4
80	в доме	3	4
81	с этим	5	4
82	только в	6	4
83	о том	3	4
84	и это	3	4
85	как это	3	4
86	нисколько не	2	3
87	и другие	4	3
88	как в	5	3
89	это не	2	3
90	но они	4	3
91	в одной	4	3
92	из этих	3	3
93	в одном	5	3
94	ни в	2	3
95	по существу	2	3
96	до сих	6	3
97	здесь нет	2	3
98	вместе с	7	3
99	сих пор	7	3
100	что она	5	3
101	связь с	4	3
102	но его	2	3
103	не было	2	3
104	именно в	2	3
105	того что	3	3
106	и для	2	3
107	в которых	2	3
108	но он	4	3
109	часто в	2	3
110	он и	3	3
111	в другом	9	3
112	как он	3	3
113	с которой	2	2
114	с тем	9	2
115	и есть	5	2
116	себя и	2	2
117	тут же	2	2
118	превращается в	2	2
119	хотя бы	2	2
120	он должен	2	2
121	к тому	5	2
122	видим что	5	2
123	то что	12	2
124	и она	3	2
125	в качестве	3	2
126	у нее	4	2
127	было бы	5	2
128	что это	6	2
129	это явление	2	2
130	и если	2	2
131	к ней	2	2
132	может быть	17	2
133	на столе	2	2
134	один из	8	2
135	все же	9	2
136	когда он	3	2
137	на него	5	2
138	не будем	4	2
139	а именно	3	2
140	в свете	2	2
141	что эта	2	2
142	так в	3	2
143	происходит в	2	2
144	и только	2	2
145	в особенности	2	2
146	на котором	2	2
147	при этом	4	2
148	и что	6	2
149	в системе	2	2
150	и наконец	5	2
151	к нему	5	2
152	другом месте	2	2
153	роль в	3	2
154	не столько	2	2
155	говорили что	2	2
156	мы можем	8	2
157	он в	3	2
158	одно из	2	2
159	она и	2	2
160	под названием	2	2
161	она дает	2	2
162	заметить что	2	2
163	в эту	2	2
