N	2gram	Losev_Prob_2	Problemy
1	и в	35	34
2	и не	37	29
3	как бы	4	27
4	что он	4	23
5	в его	7	22
6	может быть	18	19
7	не может	13	19
8	и все	5	19
9	как и	5	18
10	но в	6	16
11	все это	4	16
12	в этом	17	16
13	и с	10	15
14	прежде всего	11	15
15	он не	2	15
16	то же	5	14
17	с самим	3	14
18	к нему	2	14
19	самом деле	4	13
20	но и	16	12
21	и к	3	12
22	потому что	13	12
23	в то	6	12
24	вовсе не	37	11
25	то что	38	11
26	на самом	4	11
27	не только	24	10
28	слова и	4	10
29	в отношении	4	9
30	не в	2	9
31	а не	10	9
32	самого начала	2	8
33	с самого	3	8
34	в самом	5	8
35	и т	6	8
36	так же	5	8
37	точки зрения	2	8
38	что же	9	8
39	и для	6	8
40	что в	11	7
41	и даже	11	7
42	все же	8	7
43	на него	2	7
44	как мы	5	7
45	что не	5	7
46	как будто	6	7
47	что они	3	6
48	не знает	3	6
49	и на	5	6
50	мы уже	3	6
51	для себя	9	6
52	так и	7	6
53	в плане	2	6
54	в себе	5	6
55	только в	14	6
56	он сам	3	5
57	и от	3	5
58	в конце	7	5
59	к тому	3	5
60	так что	11	5
61	но все	2	5
62	и что	13	5
63	того что	12	5
64	и сам	2	5
65	всяком случае	10	5
66	себе и	2	5
67	в целом	3	5
68	таким образом	4	5
69	лишь в	3	5
70	а в	4	5
71	и наконец	3	5
72	мы должны	3	5
73	с тем	3	5
74	даже в	2	5
75	что и	2	5
76	хотя бы	12	5
77	в слове	3	5
78	во всяком	13	5
79	то ни	3	4
80	с другой	6	4
81	что все	6	4
82	ни в	6	4
83	да и	10	4
84	но это	6	4
85	при этом	3	4
86	в общем	4	4
87	не о	6	4
88	бы то	2	4
89	все эти	7	4
90	даже и	18	4
91	но как	6	4
92	его в	3	4
93	так как	7	4
94	если бы	4	4
95	как раз	8	4
96	бы его	2	4
97	этом смысле	5	4
98	но не	4	4
99	еще не	10	4
100	бы и	7	4
101	только на	9	4
102	и прежде	2	4
103	все равно	3	4
104	с другими	5	4
105	тем что	4	4
106	в виде	6	4
107	и вы	2	4
108	и это	5	4
109	ничего не	10	4
110	тотчас же	2	4
111	вместе с	2	4
112	не менее	13	3
113	уже в	3	3
114	для этого	3	3
115	в такой	2	3
116	в том	12	3
117	знает что	2	3
118	совсем не	7	3
119	что с	2	3
120	хотя и	3	3
121	в него	2	3
122	в виду	8	3
123	есть только	8	3
124	другой стороны	5	3
125	как такового	2	3
126	должно быть	2	3
127	их в	4	3
128	в ней	2	3
129	говорить о	10	3
130	ведь и	2	3
131	конце концов	7	3
132	бы в	3	3
133	от другого	2	3
134	своего собственного	5	3
135	сознания и	2	3
136	по крайней	6	3
137	раз и	5	3
138	по себе	8	3
139	том что	19	3
140	по своему	5	3
141	еще в	2	3
142	нет и	3	3
143	но зато	2	3
144	крайней мере	6	3
145	если не	4	3
146	сводится к	2	3
147	и как	4	3
148	и то	10	3
149	далеко не	4	3
150	только с	2	3
151	это было	2	3
152	не было	3	2
153	сама по	4	2
154	тому что	3	2
155	о них	2	2
156	вообще не	4	2
157	это в	2	2
158	вопрос о	3	2
159	уже с	2	2
160	на всю	2	2
161	этом случае	7	2
162	или иной	5	2
163	тем не	12	2
164	мы и	6	2
165	собой и	4	2
166	и если	3	2
167	что такое	18	2
168	совпадает с	2	2
169	же и	2	2
170	был бы	6	2
171	не является	7	2
172	один из	3	2
173	отличается от	2	2
174	в своем	4	2
175	и только	4	2
176	т д	6	2
177	что оно	2	2
178	но только	4	2
179	в заключение	2	2
180	того или	7	2
181	и тут	4	2
182	как на	2	2
183	каждый из	2	2
184	и пусть	3	2
185	с этим	5	2
186	той или	5	2
187	самого себя	2	2
188	о том	18	2
189	сказать что	24	2
190	слово в	2	2
191	или как	2	2
192	и этот	3	2
193	всех этих	4	2
194	отнюдь не	5	2
195	а может	2	2
196	были бы	2	2
197	в них	2	2
198	или другого	2	2
199	и того	3	2
200	это и	3	2
201	время не	2	2
202	если я	2	2
203	ли это	2	2
204	тот же	4	2
205	но именно	4	2
206	было бы	8	2
207	конечно не	2	2
208	во всех	2	2
209	о нем	2	2
210	войти в	2	2
211	быть и	2	2
212	всем этим	3	2
213	слова как	3	2
214	входит в	2	2
215	бы не	3	2
216	еще более	2	2
217	в той	2	2
218	уже не	8	2
219	той же	2	2
220	и без	5	2
221	тому как	3	2
222	пока еще	9	2
223	не то	2	2
224	подобно тому	2	2
225	и ее	2	2
226	и вообще	16	2
227	которой он	4	2
228	будто бы	5	2
229	которые в	2	2
230	своему смыслу	3	2
231	о чем	6	2
