N	2gram	Bakhtin_Pr_4	Formalny
1	и в	46	24
2	в его	9	23
3	прежде всего	9	22
4	и не	27	20
5	так и	4	18
6	и пр	2	17
7	не может	19	16
8	точки зрения	11	16
9	в этом	16	15
10	в нем	17	14
11	может быть	23	14
12	на почве	2	13
13	с точки	9	13
14	таким образом	4	13
15	именно как	2	12
16	в своем	3	11
17	не менее	2	11
18	как и	12	11
19	должно быть	4	11
20	в своей	3	11
21	в их	4	11
22	вовсе не	9	10
23	и их	3	10
24	то же	6	10
25	а не	11	10
26	и его	6	10
27	в процессе	4	9
28	все это	6	9
29	в то	5	9
30	же время	5	8
31	то что	4	8
32	как в	4	8
33	лишь в	2	8
34	и на	11	8
35	не в	10	8
36	и с	7	8
37	должна быть	2	7
38	до конца	4	7
39	в единстве	3	7
40	не только	14	7
41	с ее	3	7
42	жизни и	5	7
43	но и	12	7
44	и все	9	6
45	и здесь	4	6
46	было бы	3	6
47	в том	9	6
48	в этой	3	6
49	более или	3	6
50	самом деле	4	6
51	до сих	8	6
52	в пределах	10	6
53	она не	3	6
54	еще не	7	6
55	как бы	19	6
56	сих пор	8	6
57	или менее	3	6
58	а в	2	6
59	отношения к	2	6
60	все эти	4	6
61	хотя бы	2	5
62	по себе	7	5
63	бы ни	2	5
64	у нас	2	5
65	лишь как	2	5
66	при этом	5	5
67	только на	3	5
68	не могло	2	5
69	во всех	5	5
70	в самом	9	5
71	и до	3	5
72	как мы	12	5
73	с другой	3	5
74	но в	6	5
75	мы увидим	6	4
76	с его	5	4
77	никогда не	6	4
78	не как	3	4
79	стороны и	2	4
80	и к	9	4
81	в мире	3	4
82	для этого	2	4
83	если бы	3	4
84	конечно не	8	4
85	отношению к	5	4
86	так же	3	4
87	по отношению	5	4
88	в формах	3	4
89	что в	4	4
90	только и	2	4
91	друг друга	6	4
92	во всяком	2	4
93	отчасти и	2	4
94	но не	4	3
95	в отношении	3	3
96	в жизни	5	3
97	на все	2	3
98	что он	6	3
99	с помощью	3	3
100	к тому	2	3
101	его как	2	3
102	для него	2	3
103	и всякое	2	3
104	и как	2	3
105	но это	6	3
106	в большинстве	9	3
107	в каждом	6	3
108	в общем	2	3
109	но для	3	3
110	он не	4	3
111	оно должно	2	3
112	все же	4	3
113	отношение к	3	3
114	когда он	2	3
115	значение в	2	3
116	отличается от	3	3
117	на фоне	6	3
118	влияние на	2	3
119	особенно в	5	3
120	не было	2	3
121	и других	4	3
122	мы не	4	3
123	и наконец	4	3
124	и даже	3	3
125	между ними	10	3
126	целый ряд	2	3
127	жизнь и	3	3
128	более того	3	3
129	они не	2	3
130	в себе	7	3
131	в конкретном	2	3
132	этого слова	2	3
133	в художественном	2	3
134	здесь не	4	3
135	так сказать	5	3
136	бы в	3	3
137	жизни не	2	2
138	самый предмет	2	2
139	а как	2	2
140	сама по	2	2
141	же как	2	2
142	сами по	2	2
143	это не	5	2
144	с этим	2	2
145	в одном	11	2
146	в системе	2	2
147	вопрос о	2	2
148	здесь в	2	2
149	все время	2	2
150	все в	2	2
151	ни в	6	2
152	в самой	5	2
153	в строгом	2	2
154	уже не	4	2
155	по существу	3	2
156	войти в	3	2
157	но все	2	2
158	в различных	3	2
159	одна из	2	2
160	если мы	5	2
161	только в	6	2
162	к другим	2	2
163	к ней	2	2
164	как раз	7	2
165	и является	2	2
166	в него	6	2
167	за пределы	5	2
168	нет и	2	2
169	что и	3	2
170	у тургенева	4	2
171	строгом смысле	2	2
172	на него	3	2
173	вместе с	2	2
174	не дает	2	2
175	как если	2	2
176	в чужом	4	2
177	и что	3	2
178	приводит к	4	2
179	раз и	4	2
180	следовательно и	2	2
181	значение для	3	2
182	в результате	2	2
183	между тем	2	2
184	от этого	2	2
185	положения в	2	2
186	отношении к	2	2
187	ничего не	2	2
188	но ведь	2	2
189	если же	5	2
190	и это	3	2
191	в произведении	2	2
192	во всем	4	2
193	большинстве случаев	8	2
194	с ним	2	2
195	почти не	2	2
196	могло бы	2	2
197	что такое	2	2
