N	3gram	Vygotskiy__4	Istorich
1	и т д	2	18
2	до сих пор	3	6
3	точно так же	3	6
4	мы видим что	2	5
5	вместе с тем	2	5
6	в том что	12	5
7	так же как	3	4
8	что он не	4	4
9	мы уже знаем	2	3
10	с одной стороны	3	3
11	можно было бы	4	3
12	на то что	6	2
13	с самого начала	5	2
14	с другой стороны	2	2
15	на самом деле	5	2
16	во всех этих	2	2
17	уже знаем что	2	2
18	и может быть	4	2
19	и только после	5	2
20	вместо того чтобы	2	2
21	здесь мы видим	3	2
22	о том что	10	2
23	потому что он	2	2
24	к тому же	2	2
