N	2gram	Vygotskiy__5	FransuaR
1	и в	16	49
2	прежде всего	3	19
3	в его	11	18
4	не только	16	17
5	и его	3	17
6	и на	6	17
7	и не	12	15
8	в этом	25	15
9	в них	2	13
10	только в	10	13
11	но и	6	13
12	как и	8	11
13	как бы	5	11
14	вовсе не	2	10
15	в этой	6	10
16	все это	2	9
17	для него	5	9
18	в нем	7	9
19	в сущности	13	8
20	отношение к	11	8
21	все же	3	7
22	жизни и	2	7
23	не может	18	7
24	таким образом	19	7
25	то же	8	7
26	все эти	4	7
27	как мы	10	7
28	на протяжении	2	7
29	именно в	4	6
30	то что	26	6
31	в истории	2	6
32	в себя	3	6
33	во всех	2	6
34	так и	7	6
35	с их	4	6
36	сказать что	13	6
37	и с	3	6
38	но он	7	6
39	точки зрения	18	6
40	в то	5	6
41	так как	16	6
42	никогда не	5	5
43	в своем	5	5
44	но не	10	5
45	при этом	4	5
46	тот же	5	5
47	может быть	9	5
48	и потому	2	5
49	в своей	2	5
50	с точки	9	5
51	и более	3	4
52	с другой	4	4
53	в жизни	2	4
54	и к	2	4
55	том что	15	4
56	но все	2	4
57	в свое	2	4
58	в своих	2	4
59	благодаря этому	2	4
60	в этих	3	4
61	значение в	3	4
62	сих пор	3	4
63	до сих	3	4
64	в известной	3	4
65	отношения к	2	4
66	а в	3	4
67	как на	3	4
68	в области	12	4
69	тем что	5	4
70	с ним	5	4
71	но в	6	4
72	но они	2	3
73	с одной	3	3
74	о чем	2	3
75	в одном	3	3
76	на все	5	3
77	что он	25	3
78	же в	2	3
79	в том	18	3
80	во всем	2	3
81	не дает	2	3
82	своего развития	6	3
83	одной стороны	3	3
84	было бы	10	3
85	из них	2	3
86	в самом	4	3
87	свое время	2	3
88	точка зрения	8	3
89	мы видели	3	3
90	другой стороны	2	3
91	что для	2	3
92	этом отношении	5	3
93	этого процесса	2	3
94	к нему	3	3
95	можно было	5	3
96	их в	2	3
97	о том	8	3
98	в виду	2	3
99	включает в	3	2
100	учение о	2	2
101	связи с	3	2
102	сознания и	2	2
103	что в	16	2
104	могут быть	4	2
105	за пределы	4	2
106	в меру	4	2
107	в качестве	4	2
108	никто не	2	2
109	как известно	4	2
110	в смысле	3	2
111	можно сказать	5	2
112	и эти	2	2
113	в отношении	9	2
114	в новой	4	2
115	по существу	3	2
116	это и	3	2
117	но это	3	2
118	что они	5	2
119	все что	2	2
120	связанные с	6	2
121	по сравнению	5	2
122	ничего не	5	2
123	до конца	3	2
124	в пределах	4	2
125	еще не	4	2
126	и другие	2	2
127	со всеми	2	2
128	по поводу	2	2
129	совершенно не	2	2
130	одним из	2	2
131	у него	6	2
132	в ней	2	2
133	еще в	3	2
134	речь и	4	2
135	вместе с	4	2
136	ее в	3	2
137	связанная с	2	2
138	в их	3	2
139	того как	5	2
140	форм и	2	2
141	того чтобы	17	2
142	и даже	2	2
143	так же	15	2
144	другом месте	4	2
145	на основе	2	2
146	он еще	2	2
147	тому как	4	2
148	во всяком	2	2
149	одной из	3	2
150	что только	2	2
151	и следовательно	6	2
152	подобно тому	4	2
153	на его	2	2
154	в другом	6	2
155	мы должны	8	2
156	и т.д	4	2
157	сравнению с	5	2
158	мы можем	6	2
