N	2gram	Bakhtin_Fr_7	Myshleni
1	в том	11	42
2	том что	4	35
3	с помощью	6	31
4	в процессе	2	27
5	таким образом	19	25
6	точки зрения	5	24
7	в этом	15	24
8	в качестве	9	21
9	и в	41	20
10	что в	9	19
11	то же	13	16
12	то что	8	15
13	не только	5	15
14	как мы	11	13
15	при этом	3	12
16	в их	3	12
17	потому что	5	12
18	может быть	4	12
19	так же	5	11
20	в его	12	11
21	с точки	3	11
22	того что	2	10
23	так как	3	10
24	в отношении	3	10
25	мы видим	6	10
26	и то	2	10
27	в себе	11	10
28	только в	6	10
29	и другие	3	9
30	те и	2	9
31	и как	2	9
32	но и	9	9
33	как и	14	9
34	того же	3	9
35	тот же	2	9
36	что и	5	9
37	и не	7	8
38	в результате	2	8
39	было бы	4	8
40	вместе с	5	8
41	как бы	7	7
42	этом отношении	2	7
43	в своей	3	7
44	тем самым	3	7
45	а не	2	7
46	тем что	3	7
47	уже в	5	6
48	к тому	2	6
49	мы видели	5	6
50	не может	3	6
51	и на	4	6
52	его в	3	6
53	что он	3	6
54	одно и	2	6
55	той же	3	6
56	можно было	3	6
57	перед нами	2	5
58	никогда не	2	5
59	целый ряд	4	5
60	это не	6	5
61	и его	9	5
62	с этим	2	5
63	и к	5	5
64	о том	6	5
65	мы уже	12	5
66	так и	10	5
67	как в	5	5
68	все эти	13	5
69	все время	2	4
70	в своем	9	4
71	новые и	2	4
72	из них	3	4
73	на том	2	4
74	роль в	2	4
75	и те	3	4
76	как он	2	4
77	и с	4	4
78	к этому	5	4
79	его к	3	4
80	по своему	2	4
81	в сущности	4	4
82	во всей	2	4
83	не в	9	4
84	и для	5	4
85	во всяком	2	4
86	в области	2	4
87	на этом	5	3
88	в этих	2	3
89	не подлежит	3	3
90	и от	8	3
91	что все	2	3
92	на место	4	3
93	а только	2	3
94	в этой	13	3
95	одной из	2	3
96	в виду	4	3
97	в связи	2	3
98	именно в	2	3
99	и других	2	3
100	должно быть	4	3
101	но в	8	3
102	и во	2	3
103	бы в	2	3
104	по существу	8	3
105	со всеми	2	3
106	говорит что	2	3
107	нас в	3	3
108	ни в	6	3
109	в чем	2	3
110	в которой	2	3
111	место в	4	2
112	такой же	3	2
113	том числе	4	2
114	числе и	2	2
115	прежде всего	11	2
116	очень часто	3	2
117	мы найдем	3	2
118	свою очередь	3	2
119	в свою	3	2
120	для него	6	2
121	что это	4	2
122	и у	5	2
123	снизу вверх	2	2
124	в реальном	2	2
125	не совсем	2	2
126	в ней	5	2
127	в нем	7	2
128	к нему	5	2
129	уже говорили	4	2
130	другими словами	2	2
131	не просто	2	2
132	не имеет	3	2
133	а в	5	2
134	не знает	3	2
135	также и	2	2
136	в данном	2	2
137	и здесь	4	2
138	их в	2	2
139	мы имеем	2	2
140	объединяет в	2	2
141	находит свое	2	2
142	это в	3	2
143	у него	6	2
144	в следующем	2	2
145	в историческом	2	2
146	таким же	3	2
147	еще не	2	2
148	мы в	2	2
149	свое время	2	2
150	далеко не	2	2
151	в свое	2	2
152	а также	2	2
153	не есть	2	2
154	только на	2	2
155	и т.п	9	2
156	того как	5	2
157	в той	3	2
158	на одном	5	2
159	ту же	2	2
160	может стать	2	2
161	и т.д	2	2
162	и это	5	2
