N	2gram	Propp_Isto_7	Myshleni
1	в этом	12	29
2	точки зрения	4	28
3	и в	24	26
4	не только	21	24
5	то что	7	24
6	таким образом	7	23
7	представляет собой	4	19
8	в том	7	18
9	и не	4	18
10	том что	10	17
11	потому что	9	16
12	как и	6	15
13	того что	6	14
14	так же	6	14
15	так как	8	14
16	как мы	3	14
17	что в	13	12
18	вместе с	7	12
19	и его	3	12
20	в которой	2	11
21	но и	11	11
22	не может	14	11
23	что они	3	10
24	тому что	2	9
25	в самом	2	9
26	что мы	3	9
27	тем что	6	9
28	же как	4	8
29	то же	8	8
30	что она	5	8
31	сказать что	2	8
32	что он	21	8
33	ее в	3	8
34	только в	6	8
35	представление о	3	7
36	прежде всего	2	7
37	может быть	14	7
38	мы не	4	7
39	вопрос о	3	6
40	нас к	2	6
41	и тем	2	6
42	мы должны	4	6
43	как бы	4	6
44	в ее	2	6
45	и что	10	6
46	было бы	2	6
47	во всех	7	6
48	все эти	2	6
49	все же	9	6
50	а не	8	6
51	что это	6	6
52	на вопрос	4	5
53	с этой	6	5
54	одной стороны	5	5
55	данном случае	3	5
56	с одной	5	5
57	как это	2	5
58	тогда когда	3	5
59	в силу	2	5
60	в качестве	3	5
61	она не	2	5
62	у нее	2	5
63	что этот	2	5
64	в данном	4	5
65	не менее	5	4
66	не могут	2	4
67	никогда не	4	4
68	что у	4	4
69	с другой	9	4
70	и от	2	4
71	в конце	3	4
72	не можем	2	4
73	на то	3	4
74	так что	3	4
75	в котором	2	4
76	если в	2	4
77	не по	2	4
78	в свете	3	4
79	то и	4	4
80	этой точки	3	4
81	и наконец	3	4
82	друг друга	2	4
83	о том	9	4
84	но в	5	4
85	по этому	2	4
86	стороны и	2	4
87	связи с	3	4
88	еще не	8	4
89	одной из	4	4
90	как в	12	4
91	нами в	2	4
92	должны быть	3	4
93	не в	9	4
94	и другое	2	3
95	все это	8	3
96	это не	10	3
97	из этих	3	3
98	тем не	4	3
99	но это	3	3
100	в основе	2	3
101	мы видели	7	3
102	и по	3	3
103	он не	6	3
104	мы уже	4	3
105	что эти	2	3
106	с ним	5	3
107	при переходе	2	3
108	с собой	7	3
109	об этом	6	3
110	во всем	2	3
111	в то	2	3
112	но не	6	3
113	в одной	2	3
114	до сих	2	3
115	и о	2	3
116	для нее	2	3
117	в основном	2	3
118	что и	8	3
119	сих пор	3	3
120	так и	5	3
121	только на	2	3
122	к нему	7	3
123	это положение	2	3
124	отличается от	2	3
125	мы видим	10	3
126	мы можем	4	3
127	в чем	5	3
128	перед нами	2	2
129	уже в	3	2
130	в этих	13	2
131	точно так	2	2
132	то время	2	2
133	показывает что	8	2
134	что при	2	2
135	только о	2	2
136	мы знаем	2	2
137	для нас	6	2
138	ни в	2	2
139	что его	2	2
140	в действительности	2	2
141	для объяснения	3	2
142	на его	2	2
143	или в	8	2
144	но для	2	2
145	один из	7	2
146	в нем	6	2
147	отношение к	5	2
148	в их	4	2
149	показывают что	6	2
150	время как	2	2
151	эта связь	3	2
152	не имеет	4	2
153	а в	10	2
154	но он	2	2
155	его в	3	2
156	что по	2	2
157	во время	6	2
158	с этим	2	2
159	к этому	2	2
160	вовсе не	4	2
161	в одну	2	2
162	но эта	2	2
163	и здесь	12	2
164	должно было	2	2
165	к ней	2	2
166	с ней	3	2
167	этом и	2	2
168	по своим	3	2
169	оказывается что	2	2
170	того как	3	2
171	должны были	3	2
172	она в	3	2
173	позволяет нам	2	2
174	и она	3	2
175	что не	2	2
176	и он	3	2
177	почти всегда	2	2
178	и ее	2	2
179	ответ на	6	2
180	ничего не	5	2
