N	2gram	Vinokur_St_1	Psycholo
1	то что	18	44
2	и в	44	33
3	в этом	21	28
4	как бы	4	25
5	и что	4	25
6	потому что	6	24
7	для того	10	23
8	может быть	15	22
9	том что	29	22
10	того чтобы	11	22
11	что в	30	21
12	в том	36	21
13	о том	17	20
14	что он	10	20
15	как это	4	14
16	что это	4	13
17	таким образом	7	13
18	и не	16	13
19	так же	5	13
20	сказать что	7	13
21	то есть	2	13
22	все это	5	13
23	в самом	7	12
24	и все	2	12
25	так как	5	12
26	было бы	17	12
27	самом деле	11	12
28	что все	2	11
29	он не	2	11
30	на то	4	10
31	говорит что	3	10
32	что она	4	10
33	не может	8	10
34	в его	9	10
35	если бы	9	10
36	в этой	11	9
37	как раз	4	9
38	то же	5	9
39	в конце	3	8
40	для этого	2	8
41	в каком	3	8
42	как будто	4	8
43	в своем	2	7
44	для нас	7	7
45	так что	6	7
46	в нем	5	7
47	и только	3	7
48	раз в	2	7
49	не только	18	7
50	тому что	3	6
51	это не	8	6
52	что они	7	6
53	в ней	3	6
54	и т	30	6
55	все эти	5	6
56	но он	2	6
57	точки зрения	11	6
58	что мы	5	6
59	во время	3	6
60	у него	2	6
61	в сущности	2	6
62	на самом	6	6
63	а не	16	6
64	всякий раз	2	6
65	в себе	2	6
66	что эта	2	6
67	никогда не	5	5
68	в какой	3	5
69	нисколько не	2	5
70	в целом	5	5
71	целый ряд	2	5
72	мы не	2	5
73	что для	3	5
74	вовсе не	19	5
75	ясно что	10	5
76	с этим	3	5
77	это и	4	5
78	как и	9	5
79	и его	8	5
80	все же	8	5
81	заключается в	4	5
82	и это	2	5
83	я не	7	4
84	в частности	4	4
85	что у	4	4
86	это в	4	4
87	так например	7	4
88	совершенно не	5	4
89	и уже	2	4
90	из них	8	4
91	жизни и	5	4
92	а в	17	4
93	того что	9	4
94	с этой	3	4
95	при помощи	2	4
96	и так	3	4
97	об этом	3	4
98	у нас	11	4
99	никто не	4	4
100	говорит о	3	4
101	в своей	6	4
102	на него	2	4
103	в двух	3	4
104	что не	3	4
105	с точки	8	4
106	той же	5	4
107	в таком	3	4
108	можно было	13	4
109	по поводу	7	4
110	этот вопрос	4	4
111	только в	10	4
112	в которой	4	4
113	в основу	4	3
114	же как	3	3
115	с одной	3	3
116	в сторону	2	3
117	что оно	3	3
118	ни в	3	3
119	одной стороны	2	3
120	например в	8	3
121	но если	4	3
122	всяком случае	6	3
123	ни одной	2	3
124	то это	3	3
125	и за	3	3
126	но и	10	3
127	конечно не	2	3
128	в уста	3	3
129	не было	4	3
130	не для	2	3
131	в своих	2	3
132	в которых	5	3
133	их в	2	3
134	в то	9	3
135	его в	2	3
136	могло бы	2	3
137	нет ни	2	3
138	том как	4	3
139	в основе	3	3
140	всех этих	2	3
141	должен был	2	3
142	смысле этого	2	3
143	бы мы	2	3
144	при таком	2	3
145	идет о	2	3
146	говорить о	2	3
147	но не	3	3
148	бы это	2	3
149	до сих	7	3
150	она не	2	3
151	речь идет	4	3
152	что и	6	3
153	сих пор	7	3
154	так и	9	3
155	как в	13	3
156	да и	3	3
157	дело с	2	3
158	и сейчас	4	3
159	тем самым	2	3
160	за то	3	3
161	надо сказать	2	3
162	и для	3	3
163	что этот	2	3
164	во всяком	6	3
165	от этого	2	3
166	тем что	5	3
167	в виде	3	3
168	т п	9	3
169	этого слова	2	3
170	в той	6	3
171	на этот	3	3
172	уже в	2	2
173	бы и	4	2
174	материала и	2	2
175	столь же	4	2
176	с другой	9	2
177	в каком-то	2	2
178	из этих	6	2
179	была бы	5	2
180	прежде всего	7	2
181	вопрос о	4	2
182	в такой	2	2
183	в тех	3	2
184	без всякого	2	2
185	но все	4	2
186	такой же	5	2
187	же время	4	2
188	при этом	2	2
189	и почему	4	2
190	когда речь	2	2
191	в котором	5	2
192	не является	3	2
193	о них	2	2
194	допустим что	2	2
195	другой стороны	7	2
196	т д	21	2
197	именно в	6	2
198	не имеет	4	2
199	есть только	2	2
200	время как	2	2
201	можно найти	2	2
202	в результате	3	2
203	больше чем	2	2
204	и с	3	2
205	одно из	2	2
206	также и	9	2
207	не в	12	2
208	и потому	2	2
209	бы не	2	2
210	мы имеем	2	2
211	но в	10	2
212	что ни	2	2
213	а как	2	2
214	по словам	4	2
215	что касается	3	2
216	думать что	2	2
217	в ее	4	2
218	по существу	2	2
219	литературы и	2	2
220	а на	3	2
221	что при	2	2
222	кажется что	3	2
223	во всех	8	2
224	не по	3	2
225	должно было	2	2
226	даже в	3	2
227	не все	3	2
228	со стороны	6	2
229	даже не	4	2
230	внимание на	3	2
231	который не	2	2
232	а с	3	2
233	то время	2	2
234	ни одного	2	2
235	хотя бы	6	2
236	и то	5	2
237	в стих	3	2
238	не надо	2	2
239	ни на	2	2
240	это просто	3	2
241	только с	2	2
242	ничего не	2	2
243	что нет	2	2
