N	2gram	Medvedev_F_2	Literetu
1	не только	9	24
2	при этом	9	19
3	в качестве	2	17
4	но и	13	17
5	а не	6	16
6	в том	11	16
7	том что	2	14
8	может быть	23	13
9	и не	20	12
10	в этом	27	12
11	состоит в	2	11
12	прежде всего	15	11
13	то что	6	10
14	произведение искусства	2	8
15	не в	15	8
16	в целом	3	8
17	и в	38	8
18	только в	6	8
19	как это	2	8
20	в его	10	7
21	как бы	4	7
22	уже не	7	7
23	как и	9	6
24	связи с	13	6
25	того что	3	6
26	точки зрения	8	6
27	с его	11	5
28	что он	5	5
29	же время	5	5
30	как в	4	5
31	не может	14	5
32	то же	6	5
33	в отличие	2	5
34	уже в	2	5
35	тем самым	2	5
36	не столько	4	5
37	в то	5	5
38	отличие от	2	5
39	для этого	2	4
40	столь же	2	4
41	это не	2	4
42	в конце	2	4
43	но не	2	4
44	и тем	2	4
45	все же	8	4
46	литературного произведения	3	4
47	из них	4	4
48	в художественном	2	4
49	по преимуществу	5	4
50	в своей	7	4
51	со стороны	2	4
52	так и	8	4
53	никогда не	2	4
54	в связи	10	4
55	лишь в	7	4
56	и его	21	4
57	как раз	6	4
58	не как	4	4
59	в этой	6	4
60	в основе	5	3
61	не было	6	3
62	что в	7	3
63	с другой	3	3
64	одного из	3	3
65	сводится к	5	3
66	в пределах	12	3
67	и прежде	3	3
68	например в	3	3
69	в самом	16	3
70	же и	2	3
71	один из	2	3
72	и др	3	3
73	жизни и	3	3
74	всего в	2	3
75	в их	6	3
76	приводит к	2	3
77	по аналогии	2	3
78	а в	6	3
79	таким образом	20	3
80	тем же	3	3
81	и даже	4	3
82	потому что	2	3
83	во всяком	5	3
84	он и	3	3
85	но в	4	3
86	произведения искусства	2	3
87	его в	3	3
88	в области	3	3
89	в виду	2	3
90	на этом	2	2
91	а как	3	2
92	должна быть	5	2
93	для них	3	2
94	все более	2	2
95	по этому	2	2
96	отнюдь не	8	2
97	превращается в	2	2
98	та же	2	2
99	из этих	3	2
100	раз и	4	2
101	для понимания	6	2
102	же это	2	2
103	к тому	4	2
104	а только	2	2
105	от тех	2	2
106	для него	7	2
107	было бы	6	2
108	мы в	2	2
109	на один	2	2
110	в искусстве	2	2
111	всяком случае	5	2
112	на почве	9	2
113	для нее	2	2
114	даже в	2	2
115	не является	3	2
116	в нем	13	2
117	то это	3	2
118	не есть	3	2
119	не к	2	2
120	в сущности	4	2
121	художественное произведение	2	2
122	только на	3	2
123	то и	3	2
124	и только	5	2
125	этом отношении	7	2
126	все эти	6	2
127	самом деле	8	2
128	во втором	7	2
129	что не	4	2
130	хотя бы	6	2
131	с точки	7	2
132	поскольку он	2	2
133	что для	2	2
134	роль в	3	2
135	в слове	5	2
136	и то	2	2
137	между тем	2	2
138	тем что	8	2
139	могут быть	6	2
