N	2gram	Vygotskiy__1	Istorich
1	и в	23	25
2	что он	7	22
3	вместе с	9	22
4	представление о	2	17
5	может быть	14	17
6	не только	16	13
7	но и	14	13
8	в его	14	12
9	и не	9	11
10	уже не	2	11
11	так как	7	11
12	все же	3	10
13	в этом	17	10
14	тем что	6	10
15	с другой	10	9
16	и его	6	9
17	таким образом	26	9
18	в виде	2	9
19	с тем	7	8
20	связи с	3	8
21	что в	14	8
22	том что	21	8
23	мы видим	4	8
24	на него	2	8
25	другой стороны	9	8
26	все эти	4	8
27	и что	5	8
28	и на	8	8
29	в частности	2	7
30	в качестве	9	7
31	мы видели	2	7
32	а затем	5	7
33	как и	14	7
34	то что	17	7
35	одной стороны	9	7
36	с одной	8	7
37	превращается в	3	7
38	потому что	6	7
39	представляет собой	11	7
40	только в	6	7
41	о том	6	7
42	в этих	2	6
43	прежде всего	10	6
44	как в	4	6
45	не может	12	6
46	не в	4	6
47	могут быть	3	6
48	в том	24	6
49	там где	2	6
50	что это	3	5
51	в море	2	5
52	ясно что	2	5
53	с этим	6	5
54	показывает что	3	5
55	как мы	5	5
56	но все	2	5
57	но не	4	5
58	связано с	2	5
59	так же	16	5
60	мы не	7	5
61	если не	3	4
62	что у	2	4
63	что все	4	4
64	и тем	6	4
65	с другими	2	4
66	в ее	2	4
67	же как	6	4
68	все это	6	4
69	то же	8	4
70	его на	2	4
71	от этого	2	4
72	он не	5	4
73	мы должны	5	4
74	и это	3	4
75	в которой	3	4
76	того как	2	4
77	никогда не	2	3
78	и как	5	3
79	и все	5	3
80	в целом	20	3
81	в свою	4	3
82	что его	2	3
83	в этой	7	3
84	в то	7	3
85	того чтобы	17	3
86	и пр	2	3
87	представляют собой	2	3
88	показывают что	3	3
89	в свете	4	3
90	на этом	2	3
91	для того	15	3
92	его не	3	3
93	а в	2	3
94	в которых	3	3
95	в данном	2	3
96	их в	4	3
97	и с	9	3
98	но вместе	4	3
99	перед нами	5	2
100	уже в	3	2
101	под влиянием	2	2
102	он может	2	2
103	только тогда	2	2
104	тогда когда	3	2
105	человека и	3	2
106	к этому	4	2
107	вовсе не	3	2
108	вопрос о	7	2
109	по себе	5	2
110	на то	5	2
111	от них	2	2
112	можно сказать	5	2
113	об этом	3	2
114	с этой	6	2
115	по существу	4	2
116	мы и	3	2
117	и при	2	2
118	такой же	3	2
119	до сих	4	2
120	она не	3	2
121	жизни и	2	2
122	несмотря на	2	2
123	и мы	3	2
124	друг с	4	2
125	если бы	5	2
126	из которых	3	2
127	как бы	11	2
128	и потому	2	2
129	по мере	4	2
130	даже в	2	2
131	один из	2	2
132	должен быть	4	2
133	сих пор	4	2
134	в своей	4	2
135	отношению к	7	2
136	когда он	2	2
137	во всех	3	2
138	том чтобы	3	2
139	с ней	2	2
140	этого мы	2	2
141	ее в	2	2
142	данном случае	2	2
143	по отношению	7	2
144	и таким	2	2
145	в течение	2	2
146	и других	3	2
147	также не	2	2
148	самом деле	3	2
149	а не	3	2
150	того что	15	2
151	на которой	2	2
152	что этот	2	2
153	связан с	5	2
154	сказать что	11	2
155	точки зрения	26	2
156	к его	2	2
157	во всем	3	2
158	что мы	5	2
159	с другом	4	2
160	тех же	2	2
161	на нее	2	2
162	ничего не	3	2
163	о чем	2	2
164	мы можем	6	2
