N	2gram	Losev_Dial_3	Problemy
1	и не	27	31
2	и в	24	29
3	в его	2	24
4	может быть	13	24
5	а не	26	22
6	в этом	8	22
7	т е	48	21
8	как бы	3	19
9	в нем	3	19
10	точки зрения	25	19
11	для него	4	18
12	не только	23	15
13	то что	14	15
14	но и	9	14
15	и его	5	14
16	то же	6	14
17	уже не	5	13
18	с точки	14	13
19	как и	7	12
20	о себе	2	12
21	точка зрения	5	12
22	не может	19	12
23	таким образом	13	12
24	в самом	7	10
25	в то	5	10
26	только в	5	10
27	с его	2	9
28	это не	4	9
29	все же	3	9
30	но не	2	9
31	же время	3	9
32	о нем	4	9
33	все эти	3	9
34	если бы	6	9
35	в своем	3	8
36	по себе	20	8
37	что он	13	8
38	что в	7	8
39	как не	2	8
40	потому что	7	8
41	в том	5	8
42	прежде всего	8	7
43	вовсе не	13	7
44	том что	8	7
45	не в	3	7
46	лишь как	2	7
47	она не	3	7
48	за пределы	3	7
49	так и	5	7
50	и как	8	7
51	а в	2	7
52	и на	3	7
53	в себе	2	7
54	мира и	3	7
55	но в	2	7
56	все это	6	6
57	в одной	3	6
58	не могут	4	6
59	несмотря на	2	6
60	к нему	3	6
61	что она	9	6
62	как раз	7	6
63	самом деле	6	6
64	так же	4	6
65	могут быть	2	6
66	и потому	2	6
67	так как	6	6
68	перед нами	3	5
69	сознания и	4	5
70	должна быть	6	5
71	именно в	2	5
72	было бы	5	5
73	зависимости от	3	5
74	еще не	2	5
75	это и	7	5
76	в сущности	10	5
77	и о	3	5
78	у него	2	5
79	он не	5	5
80	в зависимости	2	5
81	той же	3	5
82	мир и	3	5
83	во всяком	2	5
84	он и	3	5
85	сознание и	3	5
86	и это	4	5
87	ничего не	17	5
88	перестает быть	2	4
89	превращается в	6	4
90	раз и	3	4
91	личности в	2	4
92	что и	6	4
93	его как	3	4
94	так чтобы	2	4
95	но это	5	4
96	и с	6	4
97	и следовательно	2	4
98	не значит	3	4
99	он есть	3	4
100	от того	4	4
101	не на	6	4
102	и т	24	4
103	и для	2	4
104	не было	3	4
105	тем что	3	4
106	как же	5	4
107	как мы	2	4
108	они не	2	4
109	должно быть	3	4
110	их в	2	4
111	в основе	3	4
112	что же	11	4
113	я не	6	3
114	была бы	3	3
115	никогда не	7	3
116	в них	5	3
117	сами по	3	3
118	с другой	4	3
119	нового времени	2	3
120	есть то	6	3
121	ни в	9	3
122	по существу	2	3
123	одна из	3	3
124	все что	3	3
125	ни один	2	3
126	кроме того	6	3
127	и пр	6	3
128	и понимания	2	3
129	всяком случае	2	3
130	оно не	6	3
131	в особом	2	3
132	бытия в	2	3
133	в их	2	3
134	другой стороны	2	3
135	тому что	4	3
136	как на	5	3
137	мир в	3	3
138	на котором	2	3
139	например в	2	3
140	и у	2	3
141	друг друга	3	3
142	отличается от	8	3
143	тому как	4	3
144	и здесь	2	3
145	в своих	2	3
146	сказать что	4	3
147	само по	5	3
148	подобно тому	4	3
149	но как	2	3
150	не знает	3	3
151	если же	8	3
152	и этим	3	3
153	бы в	2	3
154	и уже	2	2
155	все время	3	2
156	уже и	3	2
157	сознания но	2	2
158	себя и	2	2
159	только он	2	2
160	хотя бы	4	2
161	с этой	5	2
162	но они	2	2
163	и во	2	2
164	и от	3	2
165	с которой	2	2
166	вопрос о	5	2
167	и нет	7	2
168	в условиях	2	2
169	и ее	3	2
170	и к	5	2
171	не есть	54	2
172	жизни и	5	2
173	же в	2	2
174	следовательно и	2	2
175	так что	8	2
176	е не	4	2
177	как целое	3	2
178	бы то	2	2
179	при этом	2	2
180	есть и	12	2
181	ведь это	2	2
182	во что	4	2
183	на себя	3	2
184	только как	5	2
185	все остальное	4	2
186	конечно не	4	2
187	никак не	2	2
188	не о	2	2
189	как таковой	2	2
190	однако не	2	2
191	мы уже	3	2
192	себя самого	2	2
193	то и	3	2
194	и даже	13	2
195	или же	3	2
196	что оно	7	2
197	или к	2	2
198	также не	3	2
199	слово в	2	2
200	в смысле	2	2
201	и что	15	2
202	из которых	3	2
203	в данном	2	2
204	себя как	3	2
205	в ней	2	2
206	одно из	5	2
207	как например	2	2
208	для себя	2	2
209	и есть	16	2
210	в истории	4	2
211	его на	2	2
212	в чисто	2	2
213	же и	2	2
214	нет ни	2	2
215	е в	4	2
216	с этим	3	2
217	выйти за	3	2
