N	2gram	Propp_Isto_2	Problema
1	то что	12	38
2	и не	11	37
3	и в	15	35
4	сказать что	2	24
5	не только	18	24
6	том что	7	19
7	о том	3	18
8	может быть	17	18
9	в этом	11	17
10	но и	14	16
11	что мы	3	14
12	только в	6	14
13	и что	6	13
14	потому что	9	13
15	не может	5	13
16	в том	6	12
17	того что	3	12
18	хотя бы	2	12
19	что в	12	11
20	прежде всего	5	11
21	так что	6	11
22	не просто	2	11
23	и с	4	10
24	еще не	9	10
25	да и	2	10
26	а не	5	10
27	и то	2	10
28	ничего не	7	10
29	для нас	4	9
30	в этой	4	9
31	было бы	5	8
32	в виду	2	8
33	все же	9	8
34	при помощи	2	8
35	тут же	2	8
36	этом случае	5	7
37	все эти	4	7
38	в его	6	7
39	так и	5	7
40	так как	14	7
41	тем самым	2	7
42	мы не	3	7
43	с другой	2	6
44	другими словами	4	6
45	ни в	2	6
46	но это	4	6
47	был бы	2	6
48	и т	19	6
49	а именно	3	6
50	т д	18	6
51	когда мы	2	6
52	на то	3	6
53	и для	2	6
54	мы можем	8	6
55	но в	6	6
56	как будто	3	6
57	представление о	2	5
58	кроме того	2	5
59	в связи	5	5
60	с этим	5	5
61	с одной	4	5
62	так же	13	5
63	и на	4	5
64	и более	2	5
65	как и	2	5
66	связи с	8	5
67	то же	10	5
68	одной стороны	3	5
69	другой стороны	2	5
70	можно было	5	5
71	с другими	2	5
72	в себе	4	5
73	будто бы	2	5
74	и это	3	5
75	и есть	5	4
76	в этих	11	4
77	как бы	6	4
78	и вполне	2	4
79	что она	5	4
80	все это	3	4
81	и только	2	4
82	таким образом	7	4
83	в область	4	4
84	а в	12	4
85	их в	2	4
86	но если	3	4
87	и здесь	9	4
88	тем что	4	4
89	всех этих	3	4
90	все еще	2	4
91	что он	24	4
92	но не	2	4
93	что при	5	4
94	до сих	6	4
95	не будем	4	4
96	сих пор	7	4
97	на самом	2	4
98	самом деле	2	4
99	не все	2	4
100	уже в	2	3
101	из этих	3	3
102	точно так	6	3
103	вопрос о	4	3
104	к тому	5	3
105	что они	10	3
106	в нашей	2	3
107	и если	2	3
108	мы уже	6	3
109	один из	8	3
110	то это	6	3
111	и их	2	3
112	в их	3	3
113	не было	2	3
114	при этом	4	3
115	здесь мы	3	3
116	и наконец	5	3
117	и по	2	3
118	не знает	2	3
119	и пусть	2	3
120	иное как	2	3
121	что иное	2	3
122	мы должны	4	3
123	его в	10	3
124	то не	2	3
125	с которой	2	3
126	с тем	9	3
127	не что	2	3
128	одна из	2	3
129	она не	5	3
130	мы в	2	3
131	пока не	4	3
132	оказывается что	2	3
133	должны были	8	3
134	имеется в	2	3
135	с самого	2	3
136	мы здесь	6	3
137	в свете	2	3
138	тому как	3	3
139	это только	2	3
140	в таких	2	3
141	он является	2	2
142	перед нами	2	2
143	самого начала	2	2
144	уже с	2	2
145	мы могли	2	2
146	не в	7	2
147	в нее	2	2
148	но все	5	2
149	является не	2	2
150	что под	2	2
151	в него	2	2
152	и др	4	2
153	в состоянии	3	2
154	к нему	5	2
155	на этой	2	2
156	эта связь	3	2
157	в системе	2	2
158	или в	2	2
159	в ней	4	2
160	же и	3	2
161	она и	2	2
162	имеем в	5	2
163	нет ничего	2	2
164	только с	2	2
165	же мы	2	2
166	в поисках	2	2
167	и ничего	2	2
168	об этом	11	2
169	представляет собой	5	2
170	в тех	2	2
171	в качестве	3	2
172	говорят что	5	2
173	он не	8	2
174	о нем	4	2
175	а также	2	2
176	что и	6	2
177	или его	2	2
178	во всех	2	2
179	вместе с	7	2
180	на него	5	2
181	того чтобы	2	2
182	той же	2	2
183	роль в	3	2
184	подобно тому	3	2
185	и ее	2	2
186	это за	2	2
187	пор мы	2	2
188	здесь не	2	2
189	если это	3	2
