N	2gram	Voloshinov_1	Problema
1	то что	8	42
2	вовсе не	5	35
3	и в	19	32
4	и не	26	31
5	не есть	3	29
6	не просто	2	23
7	не менее	4	19
8	в этом	16	19
9	тем не	2	18
10	не только	8	17
11	по себе	4	15
12	а не	7	15
13	в себе	2	15
14	как бы	15	14
15	может быть	26	14
16	у нас	2	14
17	но в	7	14
18	в нем	10	13
19	сказать что	4	13
20	как раз	2	13
21	что в	4	12
22	том что	3	12
23	так и	11	12
24	и даже	2	11
25	о том	2	11
26	так как	2	11
27	если мы	11	11
28	ничего общего	5	11
29	то же	7	10
30	прежде всего	13	10
31	отнюдь не	6	10
32	нет ничего	3	10
33	ничего не	6	10
34	в том	6	9
35	но и	8	9
36	так же	7	9
37	же самое	3	9
38	художественный образ	2	9
39	еще не	4	9
40	что же	4	9
41	того чтобы	5	9
42	в таком	2	9
43	в данном	4	9
44	и это	3	9
45	не может	24	8
46	все эти	7	8
47	и на	4	8
48	было бы	4	8
49	общего с	3	8
50	в своей	3	8
51	для того	4	8
52	и ее	3	8
53	никогда не	2	7
54	ни в	2	7
55	и является	2	7
56	все это	3	7
57	того что	3	7
58	и все	5	7
59	что он	2	7
60	во всех	7	7
61	как мы	13	7
62	во всяком	5	7
63	тем что	2	7
64	только в	9	7
65	и есть	3	6
66	в конце	5	6
67	и как	3	6
68	при этом	8	6
69	в самом	10	6
70	в виду	2	6
71	таким образом	17	6
72	и здесь	6	6
73	его в	3	6
74	таком случае	2	6
75	не существует	3	6
76	этом смысле	2	6
77	в то	3	6
78	совершенно не	3	6
79	за пределы	5	6
80	в его	6	6
81	на самом	3	6
82	самом деле	10	6
83	что такое	2	6
84	в своем	2	5
85	или иной	3	5
86	можно сказать	3	5
87	не имеют	3	5
88	мы уже	2	5
89	в котором	3	5
90	мы должны	3	5
91	в сознании	2	5
92	не является	4	5
93	то в	2	5
94	связи с	11	5
95	действительности и	3	5
96	ни о	2	5
97	далеко не	4	5
98	именно в	5	4
99	тому что	2	4
100	сама по	2	4
101	не в	5	4
102	в дальнейшем	3	4
103	и пр	12	4
104	мы говорили	3	4
105	и только	2	4
106	не было	3	4
107	или в	2	4
108	а в	4	4
109	в истории	3	4
110	как он	2	4
111	конце концов	3	4
112	если бы	2	4
113	в литературе	2	4
114	действительности но	3	4
115	как в	4	4
116	только на	4	4
117	входит в	5	4
118	и для	11	4
119	мы можем	2	4
120	в связи	7	4
121	и вообще	2	4
122	что не	2	3
123	в отношении	4	3
124	с другой	5	3
125	что все	2	3
126	как же	4	3
127	всякий знак	3	3
128	но все	3	3
129	в действительности	2	3
130	но для	2	3
131	всяком случае	2	3
132	в настоящее	6	3
133	хотя бы	5	3
134	другими словами	2	3
135	из них	3	3
136	другой стороны	6	3
137	и его	19	3
138	именно на	2	3
139	действительности в	2	3
140	же и	2	3
141	с этим	4	3
142	точки зрения	34	3
143	необходимо чтобы	5	3
144	настоящее время	6	3
145	и следовательно	3	3
146	и во	2	3
147	ясно что	5	3
148	в ее	7	3
149	как и	12	3
150	того же	6	3
151	здесь в	3	3
152	до сих	8	3
153	но именно	3	3
154	к тому	2	3
155	он не	3	3
156	однако не	2	3
157	быть и	3	3
158	сих пор	8	3
159	его именно	2	3
160	на этот	3	3
161	с точки	20	3
162	можно было	2	3
163	различие в	2	3
164	в каком	3	3
165	как оно	2	3
166	в чем	2	3
167	не могут	3	2
168	же как	2	2
169	в общей	2	2
170	одного и	5	2
171	этом случае	3	2
172	в целях	3	2
173	следовательно и	2	2
174	является не	6	2
175	момент в	3	2
176	для него	9	2
177	кроме того	6	2
178	но если	2	2
179	на этой	2	2
180	значение не	2	2
181	не имеет	3	2
182	должно быть	2	2
183	в результате	9	2
184	и с	2	2
185	не как	2	2
186	чем же	4	2
187	из этих	2	2
188	к его	2	2
189	в конкретном	2	2
190	в первом	3	2
191	между тем	3	2
192	нет никакой	2	2
193	сознания и	3	2
194	для них	2	2
195	могут быть	2	2
196	конечно в	2	2
197	на первый	2	2
198	для всего	3	2
199	и того	6	2
200	и при	3	2
201	вот в	2	2
202	действительности к	3	2
203	в качестве	2	2
204	она не	2	2
205	в сущности	3	2
206	по преимуществу	5	2
207	этой действительности	2	2
208	и потому	5	2
209	или вообще	2	2
210	нет и	4	2
211	не будет	4	2
212	не будем	4	2
213	и сама	2	2
214	мы не	6	2
215	или иначе	2	2
216	с другими	3	2
217	является в	3	2
218	как знак	2	2
219	знак в	3	2
220	без всякой	2	2
221	в науке	6	2
222	в которой	3	2
223	в области	3	2
