N	2gram	Bakhtin_Fr_3	Istorich
1	и в	40	25
2	что он	2	22
3	вместе с	3	22
4	представление о	2	17
5	может быть	9	17
6	не только	13	13
7	но и	11	13
8	в его	13	12
9	и не	13	11
10	так как	4	11
11	все же	2	10
12	в этом	15	10
13	тем что	3	10
14	с другой	2	9
15	и его	17	9
16	таким образом	10	9
17	связи с	6	8
18	что в	12	8
19	мы знаем	2	8
20	том что	4	8
21	мы видим	5	8
22	еще не	3	8
23	связь с	6	8
24	все эти	8	8
25	и на	8	8
26	в частности	3	7
27	во время	8	7
28	мы видели	3	7
29	как и	11	7
30	но это	3	7
31	то что	5	7
32	в нем	5	7
33	потому что	2	7
34	и здесь	4	7
35	только в	3	7
36	о том	4	7
37	в этих	6	6
38	это не	2	6
39	прежде всего	16	6
40	что и	3	6
41	как в	3	6
42	не может	3	6
43	в том	8	6
44	там где	3	6
45	него и	2	5
46	с этим	2	5
47	как мы	10	5
48	но все	3	5
49	здесь мы	2	5
50	но не	2	5
51	мы увидим	2	5
52	например в	2	5
53	в ней	4	5
54	мы не	2	5
55	не менее	2	4
56	в ее	3	4
57	в дальнейшем	2	4
58	мы уже	13	4
59	в основном	4	4
60	все это	4	4
61	в связи	5	4
62	то же	7	4
63	в истории	4	4
64	он не	9	4
65	и это	2	4
66	в которой	2	4
67	и как	3	3
68	в более	3	3
69	и все	9	3
70	в целом	2	3
71	в книге	2	3
72	огонь и	2	3
73	в этой	3	3
74	в то	6	3
75	того чтобы	4	3
76	о нем	3	3
77	и др	7	3
78	в форме	2	3
79	в свете	3	3
80	на этом	2	3
81	в особенности	5	3
82	для того	3	3
83	к нему	2	3
84	а в	3	3
85	его к	2	3
86	в данном	4	3
87	их в	3	3
88	и с	8	3
89	они не	3	3
90	в таких	3	3
91	или же	2	3
92	уже в	2	2
93	у него	8	2
94	связанные с	3	2
95	на них	2	2
96	к этому	6	2
97	вовсе не	12	2
98	можно сказать	2	2
99	об этом	3	2
100	одна из	3	2
101	того же	2	2
102	до сих	4	2
103	и сам	2	2
104	жизни и	4	2
105	если бы	3	2
106	одним из	2	2
107	как бы	3	2
108	и потому	4	2
109	еще в	3	2
110	даже в	4	2
111	один из	4	2
112	сих пор	4	2
113	в своей	6	2
114	отношению к	2	2
115	во всех	6	2
116	здесь он	2	2
117	данном случае	2	2
118	по отношению	3	2
119	в бочку	4	2
120	язык и	2	2
121	и для	5	2
122	в течение	2	2
123	и других	6	2
124	и они	2	2
125	самом деле	3	2
126	а не	5	2
127	в других	3	2
128	роль в	4	2
129	так в	4	2
130	связан с	3	2
131	сказать что	3	2
132	образом в	2	2
133	но он	2	2
134	точки зрения	2	2
135	во всем	3	2
136	из них	4	2
137	особенно в	4	2
138	о чем	2	2
