N	2gram	Potebnia_M_1	Myshleni
1	речи и	10	30
2	в этом	15	29
3	точки зрения	8	28
4	и в	39	26
5	не только	21	24
6	для себя	3	24
7	то что	10	24
8	таким образом	13	23
9	с точки	3	21
10	того чтобы	2	19
11	в том	26	18
12	и не	18	18
13	для того	3	18
14	том что	16	17
15	потому что	52	16
16	как и	9	15
17	того что	8	14
18	так же	5	14
19	так как	21	14
20	как мы	2	14
21	что в	22	12
22	вместе с	8	12
23	и его	5	12
24	в которой	2	11
25	но и	20	11
26	только не	2	11
27	мысли и	9	11
28	в слове	8	11
29	не может	22	11
30	словом и	2	10
31	слова и	4	10
32	тому что	3	9
33	в самом	3	9
34	что мы	4	9
35	мысли в	9	9
36	в сущности	2	9
37	тем что	9	9
38	в себе	13	9
39	то же	6	8
40	сказать что	3	8
41	тем самым	4	8
42	той же	3	8
43	только в	25	8
44	самого начала	3	7
45	к тому	4	7
46	прежде всего	4	7
47	с самого	3	7
48	может быть	27	7
49	по мере	6	7
50	мы не	10	7
51	и то	3	7
52	иначе как	2	6
53	вопрос о	4	6
54	мыслью и	2	6
55	в смысле	4	6
56	и тем	3	6
57	по отношению	13	6
58	заключается в	3	6
59	как на	3	6
60	мы должны	3	6
61	как бы	6	6
62	все что	2	6
63	и что	10	6
64	было бы	12	6
65	и слова	2	6
66	во всех	5	6
67	все же	6	6
68	связь между	2	6
69	а не	21	6
70	в сознании	3	6
71	что это	3	6
72	слова в	2	5
73	с этой	2	5
74	как она	3	5
75	одной стороны	3	5
76	если бы	14	5
77	и следовательно	2	5
78	в виду	2	5
79	в целом	2	5
80	и их	3	5
81	с одной	3	5
82	речь и	2	5
83	никак не	2	5
84	и с	3	5
85	одно из	3	5
86	в начале	2	5
87	могли бы	2	5
88	бы в	4	5
89	от мысли	2	5
90	с тем	5	5
91	тогда когда	9	5
92	она не	3	5
93	отношению к	13	5
94	только что	2	5
95	связи между	2	5
96	если мы	3	5
97	тем же	2	5
98	и для	5	5
99	не менее	6	4
100	не могут	4	4
101	никогда не	4	4
102	перейти к	2	4
103	с другой	7	4
104	и от	3	4
105	не можем	2	4
106	на то	2	4
107	так что	16	4
108	имеет место	2	4
109	которые мы	5	4
110	не по	4	4
111	то и	7	4
112	друг друга	5	4
113	и во	3	4
114	в его	5	4
115	нужно было	3	4
116	о том	2	4
117	но в	9	4
118	по этому	2	4
119	стороны и	2	4
120	связи с	3	4
121	чем в	2	4
122	еще не	6	4
123	не есть	10	4
124	как в	10	4
125	к мысли	2	4
126	что оно	2	4
127	должны быть	7	4
128	не в	15	4
129	и только	2	4
130	и другое	3	3
131	друг другу	3	3
132	для этого	2	3
133	это не	7	3
134	из этих	4	3
135	том и	2	3
136	в собственном	2	3
137	слова но	2	3
138	тем не	6	3
139	только по	2	3
140	но это	5	3
141	есть в	2	3
142	очевидно что	3	3
143	для него	4	3
144	мог бы	2	3
145	в ней	7	3
146	его с	2	3
147	мы видели	4	3
148	отношений между	3	3
149	в самой	3	3
150	во втором	5	3
151	и по	6	3
152	в мысли	8	3
153	он не	3	3
154	нуждается в	2	3
155	в первом	5	3
156	с ним	3	3
157	были бы	3	3
158	представить себе	3	3
159	по себе	10	3
160	есть не	2	3
161	о его	2	3
162	в другую	2	3
163	во всем	4	3
164	в то	4	3
165	но не	8	3
166	мы в	2	3
167	и о	2	3
168	для нее	2	3
169	и потому	5	3
170	что и	6	3
171	в своей	3	3
172	так и	13	3
173	только на	3	3
174	из того	2	3
175	только потому	3	3
176	деятельности и	5	3
177	мы видим	4	3
178	мы можем	2	3
179	в этой	3	3
180	прежде чем	3	2
181	даже с	2	2
182	что если	3	2
183	в этих	7	2
184	столь же	3	2
185	никто не	3	2
186	точно так	11	2
187	одного из	2	2
188	что все	3	2
189	и вместе	2	2
190	показывает что	3	2
191	что при	5	2
192	его к	2	2
193	что на	6	2
194	для нас	9	2
195	свою очередь	4	2
196	во внутренней	3	2
197	в свою	4	2
198	в действительности	4	2
199	несмотря на	5	2
200	не мог	3	2
201	и той	3	2
202	или в	2	2
203	одним из	2	2
204	но если	2	2
205	в нем	20	2
206	есть только	11	2
207	с ее	2	2
208	друг от	2	2
209	и другом	2	2
210	в их	2	2
211	развития и	3	2
212	и других	4	2
213	не имеет	5	2
214	должно быть	7	2
215	а в	5	2
216	что для	3	2
217	в своих	4	2
218	но он	2	2
219	и есть	2	2
220	могут не	2	2
221	но всегда	2	2
222	к этой	3	2
223	что по	3	2
224	и которые	2	2
225	возможно только	5	2
226	внутреннее единство	2	2
227	от нее	6	2
228	что слово	3	2
229	с этим	7	2
230	эти отношения	3	2
231	вовсе не	5	2
232	значение и	2	2
233	она может	3	2
234	у нас	2	2
235	то в	5	2
236	и при	3	2
237	мы желаем	2	2
238	из основных	2	2
239	слов и	4	2
240	от друга	2	2
241	том же	2	2
242	к ней	2	2
243	относится к	3	2
244	о которых	2	2
245	деятельности в	2	2
246	из этого	2	2
247	что же	2	2
248	на основании	2	2
249	развития мысли	3	2
250	того как	6	2
251	которое мы	2	2
252	но с	2	2
253	одной и	3	2
254	своего проявления	2	2
255	что не	10	2
256	ко всем	2	2
257	не иначе	3	2
258	во всяком	3	2
259	могут быть	9	2
260	на деле	4	2
261	с другим	3	2
262	не могла	2	2
263	вопроса о	2	2
264	если же	5	2
