N	2gram	Losev_Prob_5	Dialekti
1	и не	12	30
2	по себе	2	25
3	и в	30	18
4	ничего не	2	17
5	может быть	7	17
6	точки зрения	10	17
7	в нем	6	16
8	ни в	4	15
9	так что	11	15
10	а не	5	14
11	потому что	13	14
12	что в	5	13
13	то что	18	13
14	не только	18	13
15	и даже	14	13
16	было бы	4	12
17	и что	6	12
18	с точки	8	12
19	в этом	17	12
20	не может	5	12
21	что он	7	11
22	как бы	6	11
23	учение о	3	11
24	в себе	4	11
25	так как	6	11
26	прежде всего	6	10
27	несмотря на	6	10
28	то же	2	10
29	сказать что	9	10
30	никогда не	7	9
31	отнюдь не	4	9
32	это не	2	9
33	в том	12	9
34	так и	7	9
35	том что	17	9
36	и то	5	9
37	ясно что	4	8
38	к нему	3	8
39	не просто	5	7
40	вовсе не	8	7
41	и как	6	7
42	но и	13	7
43	мы находим	7	7
44	что не	2	7
45	также и	12	7
46	с другой	6	6
47	можно сказать	6	6
48	да и	2	6
49	хотя бы	2	6
50	никак не	8	6
51	не в	7	6
52	его не	2	6
53	в то	4	6
54	в чем	2	6
55	с ним	3	6
56	не то	2	6
57	но в	9	6
58	я не	2	5
59	он сам	3	5
60	в своем	11	5
61	в противоположность	3	5
62	на то	2	5
63	говорит о	7	5
64	в дальнейшем	7	5
65	а потом	3	5
66	все же	9	5
67	отношение к	2	5
68	в отношении	3	5
69	и он	4	5
70	есть только	3	5
71	а в	6	5
72	можно было	2	5
73	и с	5	5
74	в виду	3	5
75	нисколько не	5	4
76	и более	2	4
77	по крайней	4	4
78	в конце	8	4
79	к тому	2	4
80	во всяком	2	4
81	об этом	4	4
82	крайней мере	4	4
83	но не	7	4
84	хотя и	8	4
85	в символе	2	4
86	в котором	2	4
87	так же	5	4
88	другой стороны	6	4
89	как раз	5	4
90	и притом	5	4
91	только и	3	4
92	как мы	2	4
93	мы можем	5	4
94	и вообще	9	4
95	о том	12	4
96	в них	2	3
97	этом смысле	3	3
98	что и	6	3
99	что они	3	3
100	уже и	2	3
101	конечно не	2	3
102	и о	5	3
103	он не	3	3
104	в его	12	3
105	гораздо более	4	3
106	один из	2	3
107	жизни и	2	3
108	но только	3	3
109	указывает на	3	3
110	в самом	5	3
111	еще и	4	3
112	еще более	3	3
113	но все	4	3
114	тех или	2	3
115	самом деле	2	3
116	была бы	2	3
117	в науке	2	3
118	и тут	2	3
119	жизнь и	3	3
120	конце концов	6	3
121	в данном	2	3
122	в ней	3	3
123	даже и	4	3
124	только в	9	3
125	и все	9	3
126	от этого	3	3
127	не менее	5	2
128	поэтому и	2	2
129	находим в	2	2
130	того что	3	2
131	именно в	3	2
132	в виде	10	2
133	в частности	4	2
134	в качестве	4	2
135	как в	2	2
136	с этой	2	2
137	точно так	3	2
138	раз и	2	2
139	к этому	2	2
140	со всей	2	2
141	и сейчас	2	2
142	как и	7	2
143	мы и	2	2
144	что именно	2	2
145	что здесь	2	2
146	и другое	3	2
147	как о	4	2
148	здесь в	2	2
149	до сих	2	2
150	только тогда	3	2
151	еще не	3	2
152	одной стороны	3	2
153	для того	3	2
154	о своем	2	2
155	вслед за	2	2
156	и является	2	2
157	всяком случае	2	2
158	но уже	2	2
159	из них	2	2
160	в своей	22	2
161	и их	5	2
162	сих пор	2	2
163	и тогда	2	2
164	нас не	3	2
165	иной раз	2	2
166	не больше	2	2
167	на земле	9	2
168	а с	4	2
169	себе а	2	2
170	с одной	3	2
171	все эти	2	2
172	мы имеем	2	2
173	в эпоху	3	2
174	уже не	6	2
175	и у	5	2
176	форму и	2	2
177	и для	6	2
178	то и	2	2
179	что касается	3	2
180	он и	5	2
181	в другом	3	2
182	об его	2	2
183	можно найти	6	2
184	это конечно	2	2
185	как с	2	2
186	время как	3	2
187	тоже не	2	2
