N	2gram	Propp_Isto_5	slovoVRo
1	и в	25	39
2	может быть	17	37
3	и т	20	35
4	и его	9	33
5	не только	13	24
6	и не	11	22
7	но и	13	21
8	не может	6	20
9	в нем	7	19
10	все это	4	16
11	в этом	10	16
12	а не	2	14
13	как в	6	13
14	в пределах	4	13
15	во всех	2	12
16	в истории	4	11
17	вовсе не	2	10
18	не в	6	9
19	и с	3	9
20	прежде всего	6	8
21	себя в	6	8
22	таким образом	9	8
23	точки зрения	2	8
24	еще не	8	7
25	в его	12	7
26	как бы	2	7
27	никогда не	3	7
28	в этих	6	7
29	и потому	2	7
30	язык и	2	7
31	как мы	5	7
32	могут быть	6	7
33	с ним	4	7
34	в него	5	7
35	этом случае	7	6
36	все же	10	6
37	как и	7	6
38	но не	5	6
39	она не	2	6
40	жизни и	2	6
41	там где	6	6
42	все эти	8	6
43	с другой	9	5
44	это не	6	5
45	и для	2	5
46	и все	3	5
47	по себе	2	5
48	для нас	5	5
49	том что	8	5
50	но все	5	5
51	одной стороны	7	5
52	только в	7	5
53	в том	6	5
54	например в	5	5
55	один из	2	5
56	с одной	7	5
57	человека в	3	5
58	уже не	11	5
59	героя и	3	5
60	не менее	4	4
61	и др	3	4
62	отношению к	2	4
63	одна из	2	4
64	связанные с	2	4
65	в основном	4	4
66	по отношению	2	4
67	его не	3	4
68	входит в	5	4
69	то же	4	4
70	и других	2	4
71	а в	3	4
72	с другими	4	4
73	и на	8	4
74	в то	3	4
75	его в	9	4
76	во всем	2	4
77	так как	11	4
78	или как	2	4
79	перед нами	2	3
80	что в	8	3
81	человека и	2	3
82	в свою	3	3
83	что и	6	3
84	из себя	4	3
85	но это	7	3
86	связи с	8	3
87	на этом	3	3
88	у него	2	3
89	и как	3	3
90	в ней	5	3
91	к нему	3	3
92	связано с	5	3
93	в некоторых	4	3
94	в свете	3	3
95	героя в	9	3
96	связан с	2	3
97	сказать что	2	3
98	ту же	2	3
99	в особенности	3	3
100	в данном	3	2
101	и затем	2	2
102	уже в	2	2
103	его и	2	2
104	но он	2	2
105	того как	4	2
106	тогда когда	2	2
107	не всегда	4	2
108	оно уже	2	2
109	с которым	2	2
110	и здесь	7	2
111	что он	22	2
112	в одно	2	2
113	в дальнейшем	4	2
114	в нее	6	2
115	мы увидим	5	2
116	этих случаях	8	2
117	мы уже	4	2
118	или на	2	2
119	нем и	3	2
120	ним и	2	2
121	но оно	3	2
122	о нем	3	2
123	даже в	2	2
124	должен быть	2	2
125	но мы	3	2
126	сих пор	2	2
127	мы видели	7	2
128	то что	7	2
129	не знаем	3	2
130	вместе с	22	2
131	на него	8	2
132	в различных	2	2
133	а именно	4	2
134	в форме	3	2
135	так в	2	2
136	есть на	2	2
137	в связи	4	2
138	с этим	5	2
139	т д	18	2
140	особенно в	2	2
141	в виде	9	2
142	на них	2	2
143	в себя	3	2
144	во власти	2	2
145	мы не	5	2
146	они не	3	2
147	именно на	2	2
148	того чтобы	3	2
149	для того	3	2
150	одним из	2	2
151	роль в	2	2
152	или в	6	2
153	и при	2	2
154	в более	3	2
155	за ней	2	2
156	он не	4	2
157	к его	2	2
158	о том	7	2
159	здесь как	2	2
160	из него	2	2
161	до сих	2	2
