N	2gram	Vygotskiy__4	Problema
1	и не	13	28
2	то есть	13	27
3	не только	7	24
4	только в	4	23
5	в виде	3	22
6	вовсе не	5	21
7	в том	21	20
8	и в	33	20
9	ни в	3	17
10	не просто	4	16
11	все эти	6	16
12	то что	44	15
13	потому что	24	15
14	у нас	4	14
15	было бы	12	14
16	но и	3	14
17	точки зрения	6	14
18	перед нами	6	13
19	не в	2	13
20	также и	2	13
21	в себе	6	12
22	том что	22	12
23	прежде всего	2	11
24	по себе	9	11
25	с точки	4	11
26	как будто	8	11
27	не является	2	10
28	так и	3	10
29	и его	5	10
30	при помощи	4	10
31	едва ли	2	10
32	может быть	22	9
33	все это	13	9
34	в этом	28	9
35	если бы	10	8
36	что он	20	8
37	таким образом	13	8
38	в той	3	8
39	в результате	2	8
40	во всяком	3	8
41	и все	12	8
42	но в	2	8
43	с другой	2	7
44	это не	6	7
45	ясно что	5	7
46	мы не	5	7
47	и потому	2	7
48	то же	9	7
49	именно в	2	7
50	а не	6	7
51	сказать что	13	7
52	и с	2	7
53	в ней	6	7
54	хотя бы	2	7
55	об этом	4	6
56	всех этих	3	6
57	и от	2	6
58	так что	7	6
59	для нас	7	6
60	как и	5	6
61	при этом	2	6
62	но если	3	6
63	в виду	2	6
64	другой стороны	2	6
65	в таком	4	6
66	сам по	2	6
67	в каком	8	6
68	же самое	6	6
69	мы имеем	2	6
70	но не	3	5
71	на самом	6	5
72	в нем	7	5
73	здесь в	3	5
74	можно сказать	2	5
75	в ее	2	5
76	да и	3	5
77	и если	9	5
78	и о	4	5
79	жизни и	4	5
80	вместе с	8	5
81	как в	3	5
82	так же	13	5
83	не может	10	5
84	в них	2	5
85	так как	12	5
86	если мы	12	5
87	когда мы	6	5
88	о том	20	5
89	уже в	2	4
90	времени и	2	4
91	нет никакой	2	4
92	с тем	4	4
93	и есть	4	4
94	в какой	5	4
95	и для	3	4
96	в одном	3	4
97	и ее	2	4
98	в самой	6	4
99	что его	3	4
100	это и	5	4
101	в этой	9	4
102	тем самым	3	4
103	указывает на	3	4
104	только не	2	4
105	в своей	4	4
106	никак не	6	4
107	что она	10	4
108	как бы	25	4
109	какой мере	2	4
110	всяком случае	3	4
111	однако не	2	4
112	не имеет	2	4
113	и т	6	4
114	во всех	2	4
115	без всякого	2	4
116	и только	7	4
117	с этим	5	4
118	а в	4	4
119	что не	4	4
120	и наконец	2	4
121	можно было	4	4
122	жизнь и	4	4
123	как раз	9	4
124	в то	3	4
125	в художественном	2	4
126	с ним	5	4
127	нет ни	3	4
128	к тому	12	3
129	казалось бы	5	3
130	все они	2	3
131	что всякий	2	3
132	точно так	3	3
133	в жизни	4	3
134	ни на	2	3
135	и к	2	3
136	как мы	4	3
137	здесь мы	3	3
138	и как	5	3
139	но все	2	3
140	связи с	2	3
141	себе и	2	3
142	совершенно не	4	3
143	конечно не	3	3
144	и является	2	3
145	в его	10	3
146	и этот	3	3
147	то это	3	3
148	что и	3	3
149	что в	21	3
150	меньше всего	2	3
151	бы и	2	3
152	в своем	7	3
153	т д	2	3
154	не было	3	3
155	самом деле	12	3
156	и другое	2	3
157	для того	23	3
158	из которых	3	3
159	что мы	6	3
160	в самых	3	3
161	и на	5	3
162	тем что	3	3
163	из них	4	3
164	мы все	3	3
165	мы должны	6	3
166	мы сейчас	2	3
167	как это	14	3
168	из этого	5	3
169	мы можем	5	3
170	и вдруг	3	2
171	все время	24	2
172	в частности	4	2
173	для этого	8	2
174	столь же	2	2
175	в конце	8	2
176	была бы	2	2
177	на все	2	2
178	и говорит	3	2
179	что именно	3	2
180	с его	2	2
181	сама по	3	2
182	о которых	2	2
183	тому же	3	2
184	мы совершенно	4	2
185	что они	6	2
186	так чтобы	2	2
187	заключается в	5	2
188	или вернее	2	2
189	то время	2	2
190	в пределах	3	2
191	тот же	3	2
192	говорит что	10	2
193	и может	5	2
194	том как	3	2
195	в это	2	2
196	кажется что	2	2
197	что это	13	2
198	в самом	12	2
199	том чтобы	4	2
200	он не	11	2
201	время как	2	2
202	никто не	4	2
203	в котором	2	2
204	сами по	3	2
205	нам кажется	2	2
206	все же	5	2
207	с ее	3	2
208	однако мы	2	2
209	себя в	4	2
210	не будет	4	2
211	не хотел	2	2
212	говорит о	4	2
213	если он	2	2
214	дело с	3	2
215	свидетельствуют о	2	2
216	совершенно ясно	8	2
217	и что	25	2
218	того чтобы	22	2
219	к другой	2	2
220	и он	3	2
221	только что	15	2
222	есть только	2	2
223	действия и	2	2
224	понять как	2	2
225	либо в	4	2
226	почти всегда	2	2
227	никакой возможности	3	2
228	и когда	2	2
229	говорить о	3	2
230	и то	2	2
231	во всем	2	2
232	во все	3	2
233	и совершенно	5	2
234	далеко не	3	2
235	не понимает	2	2
236	его в	3	2
237	и это	5	2
238	мы читаем	2	2
239	в которой	4	2
240	не то	4	2
241	это было	4	2
