N	2gram	Vygotskiy__6	Myslijsy
1	потому что	22	49
2	для нас	2	31
3	и в	28	24
4	может быть	13	23
5	в сознании	4	23
6	то что	28	20
7	и не	11	19
8	а не	3	18
9	в том	28	18
10	что в	17	16
11	по себе	3	15
12	не только	16	15
13	того же	7	14
14	при этом	3	13
15	было бы	9	13
16	не в	4	13
17	но не	10	12
18	не может	19	12
19	то же	7	12
20	мы можем	9	12
21	если бы	7	11
22	что мы	11	11
23	что и	4	11
24	вместе с	7	11
25	мы не	6	11
26	только в	18	11
27	таким образом	18	11
28	для него	6	10
29	в себе	4	10
30	так что	6	10
31	как в	3	10
32	так как	10	10
33	тогда когда	6	10
34	независимо от	3	9
35	в нем	7	9
36	как бы	11	9
37	но и	10	9
38	нашей мысли	3	8
39	а только	2	8
40	а в	2	8
41	том что	19	8
42	и на	5	8
43	в этом	27	8
44	могут быть	5	8
45	не могут	5	7
46	прежде всего	2	7
47	во всех	4	7
48	как и	6	7
49	того что	24	7
50	тем что	8	7
51	с этим	4	7
52	в чем	6	7
53	того как	5	7
54	в состоянии	4	6
55	что если	2	6
56	связи с	3	6
57	с другой	2	6
58	в одном	2	6
59	и того	4	6
60	и как	6	6
61	в ряду	2	6
62	не имеет	6	6
63	между двумя	2	6
64	одного и	4	6
65	в то	6	6
66	этого слова	2	6
67	и только	3	6
68	не менее	2	5
69	с ним	2	5
70	по мере	3	5
71	что они	2	5
72	на то	4	5
73	так и	6	5
74	в них	3	5
75	а и	2	5
76	от того	10	5
77	для того	8	5
78	с другими	2	5
79	в мысли	4	5
80	из них	2	5
81	все же	2	5
82	в которой	7	5
83	никогда не	8	4
84	из этих	3	4
85	образом в	3	4
86	что он	18	4
87	и другое	2	4
88	до сих	3	4
89	еще не	8	4
90	предмета и	2	4
91	в самом	8	4
92	время как	5	4
93	в котором	2	4
94	сих пор	3	4
95	что оно	7	4
96	и что	6	4
97	тем самым	8	4
98	к другому	4	4
99	они не	4	4
100	от него	2	4
101	к общему	2	4
102	там где	7	4
103	том смысле	2	4
104	то время	6	4
105	с тем	5	4
106	в других	2	4
107	но в	5	4
108	на вопрос	2	3
109	это не	5	3
110	оно не	4	3
111	и от	2	3
112	мы называем	2	3
113	и все	5	3
114	но мы	3	3
115	хотя и	3	3
116	что на	4	3
117	только по	4	3
118	очевидно что	3	3
119	но это	2	3
120	например в	4	3
121	мог бы	3	3
122	относится к	4	3
123	к другим	11	3
124	другим и	2	3
125	входят в	2	3
126	его в	6	3
127	и тем	5	3
128	не с	2	3
129	в целом	3	3
130	только тогда	4	3
131	отношений между	10	3
132	только что	2	3
133	языка и	5	3
134	мы говорим	2	3
135	которых мы	2	3
136	те же	3	3
137	если мы	2	3
138	на ней	2	3
139	как на	3	3
140	той же	4	3
141	об одном	2	3
142	с ними	2	3
143	и то	4	3
144	чем более	2	3
145	и вообще	2	3
146	в этих	2	3
147	которое мы	2	3
148	мысли в	4	3
149	том как	2	3
150	и той	3	2
151	в каждом	3	2
152	самого начала	7	2
153	но на	2	2
154	этом смысле	2	2
155	заключить что	4	2
156	как увидим	3	2
157	в нашем	4	2
158	связанные с	3	2
159	и его	3	2
160	что у	2	2
161	но он	2	2
162	одной и	3	2
163	что все	5	2
164	между ними	7	2
165	состоит в	2	2
166	вопрос о	5	2
167	зависит от	3	2
168	с его	3	2
169	животных и	2	2
170	от общего	2	2
171	мы знаем	4	2
172	бы в	3	2
173	у нас	2	2
174	все эти	2	2
175	есть в	3	2
176	для одного	3	2
177	так же	15	2
178	у него	2	2
179	перехода от	9	2
180	но что	4	2
181	связано с	3	2
182	что с	3	2
183	в нашей	3	2
184	связь между	4	2
185	оба эти	3	2
186	имеет место	2	2
187	к таким	2	2
188	и следовательно	4	2
189	но если	4	2
190	в его	3	2
191	один из	3	2
192	все это	2	2
193	другой стороны	2	2
194	внимание на	2	2
195	в связи	2	2
196	восприятия и	3	2
197	чего не	3	2
198	образом мы	2	2
199	эти последние	2	2
200	и других	7	2
201	в себя	3	2
202	но только	2	2
203	самом деле	2	2
204	с самого	7	2
205	того чтобы	10	2
206	к другой	6	2
207	что такое	3	2
208	мы видим	7	2
209	ко всем	4	2
210	и по	3	2
211	друг друга	4	2
212	отношения к	3	2
213	как это	3	2
214	по отношению	10	2
215	и здесь	3	2
216	нас в	2	2
217	сказать что	13	2
218	тому что	11	2
219	не на	2	2
220	отношения между	4	2
221	в другом	2	2
222	мы должны	3	2
223	могли бы	9	2
224	на этом	4	2
225	отношении к	3	2
226	как оно	3	2
227	к которому	2	2
228	а это	3	2
229	когда мы	6	2
