N	2gram	Vygotskiy__5	FransuaR
1	и в	16	41
2	таким образом	19	19
3	в этом	25	15
4	как и	8	14
5	в этой	6	13
6	то же	8	13
7	все эти	4	13
8	в его	11	12
9	прежде всего	3	11
10	в том	18	11
11	как мы	10	11
12	никто не	2	10
13	так и	7	10
14	все это	2	10
15	в то	5	10
16	в качестве	4	9
17	и его	3	9
18	не в	6	9
19	но и	6	9
20	в своем	5	9
21	что в	16	9
22	и от	2	8
23	по существу	3	8
24	то что	26	8
25	но в	6	8
26	в них	2	7
27	вовсе не	2	7
28	в новой	4	7
29	как бы	5	7
30	в нем	7	7
31	и не	12	7
32	у него	6	6
33	это не	4	6
34	мы видим	4	6
35	для него	5	6
36	с помощью	10	6
37	только в	10	6
38	о том	8	6
39	к этому	3	5
40	не только	16	5
41	и к	2	5
42	на этом	3	5
43	в ней	2	5
44	вместе с	4	5
45	что и	3	5
46	мы видели	3	5
47	как в	5	5
48	того как	5	5
49	а в	3	5
50	к нему	3	5
51	так же	15	5
52	точки зрения	18	5
53	потому что	21	5
54	но он	7	4
55	и здесь	2	4
56	том что	15	4
57	но все	2	4
58	все что	2	4
59	слов и	2	4
60	было бы	10	4
61	в сущности	13	4
62	может быть	9	4
63	он не	8	4
64	в виду	2	4
65	к жизни	3	4
66	как я	3	4
67	должно быть	8	4
68	и на	6	4
69	в более	2	4
70	и с	3	4
71	ничего не	5	4
72	я не	2	3
73	и другие	2	3
74	и есть	7	3
75	в отношении	9	3
76	что у	2	3
77	того же	7	3
78	в одном	3	3
79	и потому	2	3
80	он может	3	3
81	но это	3	3
82	такой же	4	3
83	свою очередь	3	3
84	в своей	2	3
85	в свою	4	3
86	при этом	4	3
87	из них	2	3
88	и их	4	3
89	таким же	3	3
90	в область	2	3
91	в ряде	2	3
92	что он	25	3
93	жизни и	2	3
94	во всех	2	3
95	в их	3	3
96	вперед по	2	3
97	в свете	4	3
98	не может	18	3
99	в той	6	3
100	тем самым	8	3
101	с точки	9	3
102	не имеет	4	3
103	и по	4	3
104	той же	4	3
105	можно было	5	3
106	тем что	5	3
107	не на	3	3
108	не знает	5	3
109	связанные с	6	3
110	но этот	2	3
111	его в	2	3
112	так как	16	3
113	учение о	2	2
114	что все	6	2
115	именно в	4	2
116	никогда не	5	2
117	что между	4	2
118	в этих	3	2
119	содержится в	3	2
120	с этим	3	2
121	есть не	2	2
122	к тому	6	2
123	отношению к	12	2
124	и как	3	2
125	по своему	3	2
126	точка зрения	8	2
127	в себя	3	2
128	до конца	3	2
129	отношение к	11	2
130	тот же	5	2
131	еще не	4	2
132	того что	16	2
133	и может	3	2
134	со всеми	2	2
135	на всю	2	2
136	одной из	3	2
137	в состоянии	4	2
138	не есть	4	2
139	же в	2	2
140	благодаря этому	2	2
141	во второй	2	2
142	в первой	2	2
143	в процессе	13	2
144	по отношению	12	2
145	этом отношении	5	2
146	еще более	5	2
147	находится в	2	2
148	только на	2	2
149	а не	10	2
150	с самого	5	2
151	говорит что	5	2
152	свое время	2	2
153	а только	4	2
154	из которых	3	2
155	что значит	3	2
156	мы не	3	2
157	и то	4	2
158	высшей ступени	2	2
159	в результате	4	2
160	их в	2	2
161	во всяком	2	2
162	может иметь	2	2
163	ту же	2	2
164	и т.д	4	2
165	как он	6	2
166	в свое	2	2
167	бы в	4	2
168	в чем	3	2
169	в которой	5	2
170	с ним	5	2
171	в области	12	2
172	том как	2	2
