N	2gram	Voloshinov_1	Myshleni
1	в том	6	42
2	том что	3	35
3	с помощью	6	31
4	в процессе	14	27
5	таким образом	17	25
6	точки зрения	34	24
7	в этом	16	24
8	в качестве	2	21
9	и в	19	20
10	что в	4	19
11	в основе	2	17
12	то же	7	16
13	то что	8	15
14	не только	8	15
15	как мы	13	13
16	с другой	5	12
17	при этом	8	12
18	может быть	26	12
19	так же	7	11
20	в его	6	11
21	мы должны	3	11
22	с точки	20	11
23	этого слова	2	11
24	того что	3	10
25	в истории	3	10
26	так как	2	10
27	в отношении	4	10
28	если мы	11	10
29	в себе	2	10
30	только в	9	10
31	и как	3	9
32	но и	8	9
33	другой стороны	6	9
34	между тем	3	9
35	как и	12	9
36	того же	6	9
37	тот же	4	9
38	что и	2	9
39	и не	26	8
40	в результате	9	8
41	значения слова	2	8
42	этом смысле	2	8
43	было бы	4	8
44	и более	2	7
45	как бы	15	7
46	смысле этого	3	7
47	этом отношении	3	7
48	же самое	3	7
49	и тот	4	7
50	в своей	3	7
51	самом деле	10	7
52	а не	7	7
53	того чтобы	5	7
54	тем что	2	7
55	могут быть	2	7
56	один и	3	7
57	одного и	5	6
58	к одному	4	6
59	к тому	2	6
60	же как	2	6
61	в самом	10	6
62	этот процесс	3	6
63	не может	24	6
64	те же	5	6
65	и на	4	6
66	сказать что	4	6
67	его в	3	6
68	слово в	3	6
69	что он	2	6
70	и между	4	6
71	той же	2	6
72	можно было	2	6
73	в частности	2	5
74	никогда не	2	5
75	целый ряд	3	5
76	в действительности	2	5
77	что такое	2	5
78	это положение	2	5
79	говорит он	2	5
80	не является	4	5
81	если бы	2	5
82	и его	19	5
83	между собой	2	5
84	с этим	4	5
85	и к	3	5
86	все же	8	5
87	и того	6	5
88	о том	2	5
89	мы уже	2	5
90	так и	11	5
91	как в	4	5
92	одной и	2	5
93	для того	4	5
94	все эти	7	5
95	мы можем	2	5
96	слова и	3	5
97	в нашем	2	4
98	тому что	2	4
99	в своем	2	4
100	первый план	2	4
101	словом и	2	4
102	является не	6	4
103	и той	2	4
104	по мере	2	4
105	из них	3	4
106	и только	2	4
107	друг друга	8	4
108	и те	7	4
109	с этой	2	4
110	как он	2	4
111	в сознании	2	4
112	и с	2	4
113	к этому	5	4
114	на первый	2	4
115	его к	2	4
116	и при	3	4
117	в смысле	6	4
118	из основных	3	4
119	в сущности	3	4
120	между ними	4	4
121	не в	5	4
122	и для	11	4
123	во всяком	5	4
124	в области	3	4
125	не могут	3	3
126	не менее	4	3
127	в какой	3	3
128	формы и	3	3
129	и от	3	3
130	что все	2	3
131	не имеют	3	3
132	себе и	2	3
133	от того	4	3
134	одной из	3	3
135	в условиях	4	3
136	и является	2	3
137	в виду	2	3
138	всяком случае	2	3
139	в связи	7	3
140	именно в	5	3
141	и других	2	3
142	должно быть	2	3
143	оно может	4	3
144	но в	7	3
145	в процессах	2	3
146	отнюдь не	6	3
147	и во	2	3
148	различие между	3	3
149	этом случае	3	3
150	бы в	2	3
151	мы говорили	3	3
152	совершенно не	3	3
153	на этот	3	3
154	одни и	5	3
155	ни в	2	3
156	является в	3	3
157	различие в	2	3
158	связи с	11	3
159	ничего общего	5	3
160	в чем	2	3
161	в которой	3	3
162	место в	3	2
163	связана с	2	2
164	том числе	2	2
165	должна быть	2	2
166	числе и	2	2
167	понятно что	3	2
168	целом ряде	2	2
169	в каждом	7	2
170	прежде всего	13	2
171	эта проблема	2	2
172	в настоящее	6	2
173	высшей степени	3	2
174	совершается в	5	2
175	свою очередь	2	2
176	переход от	4	2
177	в свою	2	2
178	для него	9	2
179	одним из	2	2
180	но для	2	2
181	в ней	4	2
182	в нем	10	2
183	другими словами	2	2
184	то как	2	2
185	всех остальных	2	2
186	в отличие	5	2
187	не просто	2	2
188	здесь мы	4	2
189	действительности в	2	2
190	между этими	2	2
191	не имеет	3	2
192	а в	4	2
193	для других	2	2
194	не знает	2	2
195	к другой	3	2
196	в данном	4	2
197	из этих	2	2
198	и здесь	6	2
199	в начале	5	2
200	настоящее время	6	2
201	между двумя	3	2
202	что слово	4	2
203	ясно что	5	2
204	по законам	3	2
205	зависимости от	2	2
206	еще не	4	2
207	в данной	2	2
208	далеко не	4	2
209	не есть	3	2
210	языке и	2	2
211	какой степени	2	2
212	и речи	2	2
213	мысли и	4	2
214	только на	4	2
215	и т.п	10	2
216	в языке	4	2
217	входит в	5	2
218	и он	2	2
219	к этим	3	2
220	в слове	10	2
221	в высшей	3	2
222	в таком	2	2
223	в каком	3	2
224	ту же	2	2
225	может стать	5	2
226	и т.д	2	2
227	как оно	2	2
228	и это	3	2
229	этими двумя	2	2
230	отличие от	5	2
231	этом вопросе	2	2
232	из него	2	2
