N	2gram	Bakhtin_Pr_3	formyVre
1	и в	53	46
2	в этом	8	22
3	у рабле	3	18
4	прежде всего	15	14
5	вовсе не	3	13
6	и его	10	12
7	только в	4	11
8	не только	4	11
9	во всех	12	11
10	в том	14	10
11	как бы	14	10
12	точки зрения	4	10
13	то есть	48	10
14	но в	5	10
15	не в	2	9
16	мы уже	5	9
17	мира и	2	9
18	вместе с	2	9
19	но и	7	9
20	и не	15	9
21	и для	4	9
22	в связи	2	8
23	как и	11	8
24	в его	8	8
25	жизни и	9	8
26	то же	6	8
27	с точки	2	8
28	потому что	5	8
29	из них	4	8
30	в них	2	7
31	может быть	12	7
32	то что	9	7
33	так и	6	7
34	и на	18	7
35	так сказать	5	7
36	никогда не	2	6
37	и во	4	6
38	и все	10	6
39	при этом	3	6
40	как мы	5	6
41	здесь в	10	6
42	еще не	5	6
43	его в	2	6
44	все это	8	6
45	в особенности	2	6
46	человека в	3	6
47	и наконец	2	6
48	в основе	5	6
49	так как	7	6
50	и с	6	6
51	с этим	2	5
52	связанные с	3	5
53	по существу	5	5
54	в дальнейшем	7	5
55	в то	5	5
56	но не	5	5
57	он не	3	5
58	и др	14	5
59	в нем	10	5
60	что в	2	5
61	все эти	9	5
62	в смысле	2	5
63	и у	7	5
64	рабле и	2	5
65	место в	2	4
66	уже в	2	4
67	жизни в	3	4
68	человека и	7	4
69	в образе	3	4
70	же время	5	4
71	с ним	2	4
72	значение и	2	4
73	том что	5	4
74	есть и	2	4
75	уже говорили	2	4
76	в мире	5	4
77	и их	2	4
78	конечно не	4	4
79	как в	7	4
80	в эпоху	10	4
81	смерти и	4	4
82	еще более	5	4
83	человеческой жизни	3	4
84	а не	11	4
85	также и	4	4
86	их в	2	4
87	к себе	6	4
88	в себе	5	4
89	в истории	3	4
90	о том	2	4
91	все его	2	4
92	том числе	11	3
93	не было	4	3
94	прежде чем	2	3
95	в средние	10	3
96	отчасти и	2	3
97	мы еще	3	3
98	себя и	2	3
99	того же	2	3
100	к этому	4	3
101	при изображении	2	3
102	эпохи возрождения	5	3
103	что он	4	3
104	а затем	4	3
105	тем более	2	3
106	как у	5	3
107	в большинстве	4	3
108	и идеи	4	3
109	кроме того	3	3
110	себе самому	6	3
111	тот же	2	3
112	средние века	11	3
113	хотя и	4	3
114	а также	4	3
115	что и	3	3
116	слова и	3	3
117	ее в	3	3
118	еще вернемся	3	3
119	отношение к	6	3
120	в форме	6	3
121	и другие	9	3
122	таким образом	6	3
123	и они	2	3
124	в их	2	3
125	здесь мы	2	3
126	и даже	2	3
127	и по	3	3
128	мы наблюдаем	3	3
129	и прежде	6	3
130	а в	2	3
131	на основе	2	3
132	для других	2	3
133	тем что	2	3
134	здесь еще	2	3
135	на протяжении	5	3
136	самой жизни	2	3
137	в этих	5	3
138	эпоху возрождения	5	3
139	большинстве случаев	4	3
140	литературы в	3	2
141	из самых	2	2
142	и более	2	2
143	по своему	6	2
144	числе и	10	2
145	вступают в	2	2
146	и образов	2	2
147	говорить о	2	2
148	характерно что	2	2
149	с другой	2	2
150	и других	9	2
151	это не	6	2
152	и так	3	2
153	в одной	2	2
154	почти вовсе	4	2
155	но здесь	2	2
156	в духе	8	2
157	можно сказать	8	2
158	влияние на	12	2
159	именно в	2	2
160	у вольтера	2	2
161	мы видим	2	2
162	бога и	2	2
163	во все	5	2
164	между ними	2	2
165	особое место	2	2
166	было бы	5	2
167	со всеми	8	2
168	и к	5	2
169	наряду с	5	2
170	в сущности	10	2
171	царстве мертвых	2	2
172	в заключение	2	2
173	вплоть до	4	2
174	наконец в	2	2
175	и потому	5	2
176	характерное для	2	2
177	один из	6	2
178	сих пор	5	2
179	мы видели	2	2
180	в некоторых	4	2
181	быть и	2	2
182	на землю	4	2
183	и до	5	2
184	века и	5	2
185	и т.п	31	2
186	и самый	5	2
187	не может	2	2
188	здесь не	4	2
189	на земле	14	2
190	в литературу	4	2
191	в царстве	2	2
192	в двух	2	2
193	в себя	6	2
194	не боится	2	2
195	в той	2	2
196	с большой	2	2
197	жизни как	4	2
198	особенно в	4	2
199	почти всегда	3	2
200	значение для	2	2
201	но это	3	2
202	и от	3	2
203	могут быть	4	2
204	но он	2	2
205	самим собою	4	2
206	в литературе	5	2
207	и почти	2	2
208	не знает	4	2
209	далеко не	2	2
210	каждом из	3	2
211	в конце	3	2
212	как он	2	2
213	и это	3	2
214	в последующем	2	2
215	как это	2	2
216	мире и	2	2
217	до сих	5	2
