N	2gram	Vygotskiy__5	Istorich
1	и в	30	25
2	что он	17	22
3	вместе с	12	22
4	и т	7	20
5	т д	3	18
6	может быть	11	17
7	мы имеем	8	14
8	не только	16	13
9	но и	6	13
10	в его	4	12
11	и не	6	11
12	так как	9	11
13	все же	7	10
14	в этом	14	10
15	тем что	6	10
16	с другой	9	9
17	и его	6	9
18	таким образом	20	9
19	героя в	3	9
20	с тем	8	8
21	связи с	2	8
22	что в	24	8
23	мы знаем	2	8
24	том что	21	8
25	мы видим	8	8
26	еще не	5	8
27	другой стороны	5	8
28	все эти	2	8
29	и что	23	8
30	и на	3	8
31	в частности	4	7
32	в качестве	2	7
33	а затем	2	7
34	как и	6	7
35	то что	37	7
36	этом случае	2	7
37	одной стороны	12	7
38	в нем	7	7
39	с одной	12	7
40	потому что	23	7
41	и здесь	6	7
42	только в	5	7
43	о том	10	7
44	знаем что	2	6
45	в этих	3	6
46	это не	3	6
47	прежде всего	4	6
48	в нее	2	6
49	что и	3	6
50	как в	3	6
51	не может	9	6
52	и он	2	6
53	не в	8	6
54	или в	6	6
55	могут быть	8	6
56	в том	27	6
57	там где	4	6
58	что это	8	5
59	ясно что	6	5
60	с этим	2	5
61	показывает что	3	5
62	видим что	3	5
63	как мы	5	5
64	для нас	3	5
65	но все	2	5
66	но не	7	5
67	мы увидим	9	5
68	в ней	4	5
69	в него	4	5
70	так же	13	5
71	мы не	3	5
72	что у	3	4
73	не как	3	4
74	что все	6	4
75	и тем	6	4
76	в ее	3	4
77	мы уже	6	4
78	он видит	2	4
79	же как	2	4
80	все это	2	4
81	то же	7	4
82	совершенно ясно	7	4
83	его на	2	4
84	и хотя	2	4
85	он не	3	4
86	мы должны	3	4
87	и это	8	4
88	в которой	3	4
89	того как	2	4
90	что герой	3	3
91	никогда не	9	3
92	и как	7	3
93	над ним	2	3
94	и все	4	3
95	в целом	5	3
96	в свою	3	3
97	в этой	5	3
98	в то	2	3
99	в себя	2	3
100	того чтобы	20	3
101	на том	2	3
102	говорится что	2	3
103	но мы	2	3
104	то это	4	3
105	представляют собой	2	3
106	в форме	2	3
107	что при	3	3
108	дает ему	2	3
109	на этом	6	3
110	для того	20	3
111	а в	4	3
112	в которых	2	3
113	в данном	3	3
114	и с	2	3
115	это же	2	3
116	человека в	3	3
117	что здесь	3	3
118	героя и	7	3
119	что от	2	2
120	перед нами	2	2
121	уже в	6	2
122	под влиянием	3	2
123	к которым	2	2
124	у него	3	2
125	бы мы	3	2
126	формы и	3	2
127	к этому	3	2
128	вовсе не	3	2
129	а как	2	2
130	вопрос о	3	2
131	по себе	7	2
132	на то	17	2
133	можно сказать	2	2
134	так что	3	2
135	об этом	3	2
136	о которых	2	2
137	же в	2	2
138	с этой	2	2
139	по существу	2	2
140	и при	2	2
141	одна из	3	2
142	очевидно что	2	2
143	того же	2	2
144	это значит	2	2
145	до сих	5	2
146	жизни и	6	2
147	несмотря на	5	2
148	и мы	16	2
149	друг с	3	2
150	если бы	11	2
151	из которых	4	2
152	или на	2	2
153	как бы	19	2
154	и потому	5	2
155	из двух	3	2
156	еще в	2	2
157	один из	5	2
158	должен быть	2	2
159	сих пор	5	2
160	в своей	4	2
161	еще один	2	2
162	когда он	5	2
163	во всех	2	2
164	том чтобы	2	2
165	данном случае	3	2
166	со стороны	3	2
167	говорит о	4	2
168	так например	3	2
169	совершенно не	6	2
170	по отношению	2	2
171	с которым	3	2
172	и таким	2	2
173	образом мы	3	2
174	и для	6	2
175	в течение	2	2
176	находится в	2	2
177	самом деле	8	2
178	именно на	5	2
179	а не	8	2
180	того что	8	2
181	и герой	2	2
182	то здесь	2	2
183	так в	3	2
184	сказать что	9	2
185	но он	3	2
186	точки зрения	7	2
187	на одном	4	2
188	во всем	2	2
189	входящий в	2	2
190	ту же	2	2
191	что мы	11	2
192	из них	2	2
193	с другом	3	2
194	перейдем к	2	2
195	ничего не	2	2
196	о чем	4	2
197	мы можем	7	2
