N	2gram	Vygotskiy__7	FransuaR
1	и в	26	45
2	и не	18	15
3	не только	24	14
4	в этом	29	14
5	но в	4	14
6	в его	4	13
7	во всех	6	13
8	и его	12	13
9	как бы	6	12
10	во время	2	12
11	что в	12	12
12	то же	8	11
13	в то	3	11
14	прежде всего	7	10
15	в том	18	10
16	в нем	2	10
17	но и	11	10
18	как и	15	10
19	и с	5	10
20	вовсе не	2	8
21	как мы	14	8
22	в ней	3	8
23	таким образом	23	8
24	в самой	3	8
25	так же	14	8
26	в конце	4	7
27	том что	17	7
28	не в	4	7
29	что и	3	7
30	мы видели	3	7
31	все это	3	7
32	также и	2	7
33	потому что	16	7
34	что он	8	6
35	в этой	3	6
36	он не	3	6
37	так и	3	6
38	мысли и	11	6
39	того чтобы	19	6
40	для того	18	6
41	связи с	4	6
42	так как	14	6
43	с ним	3	5
44	и к	7	5
45	одной из	4	5
46	это и	4	5
47	мы видим	3	5
48	но это	3	5
49	со всеми	2	5
50	одним из	2	5
51	с ее	2	5
52	и их	5	5
53	как раз	3	5
54	не может	11	5
55	этом отношении	3	5
56	все эти	6	5
57	форм и	2	5
58	на самом	3	5
59	самом деле	6	5
60	его в	2	5
61	перед нами	2	4
62	же как	8	4
63	об этом	3	4
64	и во	4	4
65	и от	4	4
66	мы не	7	4
67	и здесь	2	4
68	такой же	3	4
69	но не	3	4
70	по своему	9	4
71	ничего не	2	4
72	в самом	9	4
73	в сущности	9	4
74	и о	3	4
75	мы уже	3	4
76	в первой	3	4
77	в их	2	4
78	мы находим	3	4
79	не мог	2	4
80	здесь как	2	4
81	эта связь	2	4
82	а не	6	4
83	как на	6	4
84	а в	2	4
85	той же	8	4
86	тенденция к	2	4
87	можно было	2	4
88	сказать что	8	4
89	в основе	3	4
90	с этим	2	4
91	точки зрения	28	4
92	только в	8	4
93	о том	4	4
94	бы в	5	4
95	как это	5	4
96	не менее	4	3
97	как в	4	3
98	это не	3	3
99	в одной	3	3
100	из этих	3	3
101	в пределе	3	3
102	что на	2	3
103	словом и	10	3
104	находим в	2	3
105	ни в	2	3
106	есть в	3	3
107	то время	2	3
108	для него	3	3
109	в своей	3	3
110	до сих	3	3
111	вместе с	12	3
112	сих пор	3	3
113	что она	8	3
114	именно в	6	3
115	с помощью	13	3
116	того что	14	3
117	и он	2	3
118	менее всего	3	3
119	не имеет	2	3
120	и для	5	3
121	почти всегда	2	3
122	в которых	2	3
123	нуждается в	3	3
124	но он	2	3
125	но этот	2	3
126	о чем	4	3
127	не могут	4	2
128	и наиболее	2	2
129	если мы	5	2
130	с тем	5	2
131	особенности в	2	2
132	и есть	2	2
133	себя и	2	2
134	идет в	3	2
135	точку зрения	2	2
136	относится к	2	2
137	нам о	2	2
138	что все	2	2
139	к этому	2	2
140	значение и	2	2
141	можно сказать	5	2
142	к тому	7	2
143	слова но	3	2
144	в отношении	2	2
145	раз в	2	2
146	отличие от	2	2
147	в начале	5	2
148	между словом	8	2
149	то что	24	2
150	и она	2	2
151	нельзя было	2	2
152	в качестве	5	2
153	в большинстве	2	2
154	и слова	6	2
155	ведь это	2	2
156	из важнейших	3	2
157	у нее	5	2
158	но именно	2	2
159	было бы	6	2
160	что это	6	2
161	несмотря на	2	2
162	друг с	2	2
163	к ней	2	2
164	может быть	7	2
165	том же	2	2
166	в устной	5	2
167	в этот	3	2
168	если в	4	2
169	с другом	2	2
170	даже в	2	2
171	нет и	3	2
172	один из	2	2
173	слова и	10	2
174	все же	6	2
175	благодаря этому	2	2
176	в целом	5	2
177	во второй	5	2
178	эти особенности	3	2
179	и до	2	2
180	данном случае	5	2
181	нее нет	2	2
182	мы говорили	2	2
183	в свете	4	2
184	что эта	6	2
185	в отличие	2	2
186	и только	4	2
187	мысль и	3	2
188	на котором	3	2
189	одновременно и	2	2
190	в период	2	2
191	но эта	2	2
192	можно говорить	2	2
193	лишь в	2	2
194	и слово	3	2
195	и что	6	2
196	ко всему	2	2
197	и больше	2	2
198	и наконец	4	2
199	с точки	21	2
200	к нему	3	2
201	нас в	2	2
202	в данном	5	2
203	мы можем	3	2
204	одно из	5	2
205	ту же	2	2
206	же самое	5	2
207	но мы	3	2
208	большинстве случаев	2	2
209	в чем	3	2
