N	2gram	Bakhtin_Pr_5	Istorich
1	что он	24	24
2	не только	10	18
3	может быть	14	17
4	никогда не	4	15
5	и в	35	15
6	но и	14	14
7	так как	4	14
8	так же	7	13
9	что в	6	12
10	а в	7	12
11	то что	10	12
12	в этих	2	11
13	мы знаем	2	11
14	и не	27	11
15	в этом	14	11
16	что они	6	10
17	его в	4	10
18	то же	15	10
19	с тем	3	9
20	еще не	7	9
21	все же	8	9
22	в другом	12	9
23	потому что	8	9
24	мы увидим	2	8
25	он не	13	8
26	мы можем	2	8
27	том что	3	7
28	в нем	16	7
29	вместе с	2	7
30	таким образом	7	7
31	не в	10	7
32	ничего не	3	7
33	так что	5	6
34	мы уже	8	6
35	что это	4	6
36	в его	21	6
37	как бы	31	6
38	что и	3	6
39	и что	6	6
40	в том	5	6
41	только в	6	6
42	но в	19	6
43	связан с	2	5
44	с этим	3	5
45	прежде всего	12	5
46	в одном	6	5
47	к тому	6	5
48	но все	4	5
49	как в	5	5
50	было бы	3	5
51	этого не	3	5
52	в котором	3	5
53	на него	5	5
54	так и	8	5
55	не может	18	5
56	а не	4	5
57	и наконец	7	5
58	к нему	13	5
59	можно было	2	5
60	его и	3	4
61	вопрос о	2	4
62	очень часто	2	4
63	у него	4	4
64	но это	6	4
65	в одной	3	4
66	при этом	2	4
67	одной из	2	4
68	но он	4	4
69	в ней	2	4
70	о нем	2	4
71	и с	12	4
72	тем что	4	4
73	и на	6	4
74	в себе	5	4
75	мы должны	3	4
76	все эти	3	4
77	всех этих	2	3
78	не мог	3	3
79	и его	14	3
80	когда она	2	3
81	мог бы	2	3
82	же и	4	3
83	о том	2	3
84	отношению к	7	3
85	когда он	3	3
86	все это	14	3
87	по отношению	6	3
88	так в	2	3
89	того что	3	3
90	увидим что	2	3
91	тому как	2	3
92	он в	4	3
93	эти слова	3	3
94	подобно тому	2	3
95	он и	5	3
96	как будто	4	3
97	как он	2	3
98	и это	5	3
99	на вопрос	2	2
100	уже в	3	2
101	во время	5	2
102	я не	8	2
103	самого начала	8	2
104	смысле этого	2	2
105	себя и	8	2
106	о своей	3	2
107	с другой	4	2
108	это не	3	2
109	и так	4	2
110	не знал	2	2
111	в жизни	2	2
112	к себе	18	2
113	на самом	9	2
114	и говорит	3	2
115	не знает	6	2
116	уже с	2	2
117	что у	6	2
118	ни в	2	2
119	да и	5	2
120	а затем	2	2
121	как и	18	2
122	мы видели	2	2
123	такой же	3	2
124	тогда и	2	2
125	но не	6	2
126	в глаза	5	2
127	здесь в	2	2
128	например в	2	2
129	на его	4	2
130	и для	8	2
131	в сущности	14	2
132	и пусть	2	2
133	хотя бы	2	2
134	с ее	3	2
135	из них	3	2
136	во всех	3	2
137	приводит к	2	2
138	показать что	2	2
139	другой стороны	3	2
140	той же	2	2
141	а с	3	2
142	с самого	8	2
143	не просто	2	2
144	самом деле	10	2
145	и по	2	2
146	на которой	2	2
147	или в	2	2
148	с другими	2	2
149	с ними	5	2
150	и то	5	2
151	в которых	2	2
152	сказать что	3	2
153	говорили что	4	2
154	он дает	2	2
155	к ней	2	2
156	слова в	6	2
157	будто бы	2	2
158	так сказать	2	2
159	на нее	2	2
160	их в	2	2
161	только с	3	2
162	в которой	2	2
163	в него	3	2
164	в эту	4	2
165	тому же	3	2
166	еще до	2	2
167	в виду	3	2
