N	2gram	Bakhtin_Pr_3	Problemy
1	из подполья	5	36
2	и в	53	34
3	и не	15	29
4	как бы	14	27
5	что он	4	23
6	в его	8	22
7	может быть	12	19
8	в нем	10	19
9	не может	2	19
10	и все	10	19
11	о себе	2	18
12	как и	11	18
13	себе самому	6	18
14	к себе	6	17
15	но в	5	16
16	все это	8	16
17	и его	10	16
18	в этом	8	16
19	и с	6	15
20	прежде всего	15	15
21	что я	2	15
22	он не	3	15
23	то же	6	14
24	с самим	5	14
25	у достоевского	17	13
26	но и	7	12
27	же время	5	12
28	и к	5	12
29	потому что	5	12
30	в то	5	12
31	себя самого	3	11
32	вовсе не	3	11
33	в сущности	10	11
34	то что	9	11
35	а я	2	10
36	не только	4	10
37	слова и	3	10
38	не в	2	9
39	самим собою	4	9
40	а не	11	9
41	самого начала	4	8
42	никогда не	2	8
43	себя и	2	8
44	с самого	3	8
45	в самом	2	8
46	точки зрения	4	8
47	с ним	2	8
48	и для	4	8
49	я не	4	7
50	что в	2	7
51	и даже	2	7
52	настасьи филипповны	2	7
53	как мы	5	7
54	как будто	2	7
55	отношение к	6	6
56	не знает	4	6
57	и на	18	6
58	с его	2	6
59	от него	3	6
60	мы уже	5	6
61	так и	6	6
62	в себе	5	6
63	только в	4	6
64	он сам	4	5
65	что это	2	5
66	это не	6	5
67	и от	3	5
68	в конце	3	5
69	из них	4	5
70	по отношению	2	5
71	таким образом	6	5
72	а в	2	5
73	и так	3	5
74	и наконец	2	5
75	творчестве достоевского	5	5
76	мы должны	4	5
77	на протяжении	5	5
78	что и	3	5
79	и у	7	5
80	хотя бы	2	5
81	с другой	2	4
82	да и	2	4
83	но это	3	4
84	при этом	3	4
85	на его	3	4
86	не о	2	4
87	все эти	9	4
88	над собой	2	4
89	даже и	2	4
90	для достоевского	3	4
91	в начале	2	4
92	его в	2	4
93	так как	7	4
94	мы остановимся	2	4
95	но не	5	4
96	еще не	5	4
97	героев достоевского	2	4
98	как в	7	4
99	и прежде	6	4
100	все равно	4	4
101	диалога с	2	4
102	в мире	5	4
103	с точки	2	4
104	с другими	3	4
105	тем что	2	4
106	он в	2	4
107	и это	3	4
108	ничего не	6	4
109	вместе с	2	4
110	не менее	3	3
111	уже в	2	3
112	в каждом	4	3
113	мне все	2	3
114	в том	14	3
115	в братьях	2	3
116	хотя и	4	3
117	и тон	2	3
118	мы видели	2	3
119	уже говорили	2	3
120	жизни и	9	3
121	в одной	2	3
122	достоевского и	6	3
123	к одному	2	3
124	братьях карамазовых	2	3
125	для других	2	3
126	их в	2	3
127	в ней	7	3
128	но он	2	3
129	говорить о	2	3
130	во всем	2	3
131	как он	2	3
132	большинстве случаев	4	3
133	в последующем	2	3
134	и во	4	3
135	в ее	3	3
136	том что	5	3
137	по своему	6	3
138	между тем	2	3
139	ивана карамазова	4	3
140	не могу	3	3
141	наконец в	2	3
142	достоевского в	3	3
143	в своей	3	3
144	к самому	4	3
145	далеко не	2	3
146	в творчестве	8	3
147	а между	2	3
148	это было	3	3
149	не было	4	2
150	тем не	2	2
151	и создает	3	2
152	мы и	2	2
153	в большинстве	4	2
154	в диалог	2	2
155	мне не	2	2
156	и если	3	2
157	например в	5	2
158	при всей	2	2
159	к другим	2	2
160	один из	6	2
161	именно тем	2	2
162	и мысли	2	2
163	в форме	6	2
164	него он	2	2
165	в заключение	2	2
166	особенно в	4	2
167	и пусть	2	2
168	с этим	2	2
169	о том	2	2
170	сказать что	10	2
171	человек и	2	2
172	слово в	2	2
173	нет ни	2	2
174	мире и	2	2
175	смысле этого	2	2
176	мысли о	2	2
177	в них	2	2
178	здесь и	4	2
179	в жизни	8	2
180	конечно в	2	2
181	в преступлении	2	2
182	говорит о	2	2
183	более того	6	2
184	того же	2	2
185	тот же	2	2
186	было бы	5	2
187	со всеми	8	2
188	если б	7	2
189	конечно не	4	2
190	во всех	12	2
191	и потому	5	2
192	все позволено	2	2
193	своего рода	3	2
194	быть и	2	2
195	тому же	2	2
196	еще более	5	2
197	в той	2	2
198	особый тип	2	2
199	в которой	2	2
200	той же	5	2
201	и без	3	2
202	не то	3	2
203	всей своей	2	2
204	и почти	2	2
205	и ее	6	2
206	и вообще	3	2
207	так сказать	5	2
208	произведениях достоевского	3	2
209	все его	2	2
