N	2gram	Vygotskiy__2	Formalny
1	и в	15	24
2	в его	2	23
3	прежде всего	4	22
4	и не	7	20
5	так и	8	18
6	не может	9	16
7	точки зрения	26	16
8	в этом	19	15
9	может быть	9	14
10	с точки	18	13
11	таким образом	14	13
12	в своем	9	11
13	как и	6	11
14	должно быть	2	11
15	в своей	4	11
16	в их	2	11
17	вовсе не	6	10
18	и ее	3	10
19	и их	5	10
20	то же	5	10
21	а не	3	10
22	и его	4	10
23	в процессе	11	9
24	все это	4	9
25	именно в	2	8
26	то что	20	8
27	как в	4	8
28	лишь в	3	8
29	не в	8	8
30	и с	4	8
31	не только	15	7
32	с ее	2	7
33	но и	10	7
34	на самом	3	7
35	отнюдь не	2	6
36	и все	3	6
37	было бы	10	6
38	в том	33	6
39	в этой	6	6
40	более или	2	6
41	самом деле	6	6
42	как бы	7	6
43	в целом	10	6
44	или менее	2	6
45	а в	4	6
46	все эти	3	6
47	на основе	7	6
48	как это	6	6
49	хотя бы	4	5
50	должен быть	2	5
51	по себе	7	5
52	бы ни	2	5
53	при этом	3	5
54	и др	5	5
55	не могло	2	5
56	во всех	2	5
57	в самом	11	5
58	и до	3	5
59	со стороны	3	5
60	как мы	6	5
61	того что	17	5
62	с другой	6	5
63	но в	6	5
64	мы увидим	2	4
65	с его	4	4
66	независимо от	4	4
67	в частности	6	4
68	никогда не	8	4
69	стороны и	2	4
70	с другими	3	4
71	и к	6	4
72	для этого	3	4
73	одной стороны	7	4
74	если бы	8	4
75	всяком случае	6	4
76	отношению к	5	4
77	так же	4	4
78	по отношению	6	4
79	в связи	6	4
80	что в	14	4
81	с одной	7	4
82	друг друга	5	4
83	в которой	4	4
84	с этой	2	4
85	во всяком	7	4
86	в истории	6	4
87	к этой	3	4
88	но не	3	3
89	в отношении	6	3
90	связи с	9	3
91	в них	4	3
92	он должен	2	3
93	на все	2	3
94	что он	12	3
95	с помощью	5	3
96	смысле этого	3	3
97	к тому	7	3
98	для него	3	3
99	и как	2	3
100	зависимости от	6	3
101	в общем	3	3
102	действительности и	3	3
103	на язык	2	3
104	но для	2	3
105	он не	7	3
106	все же	4	3
107	когда он	3	3
108	значение в	3	3
109	действительность не	3	3
110	и других	2	3
111	мы не	10	3
112	тем самым	3	3
113	и даже	5	3
114	целый ряд	2	3
115	у них	2	3
116	ничем не	3	3
117	в основе	3	3
118	они не	3	3
119	в себе	2	3
120	со всей	4	3
121	этого слова	3	3
122	роли в	2	3
123	говорит он	12	3
124	сама по	2	2
125	нисколько не	2	2
126	и более	2	2
127	же как	2	2
128	этом пункте	2	2
129	в другой	2	2
130	в зависимости	6	2
131	учения о	2	2
132	его с	2	2
133	это не	5	2
134	и особенно	3	2
135	и развития	2	2
136	с этим	3	2
137	в применении	2	2
138	в одном	2	2
139	вопрос о	5	2
140	вопрос об	2	2
141	не можем	3	2
142	идет о	3	2
143	том чтобы	4	2
144	социальной среды	5	2
145	о мире	3	2
146	но эта	3	2
147	таким же	3	2
148	все время	3	2
149	ни в	2	2
150	в самой	3	2
151	по существу	5	2
152	мы видели	6	2
153	из виду	2	2
154	но все	2	2
155	подход к	2	2
156	от действительности	5	2
157	если мы	6	2
158	только в	4	2
159	одной из	3	2
160	от друга	2	2
161	своей книге	2	2
162	от того	2	2
163	к ней	2	2
164	как раз	4	2
165	за пределы	2	2
166	нет и	2	2
167	точка зрения	3	2
168	что и	2	2
169	друг от	2	2
170	вместе с	6	2
171	не дает	2	2
172	он в	3	2
173	во всей	5	2
174	и что	8	2
175	приводит к	5	2
176	значение для	4	2
177	в результате	3	2
178	от этого	2	2
179	и самый	2	2
180	является для	4	2
181	к которому	6	2
182	ничего не	3	2
183	но ведь	2	2
184	и это	3	2
185	во всем	2	2
186	к действительности	8	2
187	с ним	3	2
188	в эту	4	2
