N	2gram	Voloshinov_1	Myshleni
1	в том	4	42
2	том что	5	35
3	с помощью	9	31
4	в процессе	4	27
5	таким образом	21	25
6	в развитии	4	25
7	точки зрения	13	24
8	в этом	13	24
9	в качестве	2	21
10	и в	15	20
11	что в	6	19
12	в основе	3	17
13	то же	7	16
14	то что	10	15
15	не только	5	15
16	у ребенка	2	13
17	как мы	10	13
18	при этом	7	12
19	потому что	4	12
20	может быть	13	12
21	в целом	2	11
22	в его	9	11
23	мы должны	7	11
24	с точки	10	11
25	того что	2	10
26	в истории	3	10
27	так как	9	10
28	в отношении	2	10
29	если мы	5	10
30	и то	2	10
31	в себе	4	10
32	только в	6	10
33	и другие	2	9
34	но и	4	9
35	между тем	2	9
36	как и	6	9
37	тот же	5	9
38	что и	2	9
39	и не	16	8
40	и что	3	8
41	было бы	6	8
42	вместе с	4	8
43	в собственном	2	7
44	как бы	11	7
45	этом отношении	2	7
46	что мы	2	7
47	и тот	2	7
48	в своей	9	7
49	самом деле	7	7
50	а не	2	7
51	того чтобы	2	7
52	могут быть	6	7
53	один и	2	7
54	к тому	4	6
55	мы видели	5	6
56	в самом	6	6
57	этот процесс	4	6
58	не может	13	6
59	те же	4	6
60	и на	3	6
61	сказать что	6	6
62	его в	8	6
63	что он	8	6
64	той же	2	6
65	никогда не	7	5
66	это не	2	5
67	что такое	3	5
68	увидим что	4	5
69	не является	3	5
70	если бы	3	5
71	и его	15	5
72	между собой	4	5
73	с этим	6	5
74	и к	7	5
75	все же	5	5
76	мы уже	5	5
77	так и	10	5
78	как в	3	5
79	все эти	9	5
80	мы можем	12	5
81	слова и	2	5
82	все время	4	4
83	в нашем	3	4
84	тому что	3	4
85	в своем	2	4
86	ребенка в	3	4
87	на один	2	4
88	и только	4	4
89	что оно	2	4
90	роль в	6	4
91	в сознании	3	4
92	и с	7	4
93	к этому	7	4
94	и при	3	4
95	из основных	2	4
96	между ними	2	4
97	не в	4	4
98	и для	2	4
99	во всяком	4	4
100	нами выше	2	4
101	в области	3	4
102	на этом	5	3
103	не могут	3	3
104	не менее	3	3
105	в этих	2	3
106	формы и	2	3
107	что все	5	3
108	на все	2	3
109	на место	3	3
110	ребенка к	3	3
111	в этой	5	3
112	в сновидении	2	3
113	которые мы	2	3
114	от того	3	3
115	в условиях	3	3
116	всяком случае	3	3
117	один из	4	3
118	со стороны	2	3
119	в совершенно	2	3
120	именно в	3	3
121	должно быть	2	3
122	представлений и	2	3
123	оно может	3	3
124	но в	9	3
125	отнюдь не	2	3
126	развития как	2	3
127	для образования	3	3
128	бы в	2	3
129	но не	5	3
130	со всеми	3	3
131	себя в	2	3
132	приводит к	2	3
133	совершенно не	2	3
134	нас в	2	3
135	ни в	6	3
136	ничего общего	2	3
137	в чем	4	3
138	в основу	2	2
139	все основные	4	2
140	на всем	2	2
141	прежде всего	11	2
142	для развития	2	2
143	мы и	4	2
144	высшей степени	2	2
145	в следующей	5	2
146	в свою	2	2
147	для него	5	2
148	что это	3	2
149	и у	6	2
150	одним из	3	2
151	следующей главе	3	2
152	не совсем	2	2
153	в ней	5	2
154	но вместе	2	2
155	в него	2	2
156	в нем	4	2
157	к нему	7	2
158	другими словами	3	2
159	данном случае	3	2
160	по мнению	6	2
161	этой области	3	2
162	они не	2	2
163	нам в	2	2
164	а в	6	2
165	не знает	3	2
166	является по	2	2
167	в данном	3	2
168	из этих	4	2
169	самого себя	2	2
170	их в	2	2
171	для ребенка	2	2
172	у него	3	2
173	человека мы	2	2
174	зависимости от	2	2
175	и тех	2	2
176	сейчас же	2	2
177	что при	2	2
178	в настоящей	2	2
179	еще не	7	2
180	далеко не	4	2
181	какой степени	2	2
182	мысли и	4	2
183	только на	2	2
184	и т.п	2	2
185	при анализе	3	2
186	целом и	2	2
187	к этим	2	2
188	в высшей	2	2
189	в таком	3	2
190	в каком	3	2
191	может стать	3	2
192	из него	2	2
