N	2gram	Bakhtin_fo_2	Myslijsy
1	потому что	8	49
2	то есть	10	30
3	и в	46	24
4	может быть	7	23
5	то что	7	20
6	и не	9	19
7	а не	4	18
8	в том	10	18
9	что в	5	16
10	по себе	2	15
11	не только	11	15
12	того же	3	14
13	при этом	6	13
14	было бы	2	13
15	не в	9	13
16	но не	5	12
17	не может	2	12
18	то же	8	12
19	что и	3	11
20	вместе с	9	11
21	только в	11	11
22	таким образом	3	11
23	для него	3	10
24	в себе	4	10
25	так что	4	10
26	как в	4	10
27	так как	6	10
28	вовсе не	13	9
29	в нем	5	9
30	как бы	10	9
31	но и	9	9
32	а в	3	8
33	том что	4	8
34	и на	7	8
35	в этом	22	8
36	могут быть	2	8
37	прежде всего	14	7
38	во всяком	2	7
39	сами по	2	7
40	во всех	11	7
41	как и	8	7
42	того что	3	7
43	тем что	3	7
44	с этим	5	7
45	связи с	8	6
46	с другой	2	6
47	в одном	7	6
48	и как	3	6
49	в ряду	4	6
50	и т	14	6
51	не было	3	6
52	в то	5	6
53	и только	2	6
54	уже в	4	5
55	с ним	4	5
56	же в	4	5
57	что они	4	5
58	тот же	3	5
59	о том	4	5
60	и их	4	5
61	так и	7	5
62	в них	7	5
63	для того	8	5
64	из них	8	5
65	только для	2	5
66	все же	6	5
67	место в	4	4
68	во время	10	4
69	никогда не	6	4
70	из этих	4	4
71	что он	3	4
72	уже не	3	4
73	свет и	2	4
74	до сих	2	4
75	еще не	6	4
76	в котором	4	4
77	только один	2	4
78	в некоторых	2	4
79	сих пор	2	4
80	с одной	2	4
81	если не	2	4
82	влияние на	2	4
83	как он	2	4
84	там где	2	4
85	так сказать	7	4
86	одном из	2	4
87	с тем	2	4
88	но в	10	4
89	на нас	3	3
90	это не	2	3
91	и от	2	3
92	и все	6	3
93	человека и	4	3
94	хотя и	3	3
95	что на	3	3
96	все что	2	3
97	но это	2	3
98	в самой	2	3
99	и во	6	3
100	если в	2	3
101	его в	6	3
102	слова и	3	3
103	при виде	3	3
104	находится в	2	3
105	т п	11	3
106	т д	3	3
107	те же	6	3
108	человека в	6	3
109	и у	5	3
110	тем же	2	3
111	и для	9	3
112	как на	2	3
113	рядом с	2	3
114	далеко не	2	3
115	в этих	3	3
116	том как	3	3
117	и весь	2	2
118	всех этих	7	2
119	и затем	2	2
120	и есть	2	2
121	перестает быть	2	2
122	связанные с	5	2
123	и его	12	2
124	человеческой природы	2	2
125	но он	2	2
126	в пространстве	5	2
127	и это	2	2
128	что все	2	2
129	между ними	2	2
130	к этому	3	2
131	значение и	4	2
132	у нас	2	2
133	все эти	5	2
134	совсем не	2	2
135	так же	2	2
136	у него	9	2
137	же время	4	2
138	имеет место	3	2
139	в его	8	2
140	и потому	2	2
141	себя и	3	2
142	один из	2	2
143	но эти	3	2
144	от прикосновения	3	2
145	все это	6	2
146	во времени	3	2
147	в связи	8	2
148	и других	2	2
149	и они	3	2
150	в себя	2	2
151	того чтобы	8	2
152	мы видим	2	2
153	и по	3	2
154	должно быть	5	2
155	отношения к	4	2
156	как это	2	2
157	с такою	2	2
158	их в	4	2
159	не на	3	2
160	в другом	3	2
161	во все	2	2
162	на этом	2	2
163	прикосновения к	3	2
