N	2gram	Voloshinov_2	FransuaR
1	и в	19	56
2	то есть	2	24
3	в его	5	18
4	таким образом	14	17
5	все эти	3	15
6	в этом	15	14
7	в том	7	13
8	так и	10	13
9	и его	16	12
10	он был	2	12
11	в то	8	12
12	в этих	3	11
13	до конца	2	11
14	как бы	19	11
15	и т.п	10	11
16	то же	16	11
17	же время	8	10
18	еще не	3	10
19	мы уже	6	10
20	и до	3	10
21	только в	8	9
22	в самом	6	9
23	но и	10	9
24	и не	19	9
25	том что	10	8
26	в сущности	14	8
27	не только	13	8
28	в нем	11	8
29	во всех	6	8
30	сих пор	3	8
31	и их	4	8
32	и даже	2	8
33	до сих	3	8
34	и с	2	8
35	у него	2	7
36	в большинстве	5	7
37	как мы	15	7
38	и на	5	7
39	прежде всего	7	6
40	вовсе не	11	6
41	в ее	3	6
42	в этой	3	6
43	языка и	15	6
44	в той	5	6
45	той же	3	6
46	границы между	2	6
47	точки зрения	17	6
48	связи с	13	6
49	и все	6	6
50	большинстве случаев	5	6
51	но в	7	6
52	но не	2	5
53	с его	8	5
54	никогда не	7	5
55	в отношении	4	5
56	в пределах	10	5
57	как и	9	5
58	одним из	2	5
59	он не	3	5
60	мы видели	4	5
61	в процессе	18	5
62	что в	2	5
63	не было	3	5
64	они не	2	5
65	так сказать	14	5
66	и более	7	4
67	что это	2	4
68	и ее	4	4
69	в себе	4	4
70	в качестве	3	4
71	конечно не	4	4
72	за пределы	3	4
73	в ней	3	4
74	и потому	2	4
75	с одной	3	4
76	при этом	9	4
77	того чтобы	6	4
78	в основе	9	4
79	о том	3	4
80	в особенности	2	4
81	так как	3	4
82	одна из	7	4
83	но по	2	4
84	перед нами	3	3
85	со всею	3	3
86	в своем	2	3
87	до настоящего	2	3
88	и здесь	5	3
89	слов и	3	3
90	более того	6	3
91	здесь в	2	3
92	может быть	28	3
93	и о	2	3
94	одной из	3	3
95	настоящего времени	2	3
96	что и	3	3
97	то что	4	3
98	связь с	4	3
99	в форме	5	3
100	в их	5	3
101	не на	2	3
102	в связи	7	3
103	там где	2	3
104	с помощью	6	3
105	здесь мы	3	3
106	не в	10	3
107	и почти	2	3
108	рядом с	2	3
109	конечно и	2	3
110	сказать что	4	3
111	между тем	6	3
112	речи и	13	3
113	к его	2	3
114	в другом	3	3
115	и т.д	4	3
116	его к	2	3
117	слова и	6	3
118	бы в	4	3
119	все его	2	3
120	если бы	11	2
121	в виде	2	2
122	в нашем	2	2
123	характерно что	3	2
124	в речи	2	2
125	с другой	3	2
126	это не	4	2
127	на языке	2	2
128	уже в	2	2
129	не как	3	2
130	как целое	9	2
131	языка а	2	2
132	на самом	7	2
133	к этому	5	2
134	этих форм	2	2
135	значение и	2	2
136	для понимания	3	2
137	что он	4	2
138	конечно в	3	2
139	ни было	6	2
140	ни в	6	2
141	узком смысле	2	2
142	и как	6	2
143	в узком	2	2
144	систему языка	4	2
145	характерен для	2	2
146	для него	9	2
147	одной стороны	3	2
148	было бы	4	2
149	а в	3	2
150	лишь там	2	2
151	и эта	2	2
152	мы встречаем	2	2
153	между ними	2	2
154	все те	4	2
155	в котором	3	2
156	все же	5	2
157	в своей	3	2
158	вместе с	2	2
159	самом деле	9	2
160	или менее	2	2
161	только на	4	2
162	так же	5	2
163	как раз	4	2
164	не может	18	2
165	в каком	3	2
166	то ни	5	2
167	в значительной	2	2
168	а не	9	2
169	для того	6	2
170	к нему	5	2
171	и для	7	2
172	с точки	13	2
173	его в	7	2
174	бы то	4	2
175	в слове	4	2
176	мы не	2	2
177	в данном	5	2
178	и то	3	2
179	языка в	3	2
180	он и	2	2
181	той или	4	2
182	что они	2	2
183	далеко не	2	2
184	здесь как	2	2
185	нашей работы	3	2
186	более или	2	2
