N	2gram	Propp_Isto_7	Komedia
1	и в	24	22
2	т е	16	13
3	том что	10	12
4	в том	7	11
5	но и	11	11
6	не только	21	10
7	из них	2	10
8	в то	2	10
9	как и	6	9
10	и т	17	9
11	может быть	14	9
12	таким образом	7	8
13	должны были	3	8
14	и не	4	8
15	и его	3	8
16	о том	9	8
17	что в	13	6
18	в конце	3	6
19	что он	21	6
20	ни в	2	6
21	и по	3	6
22	то же	8	6
23	не в	9	6
24	а в	10	6
25	в которой	2	6
26	уже в	3	5
27	с другой	9	5
28	во время	6	5
29	прежде всего	2	5
30	при этом	4	5
31	со своим	4	5
32	один из	7	5
33	на его	2	5
34	так и	5	5
35	как в	12	5
36	все это	8	5
37	другой стороны	8	5
38	то время	2	5
39	и даже	3	5
40	потому что	9	5
41	в их	4	4
42	к этому	2	4
43	как мы	3	4
44	что они	3	4
45	в качестве	3	4
46	участие в	2	4
47	в котором	2	4
48	в нем	6	4
49	что и	8	4
50	на него	2	4
51	так в	4	4
52	т д	16	4
53	тем что	6	4
54	время как	2	4
55	точки зрения	4	4
56	известно что	2	4
57	так как	8	4
58	но в	5	4
59	мы можем	4	4
60	после смерти	3	3
61	же как	4	3
62	не менее	5	3
63	в них	3	3
64	чаще всего	3	3
65	в образе	3	3
66	вопрос о	3	3
67	на то	3	3
68	в тех	5	3
69	после того	4	3
70	тот же	2	3
71	одной стороны	5	3
72	одной из	4	3
73	и у	2	3
74	и о	2	3
75	у него	10	3
76	хотя и	3	3
77	он не	6	3
78	все же	9	3
79	отношение к	5	3
80	так же	6	3
81	того как	3	3
82	с одной	5	3
83	там же	2	3
84	здесь мы	5	3
85	мы не	4	3
86	и на	2	3
87	в этом	12	3
88	и ее	2	3
89	только в	6	3
90	и все	6	3
91	его в	3	3
92	в чем	5	3
93	как это	2	3
94	ничего не	5	3
95	и здесь	12	2
96	связанные с	2	2
97	в состоянии	4	2
98	здесь и	2	2
99	вовсе не	4	2
100	тем не	4	2
101	мы знаем	2	2
102	мы видели	7	2
103	из всего	2	2
104	одна из	7	2
105	но не	6	2
106	того же	2	2
107	до сих	2	2
108	еще не	8	2
109	было бы	2	2
110	в действительности	2	2
111	со своей	2	2
112	в самом	2	2
113	в первую	7	2
114	между прочим	3	2
115	и тем	2	2
116	видеть в	3	2
117	то что	7	2
118	вместе с	7	2
119	ее в	3	2
120	со стороны	2	2
121	то и	4	2
122	не может	14	2
123	в других	4	2
124	что у	4	2
125	в форме	2	2
126	к нему	7	2
127	в силу	2	2
128	право на	5	2
129	почти всегда	2	2
130	или в	8	2
131	но это	3	2
132	к ней	2	2
133	но он	2	2
134	на себя	2	2
135	что по	2	2
136	е в	2	2
137	сих пор	3	2
