N	2gram	Vygotskiy__5	Problemy
1	и в	30	35
2	как бы	19	31
3	и не	6	27
4	что он	17	24
5	в его	4	21
6	но в	5	19
7	не может	9	18
8	как и	6	18
9	в нем	7	16
10	то есть	13	16
11	к другому	2	16
12	то же	7	15
13	и все	4	15
14	но и	6	14
15	для него	3	14
16	может быть	11	14
17	все это	2	14
18	в сущности	12	14
19	и его	6	14
20	в этом	14	14
21	он не	3	13
22	прежде всего	4	12
23	и с	2	12
24	и к	4	12
25	в другом	3	12
26	в то	2	11
27	не в	8	10
28	самом деле	8	10
29	не только	16	10
30	то что	37	10
31	героя и	7	10
32	в отношении	2	9
33	на самом	2	9
34	ни одного	2	9
35	самого начала	3	8
36	так и	3	8
37	себя и	2	8
38	с самого	3	8
39	потому что	23	8
40	мы уже	6	8
41	все же	7	8
42	как мы	5	8
43	и для	6	8
44	так же	13	7
45	а в	4	7
46	и наконец	3	7
47	точки зрения	7	7
48	с его	2	7
49	вовсе не	3	7
50	еще не	5	7
51	себе и	2	7
52	там где	4	7
53	таким образом	20	7
54	что в	24	6
55	в каждом	2	6
56	к тому	8	6
57	что они	5	6
58	и что	23	6
59	в самом	14	6
60	что у	3	6
61	и на	3	6
62	не знает	2	6
63	в одном	2	6
64	от него	4	6
65	но не	7	6
66	по отношению	2	6
67	только в	5	6
68	в конце	4	5
69	в том	27	5
70	так что	3	5
71	и даже	2	5
72	его с	2	5
73	к самому	2	5
74	как в	3	5
75	героя в	3	5
76	и то	9	5
77	в себе	5	5
78	и это	8	5
79	все время	20	4
80	никогда не	9	4
81	с другой	9	4
82	или иной	2	4
83	но все	2	4
84	до конца	2	4
85	друг с	3	4
86	на его	3	4
87	и вот	2	4
88	рядом с	5	4
89	говорит он	2	4
90	и так	2	4
91	но он	3	4
92	той или	2	4
93	так как	9	4
94	бы в	5	4
95	у него	3	4
96	как раз	13	4
97	в них	4	4
98	он как	2	4
99	по себе	7	4
100	во всем	2	4
101	тот же	3	4
102	с которым	3	4
103	еще в	2	4
104	в своей	4	4
105	только на	4	4
106	в той	3	4
107	а не	8	4
108	тем что	6	4
109	он в	2	4
110	как будто	6	4
111	с другом	3	4
112	что это	8	4
113	же не	2	4
114	уже в	6	3
115	и говорит	3	3
116	совсем не	2	3
117	нет в	2	3
118	в него	4	3
119	в виду	4	3
120	он только	3	3
121	в целом	5	3
122	из них	2	3
123	другой стороны	5	3
124	в форме	2	3
125	в одной	2	3
126	все эти	2	3
127	но только	3	3
128	того что	8	3
129	должно быть	2	3
130	это не	3	3
131	сказать что	9	3
132	даже и	2	3
133	другому и	2	3
134	мы должны	3	3
135	под влиянием	3	3
136	в котором	2	3
137	с тем	8	3
138	друг к	4	3
139	бы его	2	3
140	не как	3	3
141	с этим	2	3
142	этом смысле	2	3
143	в ее	3	3
144	почти на	2	3
145	это и	2	3
146	том что	21	3
147	одно и	3	3
148	слов и	2	3
149	было бы	5	3
150	во всех	2	3
151	конце концов	2	3
152	что и	3	3
153	когда он	5	3
154	к другу	4	3
155	только что	4	3
156	а с	5	3
157	сводится к	5	3
158	ничего не	2	3
159	это действительно	2	3
160	времени и	3	2
161	в душе	2	2
162	в этих	3	2
163	тому что	8	2
164	для этого	9	2
165	с этой	2	2
166	что все	6	2
167	как все	2	2
168	именно потому	3	2
169	это в	3	2
170	вопрос о	3	2
171	что на	3	2
172	мы знаем	2	2
173	ни в	3	2
174	на этом	6	2
175	что с	6	2
176	при этом	8	2
177	со своим	2	2
178	мог бы	2	2
179	время как	2	2
180	не кажется	2	2
181	понятно что	2	2
182	в своем	6	2
183	что оно	6	2
184	есть только	2	2
185	увидим что	9	2
186	в которых	2	2
187	в ней	4	2
188	что даже	2	2
189	о том	10	2
190	как он	2	2
191	и ни	2	2
192	нет ни	2	2
193	а как	2	2
194	и та	2	2
195	он дает	2	2
196	этого необходимо	2	2
197	этих двух	7	2
198	своего героя	2	2
199	мы с	3	2
200	материал для	2	2
201	а затем	2	2
202	и того	2	2
203	если я	2	2
204	когда она	3	2
205	мы увидим	9	2
206	мы говорили	4	2
207	с таким	2	2
208	еще один	2	2
209	вместе с	12	2
210	быть и	2	2
211	говорит о	4	2
212	приводит к	2	2
213	так в	3	2
214	в отличие	2	2
215	показать что	12	2
216	все равно	2	2
217	на этот	3	2
218	со словами	2	2
219	и он	2	2
220	и как	7	2
221	хотя бы	3	2
222	с точки	2	2
223	в которой	3	2
224	той же	3	2
225	или в	6	2
226	можно было	3	2
227	в рассказе	2	2
228	мы можем	7	2
229	сам по	3	2
230	из этого	2	2
231	в каждой	3	2
232	отличие от	2	2
