N	2gram	Tiupa_Lite_3	Problema
1	и не	22	28
2	то есть	5	27
3	не только	14	24
4	только в	7	23
5	в том	12	20
6	и в	16	20
7	то что	12	15
8	потому что	3	15
9	у нас	2	14
10	было бы	2	14
11	той или	2	14
12	но и	14	14
13	точки зрения	7	14
14	или иной	2	13
15	не в	10	13
16	в себе	6	12
17	том что	8	12
18	прежде всего	3	11
19	по себе	2	11
20	с точки	3	11
21	как будто	4	11
22	не менее	2	10
23	отнюдь не	3	10
24	в качестве	5	10
25	так и	9	10
26	и его	6	10
27	едва ли	3	10
28	может быть	12	9
29	и даже	2	9
30	в этом	14	9
31	если бы	2	8
32	что он	5	8
33	но в	3	8
34	с другой	6	7
35	это не	5	7
36	еще не	6	7
37	такого рода	10	7
38	и потому	2	7
39	и тем	3	7
40	то же	9	7
41	именно в	5	7
42	а не	12	7
43	и с	2	7
44	здесь не	2	7
45	а также	4	6
46	как и	5	6
47	при этом	15	6
48	другой стороны	2	6
49	в данном	4	6
50	же самое	2	6
51	но не	4	5
52	хотя и	4	5
53	в нем	2	5
54	можно сказать	2	5
55	в ее	5	5
56	и если	4	5
57	жизни и	3	5
58	вместе с	5	5
59	данном случае	4	5
60	как в	5	5
61	так же	2	5
62	не может	8	5
63	уже не	3	5
64	о том	6	5
65	и для	4	4
66	в одном	4	4
67	и ее	2	4
68	в этой	8	4
69	тем самым	7	4
70	несмотря на	2	4
71	в своей	7	4
72	как бы	8	4
73	однако не	3	4
74	же в	2	4
75	во всех	2	4
76	ни с	2	4
77	и только	2	4
78	а в	5	4
79	что не	2	4
80	и наконец	3	4
81	как раз	2	4
82	в то	9	4
83	здесь как	2	4
84	человека в	2	3
85	к тому	6	3
86	все они	2	3
87	если не	2	3
88	в жизни	8	3
89	и к	3	3
90	как мы	2	3
91	для него	2	3
92	и как	3	3
93	в начале	4	3
94	связи с	2	3
95	сознания и	2	3
96	совершенно не	3	3
97	вплоть до	2	3
98	в его	6	3
99	только для	3	3
100	то это	2	3
101	что и	2	3
102	что в	2	3
103	не говоря	4	3
104	бы и	3	3
105	еще и	2	3
106	самом деле	3	3
107	для того	2	3
108	и на	2	3
109	тем что	2	3
110	из них	4	3
111	в другом	6	3
112	в каждой	2	3
113	как это	3	3
114	в области	3	3
115	как о	2	3
116	все время	3	2
117	для его	3	2
118	в частности	11	2
119	однако в	4	2
120	в конце	2	2
121	для себя	2	2
122	стороны и	2	2
123	с его	6	2
124	тому же	5	2
125	то в	3	2
126	так чтобы	2	2
127	третьем лице	2	2
128	в стихотворении	6	2
129	со всеми	2	2
130	этот путь	2	2
131	на его	3	2
132	в самом	3	2
133	том чтобы	2	2
134	не вполне	2	2
135	говоря уже	4	2
136	все же	2	2
137	с ее	3	2
138	себя в	7	2
139	с ней	2	2
140	а именно	5	2
141	и тогда	2	2
142	жизни в	4	2
143	в совершенно	2	2
144	того чтобы	2	2
145	ни было	2	2
146	ни к	3	2
147	с ними	2	2
148	xix века	2	2
149	за ним	2	2
150	далеко не	2	2
151	его в	2	2
152	того же	2	2
153	это будет	2	2
