N	2gram	Bakhtin_Pr_1	FransuaR
1	и в	23	41
2	то есть	24	20
3	таким образом	11	19
4	в этом	25	15
5	и все	3	14
6	как и	8	14
7	в этой	4	13
8	то же	10	13
9	все эти	8	13
10	мы уже	2	12
11	в его	24	12
12	прежде всего	7	11
13	в том	11	11
14	как мы	5	11
15	в себе	5	11
16	так и	10	10
17	все это	7	10
18	в то	10	10
19	и его	13	9
20	не в	6	9
21	же время	7	9
22	но и	11	9
23	и т.п	3	9
24	в своем	8	9
25	что в	8	9
26	в конце	5	8
27	по существу	4	8
28	то что	18	8
29	но в	4	8
30	в них	3	7
31	вовсе не	8	7
32	в романе	11	7
33	как бы	28	7
34	в нем	20	7
35	и не	34	7
36	у него	6	6
37	это не	10	6
38	ни в	3	6
39	мы видим	3	6
40	есть в	3	6
41	для него	15	6
42	только в	8	6
43	о том	2	6
44	уже в	5	5
45	к этому	2	5
46	не только	13	5
47	и к	4	5
48	вместе с	2	5
49	что и	5	5
50	как в	6	5
51	и у	4	5
52	а в	7	5
53	к нему	3	5
54	и для	3	5
55	так же	6	5
56	точки зрения	21	5
57	и это	5	5
58	потому что	12	5
59	в плане	5	5
60	из одного	4	4
61	но он	2	4
62	и здесь	3	4
63	том что	9	4
64	но все	4	4
65	одна из	2	4
66	все что	3	4
67	было бы	6	4
68	в сущности	5	4
69	может быть	21	4
70	он не	4	4
71	и наконец	5	4
72	мира и	7	4
73	рядом с	13	4
74	и на	10	4
75	и с	4	4
76	конце концов	4	4
77	одном из	2	4
78	ничего не	6	4
79	мира в	6	4
80	поэтому и	2	3
81	я не	3	3
82	сам он	3	3
83	и другие	2	3
84	и есть	5	3
85	в отношении	2	3
86	и благодаря	2	3
87	в одном	9	3
88	и потому	3	3
89	он может	3	3
90	это в	2	3
91	его к	4	3
92	в мире	7	3
93	но это	5	3
94	по этому	2	3
95	в своей	11	3
96	кроме того	3	3
97	при этом	3	3
98	но именно	4	3
99	из них	2	3
100	несмотря на	6	3
101	например в	3	3
102	все то	4	3
103	и их	2	3
104	таким же	2	3
105	о нем	11	3
106	выражение в	4	3
107	что он	10	3
108	с ее	2	3
109	жизни и	6	3
110	во всех	5	3
111	в форме	6	3
112	в их	3	3
113	в свете	3	3
114	не может	11	3
115	не было	3	3
116	в той	6	3
117	с точки	15	3
118	и по	2	3
119	той же	6	3
120	можно было	3	3
121	тем что	3	3
122	не на	3	3
123	его в	4	3
124	так сказать	3	3
125	так как	7	3
126	он знает	3	2
127	перед нами	4	2
128	что все	3	2
129	в человеке	6	2
130	с его	6	2
131	ни было	4	2
132	в изображении	2	2
133	именно в	6	2
134	никогда не	5	2
135	в этих	2	2
136	и во	2	2
137	в одной	4	2
138	же что	2	2
139	на самом	4	2
140	в дантовском	2	2
141	человека в	5	2
142	его целом	5	2
143	есть то	3	2
144	есть не	2	2
145	следовательно и	2	2
146	отношению к	11	2
147	и как	8	2
148	в построении	5	2
149	своего времени	2	2
150	точка зрения	7	2
151	в большинстве	2	2
152	в себя	3	2
153	до конца	5	2
154	тот же	2	2
155	еще не	5	2
156	того что	2	2
157	которые были	3	2
158	и самого	4	2
159	оно не	2	2
160	же в	2	2
161	благодаря этому	2	2
162	в первой	2	2
163	входят в	2	2
164	в процессе	4	2
165	к человеку	2	2
166	во времени	3	2
167	во всей	2	2
168	по отношению	11	2
169	дантовском мире	3	2
170	весь этот	2	2
171	этом отношении	5	2
172	и других	5	2
173	его как	5	2
174	и вот	2	2
175	а не	20	2
176	с самого	2	2
177	из которых	2	2
178	уже не	8	2
179	роль в	2	2
180	мы не	2	2
181	в данном	2	2
182	в результате	4	2
183	их в	2	2
184	во всяком	4	2
185	в литературе	3	2
186	в которых	2	2
187	во все	3	2
188	как он	2	2
189	большинстве случаев	2	2
190	бы в	3	2
191	в каждой	2	2
192	в которой	4	2
193	с ним	6	2
194	в области	3	2
195	нет ни	2	2
