N	2gram	Tiupa_Narr_2	Psycholo
1	и в	13	38
2	то что	8	35
3	в том	14	25
4	в самом	2	25
5	самом деле	3	21
6	что в	4	20
7	может быть	10	19
8	и что	2	18
9	на то	2	16
10	что она	2	16
11	точки зрения	5	16
12	в ней	2	15
13	то есть	9	15
14	если бы	4	14
15	том что	13	14
16	как бы	6	14
17	и т	2	14
18	потому что	2	14
19	в этой	4	13
20	в этом	13	13
21	было бы	2	12
22	не только	26	12
23	таким образом	5	12
24	не в	8	12
25	что он	5	11
26	что это	4	10
27	то же	4	10
28	и не	14	10
29	и все	4	10
30	с точки	2	9
31	того чтобы	3	9
32	все же	6	8
33	перед нами	4	8
34	вовсе не	2	8
35	для нас	2	8
36	как и	4	8
37	как раз	3	8
38	с другой	5	7
39	в ее	4	7
40	а не	17	7
41	никак не	3	7
42	не может	8	7
43	что у	2	7
44	может служить	2	7
45	а в	9	7
46	между тем	3	7
47	все то	2	7
48	и здесь	2	6
49	к тому	9	6
50	один из	3	6
51	в котором	5	6
52	не имеет	2	6
53	тому что	3	6
54	он не	5	6
55	второй план	2	6
56	с одной	5	6
57	как это	4	6
58	и его	3	6
59	о том	5	6
60	я не	5	5
61	должна быть	2	5
62	в своем	6	5
63	в какой	4	5
64	одной стороны	5	5
65	несмотря на	2	5
66	иначе говоря	7	5
67	в своей	4	5
68	но и	15	5
69	и когда	3	5
70	т п	2	5
71	в той	5	5
72	действующих лиц	3	5
73	мы не	2	5
74	в другом	4	5
75	о котором	3	5
76	в его	6	5
77	могли бы	2	5
78	так сказать	3	5
79	никогда не	6	4
80	обратиться к	2	4
81	что они	3	4
82	в свою	2	4
83	по своему	2	4
84	при этом	14	4
85	что с	2	4
86	и для	3	4
87	в нем	5	4
88	что и	2	4
89	раз в	2	4
90	в целом	3	4
91	как в	5	4
92	в течение	2	4
93	все эти	3	4
94	того что	6	4
95	и даже	3	4
96	в своих	2	4
97	сказать что	3	4
98	у него	6	4
99	только в	11	4
100	одна из	3	4
101	в себе	8	4
102	место в	5	3
103	как на	2	3
104	из этих	2	3
105	и к	6	3
106	но это	2	3
107	эти два	2	3
108	не к	4	3
109	то и	3	3
110	по его	2	3
111	всякий раз	2	3
112	в таком	3	3
113	и тем	5	3
114	состоит в	12	3
115	далеко не	5	3
116	в то	5	3
117	бы в	2	3
118	здесь не	2	3
119	едва ли	3	3
120	но в	6	3
121	это был	2	2
122	в данном	10	2
123	и более	2	2
124	к своему	2	2
125	можно назвать	2	2
126	отнюдь не	4	2
127	между собой	3	2
128	хотя бы	2	2
129	столь же	2	2
130	с этой	3	2
131	своих героев	2	2
132	на самом	2	2
133	только что	2	2
134	же в	4	2
135	уже не	4	2
136	у нас	2	2
137	этого рассказа	2	2
138	в силу	4	2
139	для него	4	2
140	со всеми	2	2
141	том как	2	2
142	со своей	2	2
143	они не	2	2
144	должен был	2	2
145	но он	2	2
146	к ней	3	2
147	все те	2	2
148	и уже	4	2
149	он может	2	2
150	данном случае	6	2
151	со стороны	6	2
152	говорит о	2	2
153	имеет место	2	2
154	внимание на	3	2
155	не могу	2	2
156	так же	2	2
157	узнаем что	2	2
158	в виде	2	2
159	а с	2	2
160	и по	3	2
161	нам в	3	2
162	той же	2	2
163	в качестве	14	2
164	в конце	4	2
165	одно из	2	2
166	к себе	7	2
167	к его	3	2
168	как к	3	2
169	представляет собой	16	2
170	представляют собой	2	2
171	с ним	4	2
172	ничего не	6	2
173	могло бы	2	2
