N	2gram	Vygotskiy__2	Myslijsy
1	потому что	7	49
2	для нас	4	31
3	и в	15	24
4	может быть	9	23
5	то что	20	20
6	и не	7	19
7	а не	3	18
8	в том	33	18
9	что в	14	16
10	по себе	7	15
11	не только	15	15
12	того же	3	14
13	при этом	3	13
14	было бы	10	13
15	не в	8	13
16	но не	3	12
17	не может	9	12
18	то же	5	12
19	мы можем	10	12
20	если бы	8	11
21	что мы	9	11
22	что и	2	11
23	вместе с	6	11
24	мы не	10	11
25	только в	4	11
26	таким образом	14	11
27	для него	3	10
28	в себе	2	10
29	как в	4	10
30	так как	4	10
31	тогда когда	5	10
32	независимо от	4	9
33	вовсе не	6	9
34	как бы	7	9
35	но и	10	9
36	а в	4	8
37	том что	27	8
38	более или	2	8
39	или менее	2	8
40	в этом	19	8
41	могут быть	2	8
42	не могут	2	7
43	быть может	2	7
44	прежде всего	4	7
45	во всяком	7	7
46	всяком случае	6	7
47	во всех	2	7
48	как и	6	7
49	того что	17	7
50	тем что	2	7
51	с этим	3	7
52	того как	4	7
53	что если	2	6
54	связи с	9	6
55	с другой	6	6
56	в одном	2	6
57	и как	2	6
58	не можем	3	6
59	по поводу	4	6
60	не имеет	4	6
61	этого слова	3	6
62	и только	3	6
63	заметить что	2	6
64	уже в	5	5
65	столь же	2	5
66	с ним	3	5
67	человеческой речи	12	5
68	что они	3	5
69	тот же	7	5
70	на то	6	5
71	о том	9	5
72	и их	5	5
73	так и	8	5
74	в них	4	5
75	от того	2	5
76	для того	10	5
77	с другими	3	5
78	бы ни	2	5
79	из них	3	5
80	только для	3	5
81	все же	4	5
82	в которой	4	5
83	во время	3	4
84	никогда не	8	4
85	из этих	4	4
86	что он	12	4
87	и другое	2	4
88	в самом	11	4
89	в котором	2	4
90	в некоторых	2	4
91	с одной	7	4
92	что оно	4	4
93	и что	8	4
94	тем самым	3	4
95	тому как	2	4
96	подобно тому	2	4
97	они не	3	4
98	как он	6	4
99	там где	6	4
100	в других	2	4
101	но в	6	4
102	стало быть	2	4
103	на вопрос	4	3
104	что это	6	3
105	смысле этого	3	3
106	это не	5	3
107	и все	3	3
108	человека и	3	3
109	на все	2	3
110	но мы	3	3
111	что на	2	3
112	о которых	3	3
113	очевидно что	3	3
114	все что	5	3
115	как при	2	3
116	одной стороны	7	3
117	в самой	3	3
118	с таким	6	3
119	и тем	2	3
120	в целом	10	3
121	со стороны	3	3
122	что она	3	3
123	только тогда	2	3
124	находится в	2	3
125	есть нечто	2	3
126	и тогда	2	3
127	только что	3	3
128	что его	4	3
129	языка и	3	3
130	те же	3	3
131	если мы	6	3
132	и для	2	3
133	той же	2	3
134	что для	3	3
135	как например	2	3
136	и вообще	2	3
137	в этих	2	3
138	которое мы	3	3
139	полагает что	5	3
140	которые не	2	3
141	на деле	5	3
142	в эту	4	3
143	и той	2	2
144	от действия	2	2
145	но на	3	2
146	другого рода	2	2
147	этом смысле	2	2
148	и есть	2	2
149	как увидим	2	2
150	с в	4	2
151	и его	4	2
152	что у	3	2
153	хотя бы	4	2
154	и это	3	2
155	что все	4	2
156	состоит в	3	2
157	к этому	4	2
158	вопрос о	5	2
159	в собственном	3	2
160	с его	4	2
161	не дает	2	2
162	животных и	3	2
163	бы что	2	2
164	мы знаем	7	2
165	которой мы	2	2
166	за пределы	2	2
167	но все	2	2
168	все эти	3	2
169	жизни ребенка	2	2
170	так же	4	2
171	у него	2	2
172	но что	2	2
173	что с	5	2
174	в общем	3	2
175	общего с	2	2
176	связь между	5	2
177	оба эти	2	2
178	сама по	2	2
179	к ней	2	2
180	но если	2	2
181	в его	2	2
182	его с	2	2
183	находиться в	2	2
184	указывает на	2	2
185	все это	4	2
186	для обозначения	2	2
187	вытекает из	3	2
188	в связи	6	2
189	а с	4	2
190	и других	2	2
191	на самом	3	2
192	в себя	2	2
193	мы находим	6	2
194	самом деле	6	2
195	того чтобы	12	2
196	мы видим	4	2
197	и по	3	2
198	должно быть	2	2
199	друг друга	5	2
200	как это	6	2
201	или в	3	2
202	по отношению	6	2
203	нас в	2	2
204	их в	4	2
205	сказать что	6	2
206	ничем не	3	2
207	само по	2	2
208	не то	2	2
209	отношения между	3	2
210	в другом	2	2
211	во всем	2	2
212	во все	2	2
213	мы должны	6	2
214	могли бы	4	2
215	указание на	4	2
216	к которому	6	2
