N	2gram	Vygotskiy__3	FransuaR
1	и в	25	65
2	как бы	10	22
3	и не	10	22
4	в том	23	16
5	в этом	14	15
6	в нем	2	13
7	мы уже	5	12
8	прежде всего	4	11
9	и на	6	11
10	и его	2	10
11	и потому	2	10
12	не только	6	10
13	но и	4	10
14	так и	5	10
15	все эти	7	10
16	в его	15	9
17	все это	6	9
18	по своему	11	8
19	в своем	4	8
20	в основе	16	8
21	всех этих	2	8
22	его в	3	7
23	в области	7	7
24	уже говорили	5	7
25	точки зрения	6	7
26	только в	10	7
27	главным образом	2	6
28	никогда не	4	6
29	том что	20	6
30	все же	6	6
31	как мы	8	6
32	еще не	4	6
33	при этом	5	6
34	может быть	13	6
35	в отношении	6	6
36	и у	6	6
37	сказать что	4	6
38	так как	12	6
39	с его	2	5
40	в одном	2	5
41	его развития	3	5
42	в частности	4	5
43	в них	2	5
44	потому что	6	5
45	отличие от	6	5
46	или иной	3	5
47	для него	5	5
48	в своей	2	5
49	той или	2	5
50	связь с	3	5
51	и одновременно	2	5
52	как в	9	5
53	как и	15	5
54	с их	2	5
55	в своих	2	5
56	между тем	3	5
57	и все	4	5
58	связи с	9	4
59	и к	5	4
60	мы остановимся	2	4
61	не в	6	4
62	в этой	5	4
63	в самом	3	4
64	из них	4	4
65	для нас	2	4
66	в отличие	6	4
67	между ними	3	4
68	входит в	5	4
69	в жизни	3	4
70	не могут	4	3
71	мы будем	2	3
72	но на	3	3
73	что в	17	3
74	не является	8	3
75	на котором	2	3
76	и во	2	3
77	эти формы	2	3
78	в тех	2	3
79	что он	6	3
80	но все	2	3
81	но это	5	3
82	мы и	2	3
83	связаны с	3	3
84	речевого общения	4	3
85	и эта	2	3
86	в новое	2	3
87	по своей	7	3
88	то что	15	3
89	на этой	5	3
90	от всех	2	3
91	и их	3	3
92	где они	2	3
93	не может	6	3
94	этом отношении	3	3
95	и других	2	3
96	в себя	3	3
97	уже не	2	3
98	с другой	6	3
99	друг друга	4	3
100	в себе	2	3
101	но как	3	3
102	связан с	2	3
103	и здесь	2	3
104	с ним	4	3
105	но не	6	2
106	к тому	4	2
107	поэтому в	2	2
108	из основных	3	2
109	представления о	2	2
110	и от	2	2
111	из этих	4	2
112	конечно в	2	2
113	его к	3	2
114	исторического развития	2	2
115	же в	2	2
116	мы видим	3	2
117	одной стороны	5	2
118	на его	2	2
119	наряду с	3	2
120	от того	4	2
121	хотя и	2	2
122	он не	4	2
123	в основном	6	2
124	и особенно	2	2
125	и для	2	2
126	в целом	13	2
127	в процессе	27	2
128	к жизни	2	2
129	приводит к	4	2
130	в свете	2	2
131	с одной	5	2
132	того что	10	2
133	что мы	7	2
134	на этот	2	2
135	и по	5	2
136	одним из	5	2
137	в таком	2	2
138	или в	2	2
139	этот вопрос	3	2
140	их в	3	2
141	в этих	2	2
142	речи и	8	2
143	могут быть	5	2
144	во всем	3	2
145	ни на	2	2
146	они являются	2	2
147	о том	5	2
148	и это	4	2
149	бы быть	2	2
150	в чем	2	2
151	в чисто	2	2
152	говорили что	2	2
