N	2gram	Voloshinov_1	Myshleni
1	и речи	2	38
2	речи и	3	28
3	точки зрения	34	26
4	таким образом	17	26
5	в том	6	24
6	и в	19	23
7	том что	3	21
8	с точки	20	18
9	того чтобы	5	17
10	то что	8	17
11	в этом	16	17
12	так же	7	16
13	не только	8	16
14	того что	3	15
15	говорит он	2	15
16	для того	4	15
17	что в	4	14
18	может быть	26	14
19	но и	8	14
20	как и	12	14
21	в его	6	14
22	речи в	3	14
23	с помощью	6	13
24	не может	24	12
25	как бы	15	11
26	сказать что	4	11
27	с другой	5	10
28	прежде всего	13	10
29	в отношении	4	10
30	в качестве	2	9
31	не является	4	9
32	другой стороны	6	9
33	и не	26	9
34	между тем	3	9
35	и с	2	9
36	внутренней речи	9	9
37	самого начала	4	8
38	с самого	4	8
39	этой проблемы	4	8
40	и на	4	8
41	в основе	2	8
42	в процессе	14	8
43	то же	7	8
44	речи как	2	8
45	нашей работы	3	8
46	вопрос о	4	7
47	в самом	10	7
48	по отношению	3	7
49	в то	3	7
50	так как	2	7
51	что он	2	7
52	отношению к	2	7
53	мы не	6	7
54	и ее	3	7
55	в другом	2	7
56	независимо от	2	6
57	с этой	2	6
58	же как	2	6
59	между этими	2	6
60	от того	4	6
61	все это	3	6
62	именно в	5	6
63	лишь в	9	6
64	с этим	4	6
65	о том	2	6
66	в сущности	3	6
67	мысли и	4	6
68	и его	19	6
69	мы можем	2	6
70	тем что	2	6
71	в себе	2	6
72	только в	9	6
73	тому что	2	5
74	в какой	3	5
75	можно сказать	3	5
76	и как	3	5
77	по себе	4	5
78	в своих	2	5
79	мы должны	3	5
80	и все	5	5
81	бы в	2	5
82	мысли в	2	5
83	если бы	2	5
84	но в	7	5
85	и более	2	5
86	между собой	2	5
87	он не	3	5
88	слова и	3	5
89	так и	11	5
90	как мы	13	5
91	и т.д	2	5
92	из этого	2	5
93	что все	2	4
94	в свою	2	4
95	не в	5	4
96	высшей степени	3	4
97	при этом	8	4
98	в котором	3	4
99	по мере	2	4
100	целый ряд	3	4
101	все эти	7	4
102	в высшей	3	4
103	все остальные	2	4
104	не столько	4	4
105	этом отношении	3	4
106	в результате	9	4
107	к единству	2	4
108	одну из	2	4
109	внутренняя речь	9	4
110	это положение	2	4
111	для всех	2	4
112	к этому	5	4
113	и к	3	4
114	в чем	2	4
115	было бы	4	4
116	к тому	2	4
117	в своей	3	4
118	сих пор	8	4
119	как в	4	4
120	как раз	2	4
121	хотя бы	5	4
122	ни в	2	4
123	этого слова	2	4
124	этом вопросе	2	4
125	до сих	8	4
126	связи между	5	3
127	в своем	2	3
128	мысль и	2	3
129	и от	3	3
130	из этих	2	3
131	одного из	3	3
132	свою очередь	2	3
133	общения и	5	3
134	и следовательно	3	3
135	всех остальных	2	3
136	и других	2	3
137	вовсе не	5	3
138	в одной	2	3
139	этот вопрос	5	3
140	же самое	3	3
141	как он	2	3
142	всяком случае	2	3
143	значения слова	2	3
144	сознания и	3	3
145	смысле этого	3	3
146	не могло	2	3
147	во всех	7	3
148	из основных	3	3
149	она не	2	3
150	все же	8	3
151	не остается	2	3
152	самом деле	10	3
153	а не	7	3
154	из которых	2	3
155	на этот	3	3
156	можно было	2	3
157	во всяком	5	3
158	могут быть	2	3
159	мы говорили	3	3
160	в каком	3	3
161	связи с	11	3
162	и это	3	3
163	психической жизни	4	3
164	в которой	3	3
165	в области	3	3
166	ничего не	6	3
167	связана с	2	2
168	в частности	2	2
169	никогда не	2	2
170	в нашем	2	2
171	точку зрения	2	2
172	целом ряде	2	2
173	в конце	5	2
174	первый план	2	2
175	в смысле	6	2
176	словом и	2	2
177	как если	2	2
178	но все	3	2
179	же время	3	2
180	для него	9	2
181	к проблеме	2	2
182	его значение	2	2
183	не имеет	3	2
184	жизни и	2	2
185	и логикой	2	2
186	той же	2	2
187	эта мысль	2	2
188	в слове	10	2
189	и той	2	2
190	наша работа	2	2
191	и даже	2	2
192	речь и	2	2
193	должно быть	2	2
194	бы и	2	2
195	а в	4	2
196	и те	7	2
197	нуждается в	3	2
198	к его	2	2
199	в первом	3	2
200	от этого	2	2
201	он может	3	2
202	ясно что	5	2
203	на первый	2	2
204	в ее	7	2
205	выразительных движений	2	2
206	зависимости от	2	2
207	себе и	2	2
208	за пределы	5	2
209	и потому	5	2
210	слова как	7	2
211	между логикой	2	2
212	в двух	2	2
213	одной и	2	2
214	если мы	11	2
215	и пр	12	2
216	между ними	4	2
217	к этим	3	2
218	с другими	3	2
219	в данном	4	2
220	и при	3	2
221	между двумя	3	2
222	работы мы	3	2
223	из важнейших	2	2
224	психологии в	4	2
225	этими двумя	2	2
226	там где	2	2
