N	2gram	Voloshinov_1	Myshleni
1	точки зрения	14	26
2	таким образом	12	26
3	в том	6	24
4	и в	12	23
5	том что	5	21
6	с точки	2	18
7	то что	5	17
8	в этом	4	17
9	так же	3	16
10	не только	4	16
11	того что	3	15
12	что в	2	14
13	может быть	14	14
14	но и	3	14
15	как и	5	14
16	в его	2	14
17	речи в	2	14
18	с помощью	6	13
19	не может	16	12
20	как бы	13	11
21	сказать что	7	11
22	с другой	4	10
23	прежде всего	8	10
24	в отношении	2	10
25	одной стороны	2	9
26	другой стороны	2	9
27	и не	10	9
28	между тем	3	9
29	и с	3	9
30	вместе с	2	9
31	внутренней речи	3	9
32	с одной	2	8
33	и на	4	8
34	в процессе	6	8
35	то же	5	8
36	как уже	2	7
37	в самом	4	7
38	по отношению	11	7
39	в то	2	7
40	так как	9	7
41	отношению к	11	7
42	мы не	3	7
43	и ее	3	7
44	все время	6	6
45	независимо от	2	6
46	с этой	2	6
47	к слову	2	6
48	от того	4	6
49	все это	3	6
50	о том	3	6
51	и его	13	6
52	мы можем	2	6
53	в себе	3	6
54	только в	6	6
55	в какой	2	5
56	можно сказать	5	5
57	по себе	3	5
58	что мы	5	5
59	и все	2	5
60	если бы	9	5
61	но в	5	5
62	и более	3	5
63	между собой	2	5
64	и что	2	5
65	он не	2	5
66	слова и	6	5
67	так и	4	5
68	из этого	3	5
69	но не	2	4
70	не в	4	4
71	при этом	6	4
72	в котором	3	4
73	все эти	3	4
74	с его	2	4
75	к этому	2	4
76	и к	4	4
77	в чем	2	4
78	в своей	3	4
79	сих пор	3	4
80	как в	5	4
81	хотя бы	5	4
82	ни в	3	4
83	как на	2	4
84	до сих	3	4
85	уже в	2	3
86	в своем	2	3
87	на все	2	3
88	в такой	3	3
89	предметом исследования	2	3
90	общения и	2	3
91	и следовательно	5	3
92	от всех	2	3
93	же самое	2	3
94	тогда когда	2	3
95	этих двух	2	3
96	такой же	2	3
97	нашего сознания	2	3
98	она не	2	3
99	все же	4	3
100	не остается	2	3
101	самом деле	3	3
102	а не	5	3
103	ко всем	2	3
104	и то	2	3
105	могут быть	2	3
106	в каком	3	3
107	ничего не	2	3
108	никогда не	5	2
109	в нашем	11	2
110	точку зрения	2	2
111	словом и	2	2
112	является для	2	2
113	как если	4	2
114	в зависимости	2	2
115	но все	2	2
116	почти исключительно	2	2
117	для него	3	2
118	не к	3	2
119	жизни и	4	2
120	значения и	2	2
121	данном случае	2	2
122	и наконец	3	2
123	действия и	2	2
124	и те	2	2
125	нуждается в	3	2
126	к его	2	2
127	но этот	2	2
128	этого положения	2	2
129	в этих	2	2
130	как это	2	2
131	в них	3	2
132	он должен	3	2
133	ясно что	3	2
134	зависимости от	4	2
135	но тем	2	2
136	одно и	2	2
137	за пределы	4	2
138	которые мы	2	2
139	и потому	2	2
140	когда он	3	2
141	на него	2	2
142	на примере	2	2
143	уже не	4	2
144	и слово	2	2
145	и пр	3	2
146	между ними	2	2
147	с другими	2	2
148	в данном	2	2
149	слова так	2	2
150	дело в	4	2
151	там где	2	2
152	едва ли	2	2
