N	2gram	Tiupa_Narr_1	Myshleni
1	в этом	12	29
2	точки зрения	5	28
3	и в	11	26
4	не только	31	24
5	то что	9	24
6	представляет собой	8	19
7	того чтобы	4	19
8	в том	8	18
9	и не	23	18
10	для того	3	18
11	том что	7	17
12	потому что	5	16
13	как и	13	15
14	того что	4	14
15	как мы	2	14
16	в ходе	3	12
17	что в	3	12
18	вместе с	2	12
19	и его	10	12
20	но и	27	11
21	в слове	3	11
22	не может	8	11
23	по своему	2	9
24	в самом	6	9
25	что мы	2	9
26	в сущности	2	9
27	в себе	6	9
28	то же	8	8
29	сказать что	2	8
30	что он	3	8
31	тем самым	5	8
32	только в	12	8
33	к тому	6	7
34	прежде всего	4	7
35	может быть	15	7
36	по мере	2	7
37	мы не	3	7
38	и то	3	7
39	и тем	4	6
40	по отношению	3	6
41	именно в	3	6
42	как бы	6	6
43	между собой	2	6
44	все что	2	6
45	все же	4	6
46	самом деле	3	6
47	а не	13	6
48	в сознании	4	6
49	речевой деятельности	2	6
50	слова в	4	5
51	можно сказать	5	5
52	как она	2	5
53	до конца	2	5
54	если бы	7	5
55	чем это	2	5
56	в целом	3	5
57	данном случае	8	5
58	никак не	2	5
59	и с	3	5
60	в начале	3	5
61	же самое	2	5
62	как это	3	5
63	в качестве	14	5
64	она не	2	5
65	у нее	4	5
66	отношению к	3	5
67	только что	2	5
68	в речи	4	5
69	тем же	2	5
70	и для	2	5
71	в данном	11	5
72	не менее	3	4
73	никогда не	4	4
74	в нашем	3	4
75	что у	4	4
76	с другой	2	4
77	и от	2	4
78	в конце	2	4
79	на то	2	4
80	имеет место	4	4
81	если в	2	4
82	не по	4	4
83	друг друга	2	4
84	в его	6	4
85	о том	4	4
86	но в	7	4
87	о чем	4	4
88	связи с	2	4
89	еще не	4	4
90	как в	4	4
91	ситуации в	2	4
92	в той	2	4
93	не в	6	4
94	и только	2	4
95	едва ли	3	4
96	в области	2	4
97	это не	3	3
98	из этих	4	3
99	одно и	2	3
100	тем не	3	3
101	для него	4	3
102	в ней	4	3
103	и является	2	3
104	между ними	2	3
105	не является	3	3
106	в первой	2	3
107	значения и	2	3
108	этом отношении	3	3
109	во втором	6	3
110	он не	3	3
111	в первом	4	3
112	с ним	2	3
113	состоит в	10	3
114	первом случае	3	3
115	по себе	4	3
116	об этом	6	3
117	о его	2	3
118	в то	4	3
119	но не	4	3
120	и столь	2	3
121	до сих	2	3
122	и о	3	3
123	в своей	5	3
124	сих пор	2	3
125	так и	5	3
126	только на	2	3
127	как раз	6	3
128	к нему	4	3
129	мы можем	2	3
130	между двумя	5	3
131	в этой	6	3
132	в чем	2	3
133	и состоит	4	3
134	зрения как	2	2
135	перед нами	5	2
136	форма речи	2	2
137	казалось бы	2	2
138	известном смысле	2	2
139	в этих	2	2
140	его и	2	2
141	столь же	5	2
142	одного из	6	2
143	как известно	3	2
144	что на	4	2
145	входит в	2	2
146	а по	2	2
147	ли не	2	2
148	свою очередь	2	2
149	в свою	2	2
150	не мог	6	2
151	или в	6	2
152	но для	3	2
153	к двум	2	2
154	в конечном	3	2
155	один из	6	2
156	в нем	4	2
157	с ее	2	2
158	где они	2	2
159	лишь в	3	2
160	ситуации и	2	2
161	не имеет	2	2
162	а в	13	2
163	также и	3	2
164	иным как	2	2
165	к его	2	2
166	в известном	2	2
167	человеческого сознания	2	2
168	этих двух	2	2
169	в случае	2	2
170	она может	2	2
171	раз в	2	2
172	у нас	3	2
173	идет о	3	2
174	то в	4	2
175	но именно	3	2
176	чем иным	2	2
177	этом и	4	2
178	в современной	3	2
179	по своим	2	2
180	внимание на	4	2
181	в отличие	2	2
182	она в	2	2
183	позволяет нам	2	2
184	что не	2	2
185	и он	6	2
186	нас в	2	2
187	во всяком	2	2
188	и ее	3	2
189	не могла	2	2
190	на ее	2	2
191	отличие от	2	2
192	ничего не	2	2
