N	2gram	Bakhtin_Fr_5	KulturaY
1	и в	45	23
2	точки зрения	4	23
3	в том	10	22
4	не только	14	17
5	было бы	2	16
6	в этом	14	16
7	с точки	2	16
8	может быть	2	14
9	самом деле	5	14
10	что в	12	13
11	в самом	4	13
12	не менее	3	12
13	для того	6	12
14	потому что	7	12
15	том что	7	11
16	а не	4	11
17	того что	3	11
18	в его	13	11
19	того чтобы	6	11
20	можно было	4	11
21	и не	15	10
22	можно говорить	2	10
23	прежде всего	10	9
24	хотя бы	2	9
25	таким образом	8	9
26	так как	6	9
27	лишь в	2	8
28	до сих	3	8
29	сих пор	3	8
30	как на	4	8
31	если мы	2	7
32	слова и	2	7
33	на фоне	2	7
34	и что	2	7
35	в данном	2	7
36	сказать что	4	7
37	все эти	5	7
38	как это	4	7
39	с тем	2	6
40	что и	7	6
41	что он	6	6
42	при этом	2	6
43	так и	6	6
44	в их	4	6
45	не может	5	6
46	то же	11	6
47	в общем	4	6
48	с помощью	3	6
49	говорить о	2	6
50	связи с	6	6
51	только в	4	6
52	о том	4	6
53	ничего не	4	6
54	не могут	2	5
55	независимо от	2	5
56	и есть	2	5
57	вовсе не	8	5
58	как и	10	5
59	не в	7	5
60	хотя и	5	5
61	что она	3	5
62	как бы	12	5
63	всякого рода	2	5
64	все же	2	5
65	не будем	2	5
66	от того	3	5
67	в связи	5	5
68	как мы	8	5
69	а в	4	5
70	но это	5	5
71	также и	7	5
72	из этих	3	5
73	в поэзии	3	5
74	в чем	2	5
75	один из	2	4
76	а также	4	4
77	в целом	2	4
78	того же	3	4
79	в сущности	4	4
80	в своей	3	4
81	и о	4	4
82	то что	2	4
83	данном случае	2	4
84	как в	3	4
85	как раз	5	4
86	в своем	11	4
87	не было	3	4
88	не столько	2	4
89	между тем	2	4
90	но на	3	3
91	что это	2	3
92	это не	3	3
93	на самом	5	3
94	именно в	3	3
95	к тому	2	3
96	и к	5	3
97	что на	3	3
98	в отношении	2	3
99	ни в	3	3
100	по существу	3	3
101	это и	5	3
102	мы видели	7	3
103	но не	4	3
104	по поводу	4	3
105	он не	6	3
106	зрения на	4	3
107	но и	10	3
108	на него	2	3
109	а именно	2	3
110	тому же	4	3
111	пор еще	2	3
112	мы находим	4	3
113	и вот	3	3
114	мы не	4	3
115	в ней	8	3
116	не имеет	3	3
117	и с	10	3
118	той же	4	3
119	всего этого	3	3
120	языка но	2	3
121	в которых	3	3
122	нас в	2	3
123	в то	11	3
124	и только	2	3
125	этих слов	2	3
126	там где	3	3
127	такой же	4	2
128	том числе	4	2
129	только для	2	2
130	все это	7	2
131	о чем	3	2
132	на том	2	2
133	все они	4	2
134	этих форм	2	2
135	точку зрения	2	2
136	эти последние	2	2
137	в одном	3	2
138	что все	2	2
139	это в	2	2
140	как они	3	2
141	в условиях	2	2
142	можно сказать	2	2
143	и здесь	4	2
144	и выражений	2	2
145	и как	5	2
146	в различных	2	2
147	по своему	4	2
148	кроме того	4	2
149	когда в	2	2
150	и если	2	2
151	в качестве	2	2
152	конечно не	2	2
153	вернемся к	4	2
154	его в	5	2
155	но мы	2	2
156	в пределах	2	2
157	своего рода	4	2
158	когда он	2	2
159	вместе с	3	2
160	подчеркнуть что	2	2
161	мысли и	6	2
162	в свете	2	2
163	и без	2	2
164	так в	2	2
165	в отличие	2	2
166	в особенности	2	2
167	чтобы не	2	2
168	на этот	3	2
169	так же	8	2
170	нам о	2	2
171	он в	2	2
172	чем же	4	2
173	по тому	2	2
174	на этом	5	2
175	еще и	3	2
176	как он	3	2
177	здесь не	6	2
178	относится к	2	2
179	здесь как	4	2
180	отличие от	2	2
181	но в	14	2
182	убеждение в	4	2
