N	2gram	Vygotskiy__7	Analitik
1	не только	24	22
2	и в	26	18
3	как и	15	14
4	так и	3	14
5	в этом	29	14
6	но и	11	13
7	и его	12	13
8	том что	17	12
9	в качестве	5	12
10	и не	18	12
11	а в	2	10
12	как бы	6	10
13	может быть	7	9
14	что в	12	9
15	а не	6	9
16	в том	18	9
17	в первой	3	8
18	с другой	4	7
19	но не	3	7
20	в его	4	7
21	отношению к	5	7
22	во второй	5	7
23	как раз	3	7
24	по отношению	6	7
25	к тому	7	6
26	не в	4	6
27	в начале	5	6
28	для него	3	6
29	еще не	4	6
30	в этой	3	6
31	он не	3	6
32	в их	2	6
33	о том	4	6
34	никогда не	4	5
35	не является	3	5
36	в случае	2	5
37	в конце	4	5
38	прежде всего	7	5
39	в свою	2	5
40	в самом	9	5
41	что и	3	5
42	в сущности	9	5
43	лишь в	2	5
44	той же	8	5
45	в слове	11	5
46	представляет собой	19	5
47	не менее	4	4
48	перед нами	2	4
49	о чем	4	4
50	столь же	2	4
51	состоит в	3	4
52	по себе	3	4
53	что он	8	4
54	можно сказать	5	4
55	и к	7	4
56	свою очередь	2	4
57	во втором	3	4
58	не есть	4	4
59	все же	6	4
60	приводит к	4	4
61	внимание на	2	4
62	ли не	2	4
63	таким образом	23	4
64	тем самым	8	4
65	в данном	5	4
66	что по	2	4
67	уже в	2	3
68	были бы	3	3
69	из этих	3	3
70	к этому	2	3
71	в ее	6	3
72	что они	10	3
73	было бы	6	3
74	только не	11	3
75	если в	4	3
76	с ее	2	3
77	как говорит	5	3
78	в целом	5	3
79	данном случае	5	3
80	как в	4	3
81	все это	3	3
82	то же	8	3
83	этом отношении	3	3
84	именно в	6	3
85	что не	2	3
86	мы не	7	3
87	ничего не	2	3
88	с этим	2	3
89	точки зрения	28	3
90	во всем	3	3
91	в то	3	3
92	его в	2	3
93	ответ на	2	3
94	едва ли	4	3
95	как это	5	3
96	представляется нам	3	2
97	могут быть	2	2
98	все эти	6	2
99	конечном счете	2	2
100	это не	3	2
101	и от	4	2
102	в нем	2	2
103	есть не	3	2
104	и ее	2	2
105	о его	3	2
106	несмотря на	2	2
107	о которых	2	2
108	тем не	3	2
109	то в	2	2
110	с тем	5	2
111	по своему	9	2
112	очевидно что	3	2
113	в большинстве	2	2
114	одной стороны	5	2
115	это и	4	2
116	со всеми	2	2
117	о своем	2	2
118	совершенно не	2	2
119	на его	2	2
120	могли бы	5	2
121	и той	2	2
122	в ней	3	2
123	об этом	3	2
124	в конечном	2	2
125	и потому	3	2
126	по своей	10	2
127	только к	2	2
128	даже в	2	2
129	гораздо более	4	2
130	один из	2	2
131	то что	24	2
132	в первом	3	2
133	во всех	6	2
134	вместе с	12	2
135	что она	8	2
136	не может	11	2
137	в отличие	2	2
138	как к	3	2
139	входит в	2	2
140	не могла	2	2
141	отношения к	2	2
142	с одной	5	2
143	но с	2	2
144	одной и	2	2
145	в той	4	2
146	самом деле	6	2
147	не мог	2	2
148	с точки	21	2
149	и он	2	2
150	и по	3	2
151	и для	5	2
152	сказать что	8	2
153	во всяком	2	2
154	мы можем	3	2
155	в момент	4	2
156	тем что	9	2
157	мере в	2	2
158	нуждается в	3	2
159	в себе	9	2
160	и здесь	2	2
161	что мы	9	2
162	только в	8	2
163	вопроса о	2	2
164	этого слова	3	2
165	но всегда	2	2
166	отличие от	2	2
167	но в	4	2
