N	2gram	Vygotskiy__4	FransuaR
1	и в	33	41
2	то есть	13	24
3	мы уже	5	18
4	во всех	2	17
5	таким образом	13	17
6	в нем	7	16
7	и с	2	16
8	и его	5	13
9	но и	3	13
10	как мы	4	12
11	в этом	28	12
12	все это	13	11
13	все эти	6	11
14	прежде всего	2	10
15	в самом	12	10
16	не только	7	10
17	так как	12	10
18	то что	44	10
19	здесь в	3	9
20	во время	6	9
21	и на	5	9
22	и все	12	9
23	о том	20	9
24	никогда не	5	8
25	в сущности	6	8
26	в этой	9	8
27	но в	2	8
28	у него	6	7
29	в них	2	7
30	вовсе не	5	7
31	том что	22	7
32	как бы	25	7
33	и до	3	7
34	как и	5	7
35	что в	21	7
36	в его	10	7
37	что он	20	6
38	мы видим	6	6
39	например в	3	6
40	один из	2	6
41	вместе с	8	6
42	также и	2	6
43	сказать что	13	6
44	в то	3	6
45	то же	9	5
46	с его	2	5
47	в одном	3	5
48	в ее	2	5
49	так же	13	5
50	же время	2	5
51	и он	3	5
52	из них	4	5
53	так и	3	5
54	в своем	7	5
55	в той	3	5
56	и что	25	5
57	той же	4	5
58	тем что	3	5
59	но он	6	5
60	в себе	6	5
61	во всем	2	5
62	все то	12	5
63	что это	13	5
64	уже в	2	4
65	все время	24	4
66	с другой	2	4
67	та же	3	4
68	и от	2	4
69	именно в	2	4
70	у нас	4	4
71	и как	5	4
72	не в	2	4
73	тот же	3	4
74	одной стороны	3	4
75	в ней	6	4
76	в котором	2	4
77	даже в	2	4
78	все же	5	4
79	не может	10	4
80	с одной	3	4
81	как в	3	4
82	самом деле	12	4
83	того чтобы	22	4
84	и наконец	2	4
85	а в	4	4
86	в результате	2	4
87	в основе	3	4
88	с ним	5	4
89	из этого	5	4
90	мы увидим	2	3
91	перед нами	6	3
92	с этой	4	3
93	в одной	2	3
94	с этим	5	3
95	на все	2	3
96	мы будем	5	3
97	до сих	3	3
98	было бы	12	3
99	вместо того	2	3
100	конечно не	3	3
101	в искусстве	2	3
102	никак не	6	3
103	жизни и	4	3
104	сих пор	3	3
105	и для	3	3
106	при этом	2	3
107	и не	13	3
108	те же	2	3
109	того что	4	3
110	что не	4	3
111	есть только	2	3
112	только в	4	3
113	только с	2	3
114	потому что	24	3
115	времени и	2	2
116	не был	2	2
117	всех этих	3	2
118	что если	3	2
119	в частности	4	2
120	борьбу с	3	2
121	все они	2	2
122	понятно что	3	2
123	для этого	8	2
124	в конце	8	2
125	что все	11	2
126	что именно	3	2
127	если мы	12	2
128	для нас	7	2
129	в том	21	2
130	раз в	7	2
131	это и	5	2
132	так что	7	2
133	связи с	2	2
134	что они	6	2
135	литературы и	2	2
136	на этом	3	2
137	но не	3	2
138	а на	2	2
139	до конца	7	2
140	мы узнаем	4	2
141	кажется что	2	2
142	никто не	4	2
143	может быть	22	2
144	в своей	4	2
145	он не	11	2
146	и когда	2	2
147	но если	3	2
148	и потому	2	2
149	был бы	3	2
150	себя в	4	2
151	убийства и	2	2
152	другой стороны	2	2
153	как раз	9	2
154	не на	2	2
155	как это	14	2
156	и сейчас	3	2
157	заключается в	5	2
158	а не	6	2
159	с точки	4	2
160	внимание на	2	2
161	мы не	5	2
162	и то	2	2
163	их в	3	2
164	образом в	2	2
165	точки зрения	6	2
166	из этих	2	2
167	что самая	2	2
168	говорить о	3	2
169	что мы	6	2
170	в последней	2	2
171	как он	5	2
172	как она	10	2
173	это было	4	2
