N	2gram	Vygotskiy__3	FransuaR
1	и в	38	65
2	то есть	15	45
3	как бы	14	22
4	и не	10	22
5	вовсе не	8	18
6	в сущности	10	16
7	в том	25	16
8	в этом	13	15
9	но в	3	14
10	в нем	4	13
11	мы уже	7	12
12	и на	6	11
13	и его	6	10
14	не только	12	10
15	но и	5	10
16	все эти	4	10
17	в его	5	9
18	во всех	4	9
19	все это	3	9
20	по своему	4	8
21	в своем	5	8
22	в основе	3	8
23	всех этих	2	8
24	здесь в	2	8
25	и другие	2	8
26	и даже	4	8
27	его в	3	7
28	уже говорили	3	7
29	точки зрения	16	7
30	только в	4	7
31	главным образом	3	6
32	никогда не	4	6
33	том что	14	6
34	все же	8	6
35	как мы	7	6
36	при этом	4	6
37	может быть	19	6
38	в ней	15	6
39	на самом	2	6
40	сказать что	4	6
41	одно из	2	6
42	так как	6	6
43	в одном	8	5
44	в них	3	5
45	потому что	14	5
46	есть в	2	5
47	для него	2	5
48	в своей	5	5
49	и одновременно	2	5
50	еще и	2	5
51	как в	4	5
52	как и	8	5
53	в той	5	5
54	в своих	4	5
55	между тем	7	5
56	и все	10	5
57	в общем	2	4
58	на всю	2	4
59	и к	3	4
60	не в	12	4
61	в этой	13	4
62	совершенно не	5	4
63	в самом	25	4
64	из них	6	4
65	сих пор	5	4
66	до сих	6	4
67	для нас	8	4
68	так сказать	5	4
69	не могут	2	3
70	что в	20	3
71	на время	2	3
72	она была	4	3
73	и во	2	3
74	не просто	2	3
75	в тех	4	3
76	что он	11	3
77	в ее	7	3
78	но это	3	3
79	в самой	4	3
80	самом деле	21	3
81	с точки	9	3
82	то что	35	3
83	как раз	8	3
84	не может	7	3
85	уже не	2	3
86	с другой	7	3
87	по его	3	3
88	в себе	4	3
89	далеко не	3	3
90	но как	2	3
91	и здесь	6	3
92	с ним	2	3
93	ничего не	2	3
94	в виду	4	3
95	к тому	6	2
96	из этих	3	2
97	всего того	2	2
98	конечно в	3	2
99	его к	2	2
100	так например	2	2
101	же в	2	2
102	он был	3	2
103	из всех	3	2
104	мы видим	12	2
105	мы найдем	2	2
106	от своего	2	2
107	до конца	2	2
108	одной стороны	5	2
109	и часто	2	2
110	несмотря на	5	2
111	например в	2	2
112	наряду с	3	2
113	он не	6	2
114	и для	4	2
115	в целом	4	2
116	не к	3	2
117	время в	5	2
118	отношения к	2	2
119	вовсе нет	2	2
120	одновременно и	3	2
121	с одной	6	2
122	и вот	2	2
123	того что	4	2
124	что не	3	2
125	при таком	2	2
126	и наконец	2	2
127	и очень	2	2
128	и по	2	2
129	есть только	2	2
130	в таком	3	2
131	или в	5	2
132	к себе	2	2
133	их в	2	2
134	в этих	2	2
135	о том	6	2
136	и это	8	2
