N	2gram	Vygotskiy__1	Problema
1	и не	16	28
2	то есть	26	27
3	не только	13	24
4	только в	14	23
5	вовсе не	6	21
6	в том	30	20
7	и в	31	20
8	ни в	9	17
9	смысле слова	3	15
10	то что	32	15
11	потому что	10	15
12	у нас	4	14
13	было бы	6	14
14	но и	2	14
15	точки зрения	15	14
16	не в	11	13
17	не есть	3	12
18	в себе	4	12
19	том что	16	12
20	прежде всего	4	11
21	по себе	9	11
22	с точки	2	11
23	как будто	5	11
24	не менее	2	10
25	тем не	2	10
26	отнюдь не	6	10
27	в качестве	2	10
28	не является	5	10
29	так и	3	10
30	и его	7	10
31	при помощи	20	10
32	может быть	22	9
33	есть нечто	2	9
34	все это	8	9
35	и даже	6	9
36	в этом	12	9
37	если бы	6	8
38	что он	7	8
39	таким образом	20	8
40	в результате	4	8
41	во всяком	8	8
42	и все	5	8
43	но в	3	8
44	с другой	5	7
45	ясно что	19	7
46	есть в	7	7
47	мы не	12	7
48	и потому	2	7
49	и тем	2	7
50	то же	5	7
51	а не	13	7
52	сказать что	7	7
53	и с	2	7
54	и без	2	6
55	и от	2	6
56	а только	2	6
57	так что	5	6
58	для нас	5	6
59	как и	16	6
60	но это	3	6
61	есть не	2	6
62	что здесь	2	6
63	при этом	19	6
64	в виду	4	6
65	другой стороны	5	6
66	в таком	3	6
67	только при	3	6
68	в каком	2	6
69	же самое	2	6
70	мы имеем	4	6
71	не существует	2	5
72	но не	3	5
73	на самом	2	5
74	хотя и	3	5
75	в нем	2	5
76	в ее	5	5
77	случае не	2	5
78	и если	4	5
79	и о	4	5
80	жизни и	3	5
81	вместе с	8	5
82	как в	9	5
83	так же	12	5
84	то и	2	5
85	не может	17	5
86	в них	2	5
87	так как	18	5
88	если мы	12	5
89	уже не	2	5
90	и очень	2	5
91	когда мы	3	5
92	в этих	4	5
93	о том	7	5
94	уже в	3	4
95	нет никакой	3	4
96	с тем	3	4
97	и есть	5	4
98	но даже	2	4
99	в какой	5	4
100	и для	5	4
101	и во	2	4
102	в одном	2	4
103	это и	3	4
104	в этой	3	4
105	тем самым	2	4
106	указывает на	4	4
107	только не	3	4
108	несмотря на	5	4
109	в своей	3	4
110	никак не	4	4
111	что она	6	4
112	тех или	2	4
113	как бы	5	4
114	какой мере	3	4
115	всяком случае	6	4
116	и т	26	4
117	без всякого	2	4
118	отличается от	2	4
119	и только	3	4
120	с этим	3	4
121	а в	6	4
122	как раз	2	4
123	в то	5	4
124	в художественном	3	4
125	с ним	2	4
126	в связи	2	3
127	к тому	4	3
128	казалось бы	2	3
129	уже и	2	3
130	независимо от	2	3
131	для всех	4	3
132	можно ли	2	3
133	у пушкина	3	3
134	точно так	3	3
135	в жизни	2	3
136	этом смысле	2	3
137	и к	3	3
138	как мы	2	3
139	и как	2	3
140	это есть	5	3
141	совершенно не	5	3
142	образы и	2	3
143	в его	6	3
144	что и	13	3
145	в зависимости	5	3
146	что в	23	3
147	бы и	2	3
148	в своем	3	3
149	т д	8	3
150	не было	3	3
151	самом деле	9	3
152	для того	6	3
153	из которых	3	3
154	что мы	8	3
155	к нему	2	3
156	из них	2	3
157	или иных	2	3
158	мы все	2	3
159	но как	2	3
160	в сознании	2	3
161	зависимости от	6	3
162	как это	4	3
163	из этого	2	3
164	в области	11	3
165	мы можем	4	3
166	в известном	2	2
167	все время	4	2
168	в частности	3	2
169	по этому	2	2
170	столь же	4	2
171	в конце	3	2
172	представить себе	3	2
173	стороны и	3	2
174	сама по	2	2
175	тому же	3	2
176	этого произведения	2	2
177	мы совершенно	2	2
178	что они	2	2
179	заключается в	7	2
180	то время	5	2
181	слова то	2	2
182	тот же	2	2
183	говорит что	5	2
184	и может	2	2
185	со всеми	4	2
186	что это	6	2
187	в самом	11	2
188	только они	2	2
189	том чтобы	7	2
190	он не	3	2
191	художественным произведением	3	2
192	время как	5	2
193	в котором	4	2
194	чистом виде	3	2
195	все же	5	2
196	не будет	3	2
197	каждой из	3	2
198	говорит о	2	2
199	или менее	2	2
200	но только	3	2
201	только на	3	2
202	и тогда	2	2
203	всех других	2	2
204	дело с	3	2
205	в совершенно	4	2
206	там же	2	2
207	она в	2	2
208	совершенно ясно	19	2
209	и что	8	2
210	того чтобы	7	2
211	только что	2	2
212	и по	3	2
213	есть только	2	2
214	действия и	2	2
215	почти всегда	3	2
216	образ и	2	2
217	как они	2	2
218	и когда	3	2
219	заключается не	2	2
220	приходит к	2	2
221	у меня	3	2
222	это можно	2	2
223	и то	2	2
224	во всем	3	2
225	и совершенно	5	2
226	далеко не	2	2
227	будто бы	2	2
228	его в	2	2
229	и это	3	2
230	это все	3	2
231	в чем	2	2
232	в которой	4	2
233	того же	2	2
234	более или	2	2
235	и понятия	2	2
236	не то	2	2
