N	2gram	Vygotskiy__2	Vladivir
1	и в	32	30
2	то что	21	20
3	в этом	13	20
4	в том	37	18
5	и не	10	18
6	и с	4	14
7	что он	13	13
8	в конце	3	13
9	же с	2	13
10	том что	21	12
11	что в	20	12
12	не только	12	12
13	в его	2	11
14	а в	4	11
15	сказать что	7	11
16	и вообще	2	10
17	и даже	5	10
18	не было	2	10
19	не в	8	9
20	было бы	11	9
21	все же	4	9
22	потому что	21	9
23	не может	17	9
24	в то	5	9
25	вместе с	2	8
26	но и	10	8
27	что же	3	8
28	но в	3	8
29	не менее	8	7
30	никогда не	9	7
31	точки зрения	17	7
32	и все	4	7
33	ни в	2	7
34	до конца	3	7
35	может быть	18	7
36	для нас	2	7
37	а не	7	7
38	как это	4	7
39	то есть	21	7
40	и к	3	6
41	об этом	3	6
42	тем не	4	6
43	то время	3	6
44	только в	7	6
45	всяком случае	2	6
46	во всяком	2	6
47	его жизни	2	6
48	в себе	2	6
49	жизни и	4	6
50	и его	7	6
51	также и	2	6
52	и то	3	5
53	по себе	12	5
54	как и	10	5
55	так что	3	5
56	при этом	13	5
57	того же	2	5
58	но что	2	5
59	тот же	6	5
60	в своей	3	5
61	как бы	6	5
62	так и	3	5
63	все это	5	5
64	с этим	4	5
65	и что	22	5
66	того что	8	5
67	все эти	7	5
68	так как	12	5
69	из этого	4	5
70	с его	2	4
71	с этой	4	4
72	вовсе не	2	4
73	мы знаем	7	4
74	что его	5	4
75	в этой	6	4
76	в целом	4	4
77	что это	8	4
78	на его	2	4
79	несмотря на	4	4
80	и мы	6	4
81	в ней	5	4
82	он не	6	4
83	в нем	4	4
84	то это	3	4
85	в этих	2	4
86	то же	13	4
87	на этот	2	4
88	и он	3	4
89	так же	18	4
90	той же	8	4
91	и на	5	4
92	но это	2	4
93	с в	2	4
94	мы должны	3	4
95	о том	6	4
96	в которой	2	4
97	отношение к	2	4
98	это было	3	4
99	мы будем	2	3
100	должен был	2	3
101	в них	2	3
102	в отношении	3	3
103	хотя бы	3	3
104	едва ли	4	3
105	точно так	3	3
106	это в	2	3
107	же время	2	3
108	в свою	3	3
109	что и	17	3
110	по существу	3	3
111	и как	7	3
112	тем более	2	3
113	философии и	2	3
114	но не	2	3
115	в данном	4	3
116	и для	4	3
117	вплоть до	2	3
118	том же	2	3
119	никак не	4	3
120	еще более	3	3
121	с точки	10	3
122	во всех	3	3
123	как в	9	3
124	таким образом	21	3
125	само собой	3	3
126	те же	6	3
127	и вот	3	3
128	здесь мы	2	3
129	в очень	2	3
130	отличие от	2	3
131	в таком	2	3
132	он сказал	3	3
133	но он	3	3
134	и это	4	3
135	конце концов	3	3
136	когда мы	2	3
137	учения о	2	3
138	не могли	3	3
139	в русском	2	2
140	к нему	2	2
141	в самых	2	2
142	жизни с	3	2
143	с тем	11	2
144	казалось бы	2	2
145	больше того	2	2
146	это не	2	2
147	и от	2	2
148	тогда когда	3	2
149	на все	5	2
150	к тому	7	2
151	он все	3	2
152	в общем	3	2
153	ли он	2	2
154	которой мы	2	2
155	а к	2	2
156	свою очередь	2	2
157	на этом	3	2
158	по своему	3	2
159	само по	3	2
160	после того	2	2
161	она не	2	2
162	и сам	4	2
163	и часто	2	2
164	бы с	2	2
165	и из	6	2
166	себе и	2	2
167	в самом	12	2
168	в сущности	7	2
169	во сне	2	2
170	в частности	3	2
171	том чтобы	3	2
172	на то	11	2
173	не вполне	2	2
174	для того	13	2
175	в виду	3	2
176	время как	3	2
177	не имеет	4	2
178	начала и	2	2
179	наряду с	4	2
180	и до	4	2
181	данном случае	4	2
182	в их	3	2
183	есть нечто	2	2
184	не на	2	2
185	как к	3	2
186	того как	4	2
187	мы находим	2	2
188	заключается в	12	2
189	того чтобы	14	2
190	что не	3	2
191	в чем	4	2
192	и по	4	2
193	он прямо	2	2
194	что для	7	2
195	можно было	7	2
196	приходит к	3	2
197	в своих	9	2
198	это значит	3	2
199	их в	2	2
200	и при	2	2
201	сам по	4	2
202	он дает	2	2
203	с и	12	2
204	того и	2	2
205	как будто	7	2
206	что если	6	2
207	как он	2	2
208	ничего не	4	2
209	мы не	3	2
