N	2gram	Vygotskiy__3	KulturaY
1	и т	14	54
2	т п	5	41
3	и в	38	23
4	точки зрения	16	23
5	в том	25	22
6	не только	12	17
7	было бы	12	16
8	в этом	13	16
9	с точки	9	16
10	может быть	19	14
11	самом деле	21	14
12	что в	20	13
13	в самом	25	13
14	для того	8	12
15	потому что	14	12
16	том что	14	11
17	а не	7	11
18	того что	4	11
19	в его	5	11
20	того чтобы	9	11
21	у нас	2	10
22	и не	10	10
23	хотя бы	2	9
24	таким образом	12	9
25	так как	6	9
26	если бы	14	8
27	до сих	6	8
28	сих пор	5	8
29	т д	4	8
30	уже не	2	8
31	как на	3	8
32	в виду	4	8
33	с другой	7	7
34	если мы	6	7
35	и что	18	7
36	в данном	2	7
37	сказать что	4	7
38	все эти	4	7
39	как это	6	7
40	того как	3	7
41	с тем	8	6
42	для этого	2	6
43	что и	4	6
44	что он	11	6
45	в силу	2	6
46	тот же	3	6
47	при этом	4	6
48	и тем	3	6
49	не может	7	6
50	то же	10	6
51	в общем	2	6
52	только в	4	6
53	о том	6	6
54	ничего не	2	6
55	что же	2	5
56	я не	5	5
57	не могут	2	5
58	вовсе не	8	5
59	слов и	2	5
60	как и	8	5
61	не в	12	5
62	совершенно не	5	5
63	что она	16	5
64	как бы	14	5
65	все же	8	5
66	как мы	7	5
67	а в	7	5
68	но это	3	5
69	тем что	3	5
70	из этих	3	5
71	далеко не	3	5
72	были бы	3	4
73	тому что	6	4
74	ясно что	6	4
75	один из	6	4
76	этого слова	2	4
77	для нас	8	4
78	в целом	4	4
79	того же	3	4
80	одной стороны	5	4
81	столь же	2	4
82	в сущности	10	4
83	в своей	5	4
84	и о	3	4
85	в ее	7	4
86	то что	35	4
87	данном случае	2	4
88	как в	4	4
89	целый ряд	2	4
90	как раз	8	4
91	в своем	5	4
92	с одной	6	4
93	в той	5	4
94	заключается в	7	4
95	что не	3	4
96	в таком	3	4
97	между тем	7	4
98	и более	2	3
99	что это	10	3
100	отнюдь не	2	3
101	на самом	2	3
102	должна быть	5	3
103	к тому	6	3
104	и к	3	3
105	как же	2	3
106	ни в	3	3
107	с этой	2	3
108	но как	2	3
109	по существу	2	3
110	мы видели	6	3
111	что именно	2	3
112	очевидно что	2	3
113	что сам	2	3
114	по преимуществу	2	3
115	в какой	5	3
116	он не	6	3
117	но если	4	3
118	речь идет	4	3
119	был бы	3	3
120	то это	2	3
121	только то	2	3
122	время в	5	3
123	но и	5	3
124	другой стороны	5	3
125	а с	2	3
126	и вот	2	3
127	мы не	5	3
128	они не	2	3
129	в ней	15	3
130	не имеет	6	3
131	не так	3	3
132	той же	2	3
133	что как	3	3
134	всего этого	2	3
135	в которых	6	3
136	могло бы	2	3
137	в то	3	3
138	и только	3	3
139	она не	6	3
140	бы не	3	3
141	там где	6	3
142	когда мы	2	3
143	как ты	2	3
144	и действительно	2	3
145	так сказать	5	2
146	такой же	2	2
147	только для	3	2
148	все это	3	2
149	смысле этого	2	2
150	дано в	3	2
151	все они	2	2
152	нельзя не	2	2
153	до крайности	4	2
154	в одном	8	2
155	что все	3	2
156	и я	2	2
157	не более	2	2
158	главным образом	3	2
159	в тех	4	2
160	указать на	3	2
161	но сам	2	2
162	к его	2	2
163	и здесь	6	2
164	состоит в	3	2
165	и как	8	2
166	эти два	3	2
167	из всего	2	2
168	что они	4	2
169	по своему	4	2
170	когда в	4	2
171	и если	6	2
172	в качестве	2	2
173	конечно не	4	2
174	может служить	7	2
175	иначе говоря	5	2
176	никак не	7	2
177	что если	4	2
178	увидим что	9	2
179	все те	2	2
180	в котором	6	2
181	его в	3	2
182	но мы	2	2
183	когда он	4	2
184	вместе с	5	2
185	дело не	2	2
186	и дальше	2	2
187	внимание на	2	2
188	то и	3	2
189	как к	2	2
190	смысл и	4	2
191	быть не	2	2
192	только что	2	2
193	в двух	9	2
194	не просто	2	2
195	который как	2	2
196	мы найдем	2	2
197	совершенно ясно	13	2
198	какой мере	2	2
199	так же	2	2
200	во всяком	2	2
201	он в	2	2
202	эти слова	2	2
203	заключается не	2	2
204	на этом	5	2
205	что эти	4	2
206	еще и	2	2
207	в этих	2	2
208	здесь не	3	2
209	не то	4	2
210	она может	3	2
211	но в	3	2
