N	2gram	Losev_Dial_4	Formalny
1	т е	46	34
2	и в	15	24
3	в его	4	23
4	прежде всего	11	22
5	и не	30	20
6	так и	5	18
7	и пр	9	17
8	не может	11	16
9	точки зрения	14	16
10	в этом	11	15
11	в нем	5	14
12	может быть	17	14
13	с точки	9	13
14	таким образом	5	13
15	и т	17	12
16	в своем	5	11
17	не менее	2	11
18	как и	7	11
19	должно быть	2	11
20	в своей	3	11
21	в их	3	11
22	вовсе не	6	10
23	и ее	8	10
24	и их	2	10
25	то же	9	10
26	в ней	5	10
27	а не	18	10
28	и его	7	10
29	и потому	3	9
30	все это	9	9
31	в то	6	9
32	в ее	2	8
33	же время	6	8
34	именно в	5	8
35	в свою	3	8
36	то что	16	8
37	как в	3	8
38	т д	15	8
39	лишь в	2	8
40	и на	5	8
41	не в	8	8
42	и с	4	8
43	должна быть	7	7
44	не только	8	7
45	с ее	10	7
46	жизни и	4	7
47	но и	4	7
48	отнюдь не	4	6
49	и все	11	6
50	было бы	9	6
51	как таковой	5	6
52	в том	11	6
53	в этой	4	6
54	свою очередь	2	6
55	она не	4	6
56	еще не	4	6
57	как бы	14	6
58	художественное произведение	2	6
59	отношения к	3	6
60	все эти	3	6
61	как это	2	6
62	хотя бы	4	5
63	по себе	13	5
64	бы ни	2	5
65	у нас	3	5
66	лишь как	4	5
67	при этом	2	5
68	во всех	2	5
69	в самом	2	5
70	со стороны	3	5
71	того что	13	5
72	должны быть	4	5
73	и истории	3	5
74	но в	3	5
75	с его	5	4
76	главным образом	2	4
77	в частности	2	4
78	никогда не	2	4
79	не как	4	4
80	для этого	2	4
81	учение о	5	4
82	и может	2	4
83	если бы	6	4
84	конечно не	2	4
85	оно не	2	4
86	при таком	2	4
87	быть и	3	4
88	так же	4	4
89	что в	7	4
90	в которой	2	4
91	с этой	2	4
92	во всяком	2	4
93	в истории	3	4
94	как о	2	4
95	познания и	2	4
96	в отношении	2	3
97	она должна	2	3
98	в них	2	3
99	то ни	4	3
100	в жизни	5	3
101	на все	2	3
102	ясно что	11	3
103	что он	7	3
104	его как	2	3
105	это и	9	3
106	и как	4	3
107	но это	4	3
108	ни на	6	3
109	не по	2	3
110	но для	2	3
111	не о	4	3
112	один из	4	3
113	все же	2	3
114	когда он	3	3
115	в особенности	4	3
116	не было	2	3
117	мы не	9	3
118	тем самым	3	3
119	и наконец	3	3
120	и даже	6	3
121	жизнь и	2	3
122	в основе	10	3
123	в себе	8	3
124	со всей	2	3
125	думать что	2	3
126	бы в	4	3
127	в области	3	3
128	и чем	2	3
129	того или	2	2
130	а как	2	2
131	сама по	5	2
132	нисколько не	2	2
133	прежде чем	2	2
134	с тем	4	2
135	это не	12	2
136	она является	2	2
137	с этим	3	2
138	в одном	4	2
139	она есть	10	2
140	что было	2	2
141	вопрос о	2	2
142	ни в	8	2
143	уже не	9	2
144	от чего	2	2
145	но все	2	2
146	если мы	5	2
147	и чисто	5	2
148	только в	7	2
149	и если	3	2
150	одной из	2	2
151	как таковое	3	2
152	от того	2	2
153	как раз	4	2
154	только не	3	2
155	за пределы	3	2
156	нет и	2	2
157	что и	6	2
158	не есть	40	2
159	вместе с	2	2
160	из возможных	2	2
161	не дает	2	2
162	от нее	3	2
163	во всей	2	2
164	может и	2	2
165	и вот	11	2
166	и что	9	2
167	часто и	2	2
168	или иначе	2	2
169	в результате	6	2
170	от этого	3	2
171	чем же	2	2
172	даже и	3	2
173	отношении к	2	2
174	ничего не	17	2
175	и это	8	2
176	тех же	2	2
177	во всем	2	2
178	с ним	3	2
179	что такое	5	2
