N	2gram	Vygotskiy__3	Problemy
1	и в	38	34
2	и не	10	29
3	как бы	14	27
4	что он	11	23
5	в его	5	22
6	может быть	19	19
7	в нем	4	19
8	не может	7	19
9	и все	10	19
10	как и	8	18
11	к себе	2	17
12	но в	3	16
13	все это	3	16
14	и его	6	16
15	в этом	13	16
16	он не	6	15
17	то же	10	14
18	самом деле	21	13
19	для него	2	13
20	но и	5	12
21	и к	3	12
22	потому что	14	12
23	в то	3	12
24	вовсе не	8	11
25	в сущности	10	11
26	то что	35	11
27	на самом	2	11
28	а я	3	10
29	не только	12	10
30	не в	12	9
31	а не	7	9
32	самого начала	6	8
33	никогда не	4	8
34	с самого	6	8
35	в самом	25	8
36	и т	14	8
37	о мире	2	8
38	так же	2	8
39	точки зрения	16	8
40	с ним	2	8
41	что же	2	8
42	и для	4	8
43	в другом	5	8
44	я не	5	7
45	что в	20	7
46	и даже	4	7
47	этого слова	2	7
48	все же	8	7
49	как мы	7	7
50	что не	3	7
51	как будто	4	7
52	там где	6	7
53	что они	4	6
54	что у	7	6
55	и на	6	6
56	мы уже	7	6
57	т п	5	6
58	в плане	3	6
59	в себе	4	6
60	только в	4	6
61	все время	30	5
62	что это	10	5
63	в конце	2	5
64	к тому	6	5
65	так что	8	5
66	и что	18	5
67	того что	4	5
68	всяком случае	2	5
69	в целом	4	5
70	из них	6	5
71	таким образом	12	5
72	и вот	2	5
73	не мог	4	5
74	а в	7	5
75	и наконец	2	5
76	с тем	8	5
77	в одном	8	5
78	что и	4	5
79	к своему	2	5
80	хотя бы	2	5
81	во всяком	2	5
82	друг другу	2	4
83	с другой	7	4
84	что все	3	4
85	он хочет	2	4
86	ни в	3	4
87	но это	3	4
88	на этом	5	4
89	у него	4	4
90	при этом	4	4
91	в общем	2	4
92	как к	2	4
93	все эти	4	4
94	но как	2	4
95	его в	3	4
96	так как	6	4
97	если бы	14	4
98	как раз	8	4
99	как в	4	4
100	с точки	9	4
101	тем что	3	4
102	он в	2	4
103	в виде	2	4
104	и это	8	4
105	ничего не	2	4
106	вместе с	5	4
107	для этого	2	3
108	он все	2	3
109	в такой	3	3
110	его к	2	3
111	в том	25	3
112	что его	2	3
113	такой же	2	3
114	совсем не	3	3
115	в глаза	2	3
116	что с	4	3
117	до конца	2	3
118	в виду	4	3
119	в котором	6	3
120	есть только	2	3
121	с ее	2	3
122	мы видели	6	3
123	уже говорили	3	3
124	другой стороны	5	3
125	в одной	2	3
126	их в	2	3
127	говорит он	2	3
128	в ней	15	3
129	где он	3	3
130	но он	2	3
131	бы в	3	3
132	и во	2	3
133	в ее	7	3
134	том что	14	3
135	к концу	3	3
136	по своему	4	3
137	между тем	7	3
138	не могу	2	3
139	в своей	5	3
140	к самому	2	3
141	только что	2	3
142	а с	2	3
143	как ты	2	3
144	и как	8	3
145	и то	8	3
146	эти слова	2	3
147	далеко не	3	3
148	тому что	6	2
149	а вовсе	2	2
150	столь же	2	2
151	с этой	2	2
152	та же	3	2
153	на всю	2	2
154	она в	3	2
155	материалом для	2	2
156	и если	6	2
157	например в	2	2
158	совпадает с	2	2
159	все те	2	2
160	был бы	3	2
161	один из	6	2
162	он может	2	2
163	от этой	2	2
164	в своем	5	2
165	и только	3	2
166	т д	4	2
167	которых мы	6	2
168	что оно	2	2
169	но только	8	2
170	как на	3	2
171	увидим что	9	2
172	в которых	6	2
173	с этим	8	2
174	что даже	2	2
175	что сам	2	2
176	о том	6	2
177	рассказ в	3	2
178	сказать что	4	2
179	себя как	2	2
180	признать что	2	2
181	и этот	3	2
182	всех этих	2	2
183	смысле этого	2	2
184	отнюдь не	2	2
185	были бы	3	2
186	в них	3	2
187	лежит в	2	2
188	на тему	3	2
189	надо было	2	2
190	конечно в	3	2
191	говорит о	2	2
192	мысль что	4	2
193	того же	3	2
194	очень часто	2	2
195	ли это	2	2
196	тот же	3	2
197	было бы	12	2
198	когда она	3	2
199	мы увидим	12	2
200	со всеми	2	2
201	раз в	4	2
202	конечно не	4	2
203	во всех	4	2
204	к ней	2	2
205	благодаря этому	2	2
206	когда он	4	2
207	всего этого	2	2
208	бы не	3	2
209	в той	5	2
210	уже не	2	2
211	к чему	6	2
212	в которой	5	2
213	той же	2	2
214	не то	4	2
215	и ее	2	2
216	показать что	7	2
217	так сказать	5	2
218	этими двумя	2	2
