N	2gram	Propp_Isto_5	Mirosoze
1	и в	25	46
2	в нем	7	22
3	у него	2	22
4	может быть	17	21
5	в этом	10	20
6	никогда не	3	18
7	и не	11	18
8	не только	13	18
9	но и	13	15
10	не может	6	15
11	человека в	3	14
12	как и	7	13
13	а не	2	13
14	прежде всего	6	12
15	друг друга	3	12
16	потому что	7	12
17	в ней	5	11
18	но он	2	11
19	и он	6	11
20	он не	4	10
21	не в	6	9
22	но это	7	8
23	как бы	2	8
24	так как	11	8
25	она не	2	8
26	человека и	2	7
27	в этой	3	7
28	что он	22	7
29	и потому	2	7
30	как в	6	7
31	и для	2	7
32	вопрос о	2	6
33	что это	5	6
34	так же	5	6
35	того что	2	6
36	и здесь	7	6
37	во власти	2	6
38	жизни и	2	6
39	в русской	3	6
40	то же	4	5
41	что все	4	5
42	один из	2	5
43	это не	6	5
44	тот кто	7	5
45	и все	3	5
46	во всем	2	5
47	то что	7	5
48	в своей	2	5
49	для того	3	5
50	и его	9	5
51	в его	12	5
52	и это	4	5
53	что в	8	4
54	что у	4	4
55	они не	3	4
56	в свою	3	4
57	том что	8	4
58	означает что	2	4
59	должен быть	2	4
60	что и	6	4
61	себя в	6	4
62	т е	16	4
63	уже не	11	4
64	того чтобы	3	4
65	его на	4	4
66	же как	4	3
67	он же	2	3
68	не знал	2	3
69	в образе	5	3
70	в том	6	3
71	и на	8	3
72	сказать что	2	3
73	и с	3	3
74	о том	7	3
75	его в	9	3
76	с ним	4	3
77	если бы	2	3
78	с которым	2	3
79	связано с	5	3
80	до сих	2	3
81	сих пор	2	3
82	того как	4	3
83	и она	3	3
84	на смену	4	3
85	тем что	10	3
86	только в	7	3
87	уже в	2	2
88	они стали	3	2
89	в этих	6	2
90	понял что	2	2
91	не всегда	4	2
92	ее и	3	2
93	так что	2	2
94	как у	2	2
95	но для	2	2
96	к нему	3	2
97	по отношению	2	2
98	что за	2	2
99	и других	2	2
100	его не	3	2
101	а в	3	2
102	в более	3	2
103	точки зрения	2	2
104	е в	3	2
105	на этом	3	2
106	землю и	2	2
107	него и	5	2
108	превращается в	7	2
109	но когда	3	2
110	тогда когда	2	2
111	по себе	2	2
112	мы видим	8	2
113	то в	2	2
114	связи с	8	2
115	после того	3	2
116	и что	8	2
117	мы увидим	5	2
118	во всех	2	2
119	свою противоположность	2	2
120	еще в	2	2
121	отношению к	2	2
122	вместе с	22	2
123	ее в	2	2
124	когда человек	2	2
125	от этого	4	2
126	и этим	2	2
127	в которой	4	2
128	ничего не	2	2
