N	2gram	Losev_Dial_1	slovoVRo
1	и в	18	39
2	может быть	17	37
3	и т	21	35
4	т п	2	33
5	не только	13	24
6	и не	30	22
7	но и	7	21
8	не может	12	20
9	в нем	16	19
10	все это	11	16
11	в этом	12	16
12	так и	9	15
13	а не	14	14
14	как в	2	13
15	вовсе не	7	10
16	не в	6	9
17	и с	5	9
18	прежде всего	10	8
19	точки зрения	17	8
20	для него	2	7
21	еще не	2	7
22	в его	3	7
23	как бы	11	7
24	никогда не	9	7
25	в этих	5	7
26	и потому	3	7
27	и даже	13	7
28	как мы	4	7
29	могут быть	3	7
30	с ним	6	7
31	в него	2	7
32	в них	3	6
33	все же	5	6
34	как и	2	6
35	в своем	5	6
36	но не	4	6
37	она не	6	6
38	жизни и	3	6
39	все эти	2	6
40	но в	6	6
41	с другой	6	5
42	это не	9	5
43	и для	2	5
44	и все	3	5
45	по себе	25	5
46	том что	9	5
47	но все	3	5
48	или иной	3	5
49	одной стороны	2	5
50	только в	3	5
51	в том	9	5
52	и их	2	5
53	той или	7	5
54	один из	3	5
55	с одной	2	5
56	уже не	2	5
57	с ними	2	5
58	от него	4	5
59	конечно не	3	5
60	не менее	2	4
61	поэтому и	2	4
62	всех этих	3	4
63	ни в	15	4
64	же время	4	4
65	связанные с	2	4
66	в отношении	5	4
67	его не	6	4
68	для этого	2	4
69	отношения к	3	4
70	то же	10	4
71	что оно	5	4
72	а в	5	4
73	с другими	2	4
74	в основе	3	4
75	даже и	3	4
76	в то	6	4
77	отношении к	3	4
78	отношение к	5	4
79	во всем	2	4
80	так как	11	4
81	если она	3	3
82	что в	13	3
83	точку зрения	3	3
84	хотя бы	6	3
85	и от	2	3
86	быть очень	3	3
87	должна быть	3	3
88	стороны и	3	3
89	здесь в	2	3
90	не с	5	3
91	сама по	8	3
92	что и	3	3
93	точек зрения	3	3
94	но это	8	3
95	на этом	2	3
96	и как	7	3
97	в ней	3	3
98	к нему	8	3
99	быть и	4	3
100	бы и	2	3
101	стремится к	2	3
102	этом отношении	2	3
103	с точки	12	3
104	сказать что	10	3
105	может иметь	3	3
106	говорить о	5	3
107	в особенности	5	3
108	в чем	6	3
109	как это	4	3
110	во всяком	4	3
111	а лишь	3	2
112	в данном	3	2
113	не был	2	2
114	не было	6	2
115	и более	4	2
116	ни к	2	2
117	хотя и	4	2
118	но она	3	2
119	и образ	6	2
120	а просто	2	2
121	как например	2	2
122	в себе	11	2
123	что он	11	2
124	в дальнейшем	5	2
125	более или	3	2
126	на нем	2	2
127	как о	2	2
128	но лишь	4	2
129	мы увидим	2	2
130	только и	4	2
131	или на	2	2
132	же и	2	2
133	к ней	4	2
134	просто не	2	2
135	всяком случае	2	2
136	даже в	3	2
137	точка зрения	2	2
138	сих пор	2	2
139	то что	13	2
140	или менее	3	2
141	в их	3	2
142	отличается от	2	2
143	смысл и	4	2
144	и ни	6	2
145	с этим	2	2
146	может и	4	2
147	т д	19	2
148	в виде	2	2
149	именно в	2	2
150	еще более	3	2
151	это и	4	2
152	но эта	3	2
153	для того	2	2
154	свой смысл	2	2
155	также и	7	2
156	и при	2	2
157	он не	3	2
158	нуждается в	3	2
159	именно как	2	2
160	как с	2	2
161	но как	2	2
162	в другом	2	2
163	не знает	2	2
164	о том	4	2
165	как он	4	2
166	почти все	2	2
167	можно говорить	2	2
168	только с	3	2
169	до сих	2	2
