N	2gram	Vygotskiy__4	FransuaR
1	и в	33	29
2	то есть	13	21
3	таким образом	13	20
4	и не	13	16
5	и все	12	13
6	в этой	9	13
7	как и	5	12
8	но в	2	12
9	так и	3	11
10	и на	5	11
11	в этом	28	11
12	то же	9	10
13	во время	6	10
14	как мы	4	10
15	мы уже	5	10
16	в то	3	10
17	не только	7	10
18	вовсе не	5	9
19	в конце	8	9
20	но и	3	9
21	все эти	6	9
22	и с	2	9
23	его в	3	9
24	же время	2	8
25	прежде всего	2	8
26	в его	10	8
27	и его	5	8
28	как бы	25	8
29	в них	2	7
30	так же	13	7
31	в том	21	7
32	так как	12	7
33	из них	4	6
34	здесь в	3	6
35	в сущности	6	6
36	но он	6	6
37	что это	13	5
38	у него	6	5
39	все они	2	5
40	это не	6	5
41	это и	5	5
42	до конца	7	5
43	и о	4	5
44	далеко не	3	5
45	в нем	7	5
46	в своей	4	5
47	и до	3	5
48	сказать что	13	5
49	перед нами	6	4
50	с его	2	4
51	что он	20	4
52	и есть	4	4
53	которую он	2	4
54	конце концов	3	4
55	один из	2	4
56	то что	44	4
57	жизни и	4	4
58	конечно не	3	4
59	все это	13	4
60	на самом	6	4
61	с другой	2	4
62	жизнь и	4	4
63	также и	2	4
64	в результате	2	4
65	тем что	3	4
66	точки зрения	6	4
67	в которой	4	4
68	тому как	2	3
69	все время	24	3
70	всех этих	3	3
71	в частности	4	3
72	в своем	7	3
73	и так	4	3
74	с ее	3	3
75	самого начала	5	3
76	и здесь	3	3
77	что у	4	3
78	в ее	2	3
79	все же	5	3
80	с самого	5	3
81	том что	22	3
82	и как	5	3
83	мы видим	6	3
84	такой же	2	3
85	мы можем	5	3
86	тот же	3	3
87	того что	4	3
88	той же	4	3
89	некоторые из	2	3
90	он не	11	3
91	другой стороны	2	3
92	в вино	2	3
93	при этом	2	3
94	и других	4	3
95	и вот	6	3
96	образом в	2	3
97	и за	3	3
98	того чтобы	22	3
99	для того	23	3
100	в ней	6	3
101	короля и	3	3
102	в себе	6	3
103	почти все	2	3
104	место в	2	2
105	уже в	2	2
106	времени и	2	2
107	в основу	3	2
108	бы не	2	2
109	связи с	2	2
110	к этому	4	2
111	в жизни	4	2
112	это в	4	2
113	но мы	2	2
114	а как	2	2
115	к тому	12	2
116	и к	2	2
117	ни в	3	2
118	да и	3	2
119	из этого	5	2
120	что они	6	2
121	именно в	2	2
122	мы увидим	2	2
123	на этом	3	2
124	но не	3	2
125	то время	2	2
126	одной стороны	3	2
127	не может	10	2
128	и мы	15	2
129	может быть	22	2
130	и дает	2	2
131	никогда не	5	2
132	в виду	2	2
133	все те	2	2
134	в котором	2	2
135	со стороны	2	2
136	с таким	2	2
137	раз в	7	2
138	и для	3	2
139	себя в	4	2
140	всего романа	2	2
141	после этого	6	2
142	вот как	3	2
143	его и	2	2
144	в словах	2	2
145	как в	3	2
146	в их	2	2
147	как раз	9	2
148	о браке	2	2
149	не на	2	2
150	с одной	3	2
151	в той	3	2
152	и эта	2	2
153	и наконец	2	2
154	с точки	4	2
155	как на	6	2
156	эпизод с	3	2
157	в своих	3	2
158	и то	2	2
159	их в	3	2
160	и первый	2	2
161	в основе	3	2
162	все события	3	2
163	в одной	2	2
164	еще раз	3	2
165	как будто	8	2
166	только в	4	2
167	о том	20	2
168	как он	5	2
169	и это	5	2
170	с ним	5	2
